10	500
Matthew_Broderick	2	3
Lennox_Lewis	2	3
Adrien_Brody	2	11
Mike_Miller	1	2
Lleyton_Hewitt	24	41
Tom_Harkin	3	5
Pete_Sampras	22	17
Halle_Berry	11	8
George_Galloway	3	4
Christian_Longo	2	1
Grady_Irvin_Jr	2	1
John_F_Kennedy_Jr	2	1
Lina_Krasnoroutskaya	2	1
Sue_Wicks	2	1
Jim_Harrick	2	1
Taufik_Hidayat	2	3
Mark_Cuban	2	1
Chen_Shui-bian	5	1
Maureen_Fanning	1	2
Lino_Oviedo	2	1
Valentino_Rossi	5	6
Jennifer_Lopez	16	5
Howard_Dean	10	3
John_Mayer	1	3
Martin_Cauchon	1	2
Alejandro_Atchugarry	1	2
Miyako_Miyazaki	1	2
Tommy_Haas	3	6
Jason_Alexander	2	1
Annette_Lu	3	1
Debbie_Reynolds	2	1
Charles_Moose	2	9
Demetrius_Ferraciu	2	1
Nabil_Shaath	2	3
Norah_Jones	10	9
Steffi_Graf	4	3
Salma_Hayek	1	10
Jay_Leno	1	2
Robby_Ginepri	2	1
David_Caraway	2	1
Bono	1	2
Harry_Belafonte	1	2
Reese_Witherspoon	1	3
Harbhajan_Singh	1	2
Mary_Steenburgen	2	3
Robert_Blake	6	4
Petro_Symonenko	2	1
Pedro_Solbes	2	3
Dave_Campo	3	2
Andrei_Mikhnevich	2	1
Bruce_Springsteen	2	1
Carolina_Kluft	2	1
David_Spade	1	2
Kalpana_Chawla	3	5
Stanley_McChrystal	2	3
Cameron_Diaz	3	6
Fujio_Cho	5	4
Larry_Thompson	1	4
Mohammad_Khatami	2	9
Sadie_Frost	2	3
Jean-Claude_Juncker	2	1
Martin_Brodeur	1	2
Jose_Canseco	3	1
Kate_Hudson	8	7
Adrian_McPherson	2	1
Lesley_McCulloch	3	2
Harry_Kalas	1	2
Ken_Macha	1	3
George_Clooney	5	1
Eric_Clapton	2	1
Antonio_Palocci	2	6
Paul_Wolfowitz	5	2
Padraig_Harrington	1	3
Patricia_Heaton	1	2
Charlton_Heston	4	5
Shane_Warne	2	1
Robert_Torricelli	1	3
Anna_Nicole_Smith	2	1
Sarah_Jessica_Parker	6	3
John_Edwards	8	3
Neri_Marcore	2	1
Naoto_Kan	4	1
Rick_Dinse	2	1
Susan_Sarandon	2	4
Diane_Green	1	2
Yann_Martel	1	2
Martha_Bowen	2	1
Rita_Grande	1	2
Pierre_Pettigrew	3	2
Bruce_Van_De_Velde	1	2
Hanan_Ashrawi	2	1
Abdullah_al-Attiyah	3	1
Candie_Kung	4	2
Fred_Eckhard	1	2
Chan_Gailey	2	3
Bernard_Lord	1	2
George_Pataki	5	4
Binyamin_Ben-Eliezer	1	7
Bill_Callahan	1	2
Petria_Thomas	2	3
Bill_Frist	6	3
Naomi_Watts	20	11
John_Ruiz	1	2
Carmen_Electra	2	4
Al_Sharpton	5	7
Sean_Patrick_OMalley	1	3
Jane_Kaczmarek	1	2
Mark_Hurlbert	3	4
Mary_Landrieu	3	2
Paul_William_Hurley	2	1
Lea_Fastow	1	2
Martin_Verkerk	3	1
Pete_Sampras	16	6
Donatella_Versace	2	1
Rick_Romley	3	1
Gary_Locke	2	1
Sean_Penn	2	1
John_Rosa	2	3
Geoff_Hoon	1	3
John_Travolta	6	7
Dick_Clark	2	1
Patrick_Leahy	1	2
Noah_Wyle	2	1
Tassos_Papadopoulos	2	3
Bill_McBride	10	9
Steven_Hatfill	1	2
Dale_Earnhardt_Jr	3	4
Thomas_Rupprath	2	1
Win_Aung	2	1
Gus_Van_Sant	1	3
Frank_Dunham_Jr	1	2
Chung_Mong-joon	1	2
Tom_Daschle	12	14
Susan_Sarandon	2	6
Yasser_Arafat	1	5
Paul_Wolfowitz	8	3
Mike_Krzyzewski	5	1
Lech_Walesa	2	1
Gerardo_Gambala	2	1
Norah_Jones	3	1
Bridgette_Wilson-Sampras	2	1
Conchita_Martinez	3	1
William_Bulger	3	4
Tom_Jones	2	1
Bernard_Landry	1	3
Adel_Al-Jubeir	3	1
Boris_Becker	3	1
Marieta_Chrousala	3	2
Arsinee_Khanjian	2	1
Nicholas_Tse	1	2
Kathryn_Bigelow	1	2
Edmund_Stoiber	9	2
Hun_Sen	1	2
Andrew_Cuomo	2	1
Rich_Gannon	1	2
Colin_Montgomerie	5	1
Matthew_Broderick	4	2
Sonia_Gandhi	2	3
Marco_Antonio_Barrera	4	2
Parris_Glendening	2	1
Antonio_Palocci	1	8
Dan_Morales	3	1
Francis_Ford_Coppola	2	1
James_Traficant	3	2
Pamela_Anderson	3	2
Eric_Hinske	1	2
Hal_Gehman	5	1
King_Abdullah_II	1	4
Edie_Falco	2	1
Norah_Jones	8	11
Alimzhan_Tokhtakhounov	1	2
Bode_Miller	2	1
Recep_Tayyip_Erdogan	25	5
Prince_Naruhito	2	3
Charlton_Heston	5	3
Tom_Hanks	9	3
Intisar_Ajouri	2	3
Gloria_Trevi	4	3
Georgi_Parvanov	1	2
Arnold_Palmer	2	3
Lance_Bass	3	5
Constance_Marie	3	1
Silvio_Fernandez	1	2
Bill_McBride	6	10
Elizabeth_Smart	2	3
Jack_Grubman	1	2
Arianna_Huffington	2	3
Shia_LaBeouf	1	2
Carson_Daly	2	1
Brendan_Hansen	2	1
James_Jones	2	1
Paul_Wolfowitz	6	7
William_Bulger	4	1
Robert_Mueller	2	5
George_W_Bush	16	241
Mukesh_Ambani	2	3
Mick_Jagger	2	4
Michel_Therrien	2	1
Sam_Bith	1	2
Kosuke_Kitajima	1	2
Oxana_Fedorova	4	3
Bob_Huggins	1	4
Russell_Simmons	2	5
Ian_Thorpe	6	5
Paul_Kagame	2	1
Jacques_Rogge	8	3
Juan_Carlos_Ferrero	14	10
Claire_Leger	1	2
Tim_Henman	1	2
Joe_Dumars	2	1
Abid_Hamid_Mahmud_Al-Tikriti	1	3
Rainer_Schuettler	4	1
Geraldine_Chaplin	3	2
Anders_Fogh_Rasmussen	2	4
Shimon_Peres	6	4
Debbie_Reynolds	3	4
Brad_Garrett	1	3
Orrin_Hatch	2	1
Donald_Rumsfeld	81	38
Recep_Tayyip_Erdogan	28	11
Mohammed_Al-Douri	15	3
Roh_Moo-hyun	25	24
John_Mayer	1	2
Gwyneth_Paltrow	5	2
Steffi_Graf	3	5
Jennifer_Reilly	2	1
Ashton_Kutcher	2	3
Tubby_Smith	2	1
Erika_Harold	3	2
Chris_Rock	2	1
Marina_Anissina	2	1
Marcelo_Rios	5	2
Sally_Field	2	3
Nathalie_Baye	2	4
Mike_Price	1	2
Gwyneth_Paltrow	1	2
Brian_Griese	1	2
Al_Gore	8	6
Daniel_Radcliffe	2	1
Christine_Ebersole	2	1
LeAnn_Rimes	2	1
Prince_Harry	2	1
Dick_Clark	3	2
Jude_Law	1	2
Rodrigo_Borja	2	1
Maria_Soledad_Alvear_Valenzuela	1	5
Christine_Gregoire	1	2
Edmund_Stoiber	11	8
Kristen_Breitweiser	1	3
Kevin_Costner	3	8
Silvio_Berlusconi	30	16
Priscilla_Owen	1	2
Prince_Willem-Alexander	2	1
Junichiro_Koizumi	31	11
Michelle_Pfeiffer	3	2
Eliane_Karp	3	2
Doug_Duncan	1	2
Julianne_Moore	6	10
Leander_Paes	2	1
Akbar_Hashemi_Rafsanjani	3	2
Jamling_Norgay	2	1
Juan_Pablo_Montoya	4	1
Charles_Moose	12	5
Atal_Bihari_Vajpayee	9	19
Sergei_Ivanov	4	5
Darrell_Porter	1	2
George_W_Bush	299	472
Joan_Laporta	4	8
Marco_Antonio_Barrera	2	3
Jimmy_Carter	1	9
Valerie_Harper	2	1
Eduardo_Duhalde	7	5
Elton_John	2	5
Robert_De_Niro	2	1
Ian_McKellen	1	2
John_Swofford	3	2
Julie_Gerberding	9	5
Elton_John	4	3
Raja_Zafar-ul-Haq	1	Alex_Gonzalez	1
Barzan_al-Tikriti	1	Jesse_Harris	2
Vadim_Strogalev	1	David_Hannay	1
Kurt_Busch	1	Patricia_Garone	1
Festus_Mogae	1	Jennifer_Renee_Short	1
Christopher_Matero	1	James_Becker	1
Stefan_Koubek	1	Wei_Wu	1
Ben_Cahoon	1	Lili_Marinho	1
Chris_Kolanas	1	Tom_Brady	2
Charlotte_Rampling	1	Joe_Cocker	1
Sepp_Blatter	4	Mike_Leach	1
Tina_Brown	1	Gaston_Gaudio	1
Dan_Quayle	1	Nelson_Acosta	1
Sergio_Garcia	1	Patrick_McEnroe	1
Mikhail_Khodorkovsky	1	Alina_Kabaeva	1
Erin_Hershey_Presley	1	Jake_Plummer	1
Joe_Dicaro	1	Valeri_Bure	1
John_Ashcroft	52	Troy_Garity	1
Gabriel_Batistuta	1	Sada_Jacobson	1
Jim_Talent	1	Kevin_Nealon	1
Jennifer_McCoy	1	Elizabeth_Shue	1
Lane_Bryant	1	Phil_Cullen	1
Vanessa_Incontrada	1	Stephen_Thompson	1
Charles_Cope	1	Mike_Cunning	1
Jane_Pauley	1	Nobuyuki_Idei	1
Masamori_Tokuyama	1	Darren_Campel	1
Patti_Labelle	1	Florencia_Macri	1
Niall_Connolly	1	Gordana_Grubin	1
Tiger_Woods	8	Daja_Bedanova	1
Surya_Bahadur_Thapa	1	David_Sibleyk	1
Stan_Kroenke	1	Jack_Osbourne	1
Charlize_Theron	1	Mark_Butcher	1
Marc_Grossman	3	Chelsea_Clinton	1
Abdul_Majeed_Shobokshi	1	Dustin_Brown	1
Bill_Elliott	1	Alicia_Hollowell	1
George_Gregan	1	Carlos_Ortega	1
Lee_Tae-sik	2	Aaron_Sorkin	2
Lili_Marinho	1	Jean-Patrick_Nazon	1
Antanas_Valionis	1	Aron_Ralston	2
Gary_Gero	1	Jorge_Quiroga	1
Bill_Parsons	1	Scott_Dalton	1
Jason_Keep	1	Mian_Khursheed_Mehmood_Kasuri	2
Thomas_Ferguson	1	Jeff_Dederian	1
Jennifer_Pena	1	Davey_Johnson	1
Claudio_Abbado	1	Morgan_Hentzen	1
Timothy_Coughlin	1	Victoria_Clarke	1
David_Hilt	1	Sterling_Hitchcock	1
Russell_Coutts	1	George_McCloud	1
Carina_Lau_Ka-ling	1	Caroline_Link	1
Uri_Lopolianski	1	Hana_Makhmalbaf	1
Laura_Pausini	1	Dick_Cheney	4
Carlos_Queiroz	1	Manuela_Montebrun	1
Amram_Mitzna	1	Linda_Franklin	1
Brian_Grazier	1	Paul_Ebert	1
Alfonso_Cuaron	1	Jose_Sarney	3
Sid_Caesar	1	Colin_Campbell	1
Roberto_Laratro	1	Edward_Lohn	1
Chris_Moore	1	Adam_Sandler	2
Yossi_Beilin	2	Kyra_Sedgwick	1
Prince_Claus	2	Lokendra_Bahadur_Chand	1
Supachai_Panitchpakdi	1	Clive_Woodward	1
Aleksander_Kwasniewski	1	Takeshi_Kitano	1
Keith_Lowen	1	Brittany_Snow	1
Koji_Uehara	1	Mike_Babcock	2
Ernie_Eves	1	Catriona_Le_May_Doan	1
Edward_Belvin	1	Meirion_Evans	1
Chelsea_Clinton	1	Dan_Monson	1
Jaime_Orti	1	Dai_Chul_Chyung	1
Anne_Krueger	3	Yukio_Hatoyama	1
Vladimir_Putin	18	Dana_Vollmer	1
Tommy_Haas	1	Natalie_Stewart	1
Maureen_Kanka	1	Simon_Chalk	1
Patrick_Ewing	1	Jesus_Cardenal	1
AJ_Cook	1	Pauley_Perrette	1
Minnie_Driver	1	Audrey_Lacroix	1
Mike_Scioscia	2	Takashi_Yamamoto	1
Chen_Kaige	1	Anette_Hosoi	1
Jennifer_Rodriguez	1	Gael_Garcia_Bermal	1
Martin_Hoellwarth	1	Carlos_Ghosn	1
Jean-Rene_Fourtou	1	Louisa_Baileche	1
Tom_Daschle	12	Thierry_Mariani	1
Bill_Curry	1	Jan-Michael_Gambill	1
Tom_Moss	1	Roberto_Robaina	1
Natasha_Henstridge	1	Princess_Caroline	5
Gordana_Grubin	1	Kara_Lynn_Joyce	1
Dana_Vollmer	1	Steven_Hatfill	2
Park_Jie-won	1	Robert_Horan	2
Hatsui_Hasuike	1	Frank_Coraci	1
James_Comey	1	Mel_Brooks	2
Atom_Egoyan	1	Raquel_Welch	1
Geoff_Hoon	4	Takahiro_Mori	1
Michael_Lopez-Alegria	1	Daniel_Radcliffe	4
Larry_Pleau	1	Brandon_Webb	1
Alan_Dershowitz	1	John_Nash	1
Nina_Pecari	1	Jeb_Bush	6
Greg_Kinsey	1	Kate_Capshaw	2
Stan_Kroenke	1	Richard_Tubb	1
Kate_Moss	1	Khalid_Qazi	1
Gabriel_Jorge_Ferreia	1	Gabriel_Batistuta	1
John_Wright	1	Eddie_Sutton	1
Joe_Vandever	1	Terence_Newman	1
Ron_Gonzales	1	Abbas_Kiarostami	1
Kristanna_Loken	2	Roy_Chaderton	1
Nathalia_Gillot	1	Denys_Arcand	1
Jim_Hendry	1	Billy_Joel	1
Dieter_Holzer	1	Juan_Valencia_Osorio	2
Adrian_McPherson	1	Fernando_Vargas	3
GL_Peiris	1	Mark_Schweiker	2
Evan_Marriott	1	Donald_Evans	2
Surakait_Sathirathai	2	Cedric_Benson	1
Jamie_Lee_Curtis	1	Chris_Cooper	2
John_Stallworth	1	Ali_Naimi	4
Sean_OKeefe	4	Sarah_Canale	1
Eduardo_Chillida	1	Mario_Cipollini	1
Philip_Cummings	1	Suzanne_Torrance	1
Ben_Braun	1	Michelle_Bachelet	1
Marina_Silva	1	Barry_Williams	1
Elijah_Wood	1	Willie_Wilson	1
Hitoshi_Oshitani	1	Lynne_Thigpen	1
Satnarine_Sharma	1	Wilbert_Foy	1
Andrew_Gilligan	1	Anthony_Hazen	1
Steve_Shiver	1	Jose_Lina	1
Mark_Schweiker	2	Linda_Amicangioli	1
Hayden_Panettiere	1	Mike_Miller	1
Ciro_Gomes	5	Rohman_al-Ghozi	1
John_McCormack	2	David_Coulthard	2
Eli_Broad	1	Annika_Sorenstam	1
Carroll_Weimer	1	Sally_Field	4
Lee_Nam-shin	1	Ekke_Hard_Forberg	1
Florecita_Cobian	1	Simon_Yam	1
Robert_Kipkoech_Cheruiyot	1	Kenny_Brack	1
Ozzie_Smith	1	Tamika_Catchings	1
Hitoshi_Tanaka	1	Sachin_Tendulkar	1
Stephanie_Zimbalist	1	Ronald_Brower	1
Ray_Lucas	1	Jennie_Garth	1
Barbara_Boxer	1	Ana_Claudia_Talancon	1
Sylvie_Guillem	1	Ilan_Goldfajn	1
Helen_Clark	3	Mladen_Naletilic	1
Derek_Lowe	1	George_Robertson	13
Timothy_Wirth	1	Ashlea_Talbot	1
Adolfo_Aguilar_Zinser	1	Christopher_Walken	4
Scott_Rolen	1	Ana_Palacio	2
Eric_Daze	1	Mick_Jagger	5
Masamori_Tokuyama	1	Rainer_Gut	1
Robert_Evans	2	Lewis_Booth	1
Michael_Friedman	1	Victoria_Beckham	3
Ann_Godbehere	1	Adrian_McPherson	2
Brian_Henson	1	James_Franco	1
David_Heymann	2	Ed_Rendell	1
Stuart_Whitman	1	Martha_Lucia_Ramirez	3
Gustavo_Kuerten	3	Gilles_Panizzi	1
Mohammed_Abu_Sharia	1	Sara_Silverman	1
Elijah_Wood	2	Sylvia_Plachy	1
Syed_Abdul_Rahman_Geelani	1	Mian_Khursheed_Mehmood_Kasuri	3
John_Elway	1	Bridgette_Wilson-Sampras	3
Jennifer_Reilly	2	Rudy_Tomjanovich	1
Valentina_Tereshkova	1	Mark_Podlesny	1
Salma_Hayek	9	Juergen_Braehmer	1
Michael_Kors	1	Larry_Coker	2
Joseph_Ralston	1	Stanislas_Wawrinka	1
Terunobu_Maeda	1	Alexander_Rumyantsev	2
Bela_Karolyi	1	Ismail_Khan	1
Martin_Gecht	1	Wayne_Newton	1
Chris_Swecker	1	Brenda_Magana	1
Alexander_Losyukov	2	Noor_Mohammed	1
Steve_Phillips	1	Thad_Matta	1
James_Comey	1	Ralph_Sampson	1
Ron_Zook	1	Joe_Dicaro	1
Arnaud_Clement	1	John_Scarlett	1
Robert_Weitzel	1	Richard_Sterner	1
Kaisser_Bazan	1	Stephen_Thompson	1
Andres_Manuel_Lopez_Obrador	1	Stefano_Basalini	1
Zhang_Yimou	1	Joe_Finley	1
Aly_Wagner	1	Aung_San_Suu_Kyi	2
Dave_Ragone	1	Camryn_Manheim	1
Lily_Tomlin	2	Laurel_Clark	1
Alan_Ball	2	Javier_Zanetti	1
Ali_Abbas	2	Jim_Furyk	4
Parris_Glendening	2	Adam_Sandler	3
Natasha_Henstridge	1	Karl-Heinz_Rummenigge	1
Drew_Gooden	1	Luke_Walton	2
Rolf_Zimmermann	1	Robert_Weitzel	1
Takeo_Fukui	1	Katie_Couric	1
Carolina_Kluft	1	Humberto_Espinoza	1
Joseph_Fiennes	1	Astrid_Betancourt	1
Edward_Kennedy	2	Dexter_Jackson	1
Nina_Jacobson	1	Warren_Granados	1
Mario_Dominguez	1	Bruce_Van_De_Velde	2
Daniell_Sunjata	1	Abdel_Madi_Shabneh	1
Paige_Fitzgerald	1	John_McKay	1
Louisa_Baileche	1	Joseph_Fiennes	1
Nicolas_Sarkozy	1	Ernie_Stewart	1
Giselle_Estefania_Tavarelli	1	Chris_Swecker	1
Sharon_Stone	3	Eunice_Barber	1
Manijeh_Hekmat	1	Helen_Alvare	1
Bill_Carmody	1	Svend_Robinson	1
William_Shatner	1	Stella_McCartney	1
John_Ferguson	1	Larry_Templeton	1
Sonia_Gandhi	4	Princess_Maxima	1
Cindy_Taylor	1	Dick_Smothers	1
Vernon_Forrest	1	Cindy_Klassen	1
Vladimir_Spidla	2	Dennis_Oswald	1
Caio_Blat	1	Noer_Muis	1
Mark_Swartz	1	Glen_Sather	1
Isabella_Rossellini	1	Fidel_Castro	5
Mark_Sacco	1	Carla_Gay_Balingit	1
Eva_Mendes	1	Paul_William_Hurley	1
Bertrand_Bonello	1	Michel_Therrien	2
Austin_Kearns	1	Al_Pacino	2
Bijan_Darvish	1	Lionel_Hampton	1
Tim_Lopes	1	Eddie_Fenech_Adami	1
Phil_Johnson	1	Richard_Reid	1
Andy_Griggs	1	Frances_Fisher	2
Michelle_Rodriguez	1	Camille_Lewis	1
Timothy_McVeigh	1	Robert_Wagner	1
Daniel_Ortega	1	Joe_Cocker	1
Dan_LaCoutre	1	Luis_Pujols	1
Andy_Graves	1	Ruben_Wolkowyski	1
Joan_Dangerfield	1	Shannon_OBrien	2
Mary-Kate_Olsen	1	Eric_Schacht	1
Mayumi_Moriyama	1	Robert_Towne	1
Ataollah_Mohajerani	1	Wilfredo_Moreno	1
George_Plimpton	1	Bridget_Fonda	2
Isaiah_Washington	2	Kathie_Louise_Saunders	1
Robert_Beck	1	Chip_Burrus	1
Zico	2	Penny_Dupuie	1
William_Hurt	1	Jim_Freudenberg	1
Cuba_Gooding_Jr	1	Billy_Boyd	1
Paul_Walker	1	Yoon_Jin-Sik	1
Ian_Huntley	1	Jose_Manuel_Durao_Barroso	1
Kent_McCord	1	Teresa_Heinz_Kerry	1
Chhouk_Rin	1	Samantha_Daniels	1
Silvio_Fernandez	1	Christy_Ferer	1
Joe_Vandever	1	Sonia_Lopez	1
Freda_Black	1	Ruben_Studdard	1
Rebekah_Chantay_Revels	1	Leonard_Schrank	1
Kevin_Crane	1	Maritza_Macias_Furano	1
Michel_Charles_Chretien	1	Joe_DeLamielleure	1
Jeffrey_Scott_Postell	1	Jason_Sehorn	1
Fabricio_Oberto	1	Abbas_Kiarostami	1
Tavis_Smiley	1	Ari_Fleischer	6
Janet_Horvath	1	Anthony_Pisciotti	1
John_Spencer	2	Bode_Miller	1
Mike_Alden	1	Aldo_Paredes	2
Dick_Armey	1	Princess_Anne	1
John_Starks	1	Shamai_Leibowitz	1
Chris_Dodd	1	Anjum_Hussain	1
Christopher_Matero	1	Zumrati_Juma	1
Geoff_Hoon	7	Gloria_Macapagal_Arroyo	32
Hugo_Colace	1	Sarah_Michelle_Gellar	1
Andres_Manuel_Lopez_Obrador	1	Don_Siegelman	3
Ali_Hammoud	1	Carlos_Paternina	1
Chick_Hearn	1	Mark_Butcher	1
Filip_De_Winter	1	Jan_Paul_Miller	1
Rani_Mukherjee	1	Derek_Lowe	2
Guillermo_Monroy	1	Hushiar_Zebari	1
Michelle_Collins	2	Ellen_Pompeo	1
Jimmy_Kimmel	2	Sam_Mendes	2
Jacques_Chirac	1	Harvey_Fierstein	1
Dolma_Tsering	1	Brandon_Webb	1
Thomas_Day	1	Dimitar_Berbatov	1
Grant_Rossenmeyer	1	George_Lopez	1
Eric_Hinske	1	John_Blaney	1
Gisele_Bundchen	2	Andrew_Niccol	1
Matt_Dillon	3	Kwame_Kilpatrick	1
Luis_Figo	4	Christopher_Conyers	1
Mike_Brey	1	Norio_Ohga	1
Paul_Ebert	1	Woody_Allen	3
Kamal_Kharrazi	4	Jeanne_Anne_Schroeder	1
Priscilla_Owen	1	Shireen_Amir_Begum	1
Sally_Kirkland	3	Oliver_Phelps	1
Ross_Verba	1	Joshua_Harapko	1
Julia_Tymoshenko	1	Mike_Flanagan	1
Luke_Smith	1	Natalie_Juniardi	1
Alfonso_Portillo	1	Jerry_Sloan	1
Katrin_Susi	1	Oprah_Winfrey	1
Kirk_Franklin	1	Young_Kim	1
Charles_Bell	1	John_Spencer	1
Quincy_Jones	1	Richard_Crenna	1
Desmon_Farmer	1	Sidney_Poitier	1
Jacob_Frenkel	1	Lou_Reed	1
Ron_Dittemore	6	Jack_Knowlton	1
Patricia_Garone	1	Bobby_Bowden	1
Queen_Latifah	3	Thomas_Cloyd	1
Alimzhan_Tokhtakhounov	1	James_Caan	3
Ben_Broussard	1	Antony_Leung	4
Chris_Pronger	1	Sanjay_Gupta	1
