10	500
Diane_Green	2	1
LK_Advani	3	2
Muammar_Gaddafi	2	1
Steven_Hatfill	1	2
Jean-Claude_Juncker	2	1
GL_Peiris	2	4
Paul_ONeill	6	9
Chok_Tong_Goh	1	2
Bill_Gates	17	16
Alberto_Ruiz_Gallardon	2	1
Naji_Sabri	6	4
Bill_Simon	11	7
Tom_Crean	5	4
Sheila_Fraser	2	1
Yoko_Ono	5	2
Muhammad_Saeed_al-Sahhaf	1	5
James_Parker	1	2
Munir_Akram	1	2
Tariq_Aziz	5	1
Theodore_Tweed_Roosevelt	1	3
Gregory_Hines	1	2
Larry_Brown	6	4
John_Stallworth	2	1
Jerry_Springer	3	1
Tom_Craddick	4	1
Jesse_Harris	3	1
Fayssal_Mekdad	2	1
Bernard_Law	5	2
George_Ryan	4	3
Frank_Griswold	1	2
Juan_Valencia_Osorio	2	1
Tom_Crean	1	2
Scott_Ritter	1	2
Jack_Straw	7	15
Carla_Del_Ponte	5	2
Ricardo_Sanchez	5	1
Isaiah_Washington	1	2
Kim_Jin-sun	1	2
Charles_Kartman	1	2
Gabriel_Valdes	1	2
Mahathir_Mohamad	5	9
Mahmoud_Abbas	26	13
Ricardo_Sanchez	1	3
Ellen_Engleman	1	2
Jorge_Batlle	2	3
Wu_Yi	3	1
Jean-David_Levitte	3	4
Claudia_Pechstein	5	4
Walter_Mondale	5	6
Ken_Watanabe	1	2
Alan_Greenspan	3	5
Pervez_Musharraf	2	7
Stephen_Daldry	1	2
Lee_Soo-hyuck	1	3
Alvaro_Uribe	27	28
Steven_Spielberg	6	5
Angelo_Reyes	1	4
Jean-Marc_de_La_Sabliere	2	1
Ari_Fleischer	7	6
Paul_Kagame	1	2
David_Hyde_Pierce	3	1
Arye_Mekel	2	1
Tang_Jiaxuan	2	11
Fujio_Cho	1	4
Donald_Rumsfeld	74	10
Dick_Cheney	3	8
Elton_John	6	4
Larry_Thompson	1	3
Susilo_Bambang_Yudhoyono	2	1
Matthew_Perry	3	2
Elton_John	7	3
Lesley_McCulloch	2	3
Michael_Caine	4	3
Pervez_Musharraf	17	9
James_Smith	1	2
Larry_Brown	2	1
Carlos_Ortega	1	2
Joschka_Fischer	15	2
Fernando_Vargas	3	2
Marc_Grossman	2	4
George_Robertson	21	6
Cesar_Gaviria	7	2
William_Martin	2	1
Ozzy_Osbourne	2	3
Anne_Krueger	2	3
Gregory_Geoffroy	1	2
Bill_Gates	12	2
Ricardo_Sanchez	2	6
Parris_Glendening	2	1
Pervez_Musharraf	4	16
Alejandro_Toledo	6	23
Atal_Bihari_Vajpayee	6	19
Yoriko_Kawaguchi	13	12
Michel_Duclos	2	1
Steven_Spielberg	4	5
Fernando_Henrique_Cardoso	3	8
Dalai_Lama	2	1
Salman_Rushdie	1	2
John_Howard	12	6
Sean_Patrick_OMalley	1	2
Naji_Sabri	5	7
Lee_Hoi-chang	2	3
Robert_Mugabe	2	1
Trent_Lott	7	8
Vidar_Helgesen	2	1
Phan_Van_Khai	3	1
Arnoldo_Aleman	1	5
David_Stern	3	1
Michael_Caine	1	2
David_Hyde_Pierce	4	3
Joschka_Fischer	6	15
Antony_Leung	3	2
Wu_Yi	2	1
Wen_Jiabao	7	3
Carlos_Ortega	1	3
Wen_Jiabao	4	12
Adolfo_Aguilar_Zinser	3	1
James_Kopp	1	2
Mian_Khursheed_Mehmood_Kasuri	4	2
George_Robertson	8	18
David_Leahy	1	2
William_Hochul	1	2
Li_Peng	2	7
Ron_Dittemore	7	5
Bill_Simon	1	12
Miguel_Contreras	1	2
Bill_Simon	9	4
Andrew_Bunner	1	2
Robert_Witt	1	2
Roger_Moore	1	3
Choi_Sung-hong	3	5
Mike_Martz	4	5
Dennis_Hastert	4	6
Joschka_Fischer	7	11
Adolfo_Aguilar_Zinser	3	2
Colin_Powell	12	15
Mikhail_Wehbe	1	4
Cesar_Gaviria	1	2
Tom_Crean	1	5
Paul_Shanley	1	2
Francis_George	2	1
Donald_Rumsfeld	103	58
Fayssal_Mekdad	3	2
Carla_Del_Ponte	3	4
John_Howard	17	13
Sergey_Lavrov	11	3
Annette_Lu	3	2
Zhang_Wenkang	1	2
Matthew_Perry	1	2
Mahathir_Mohamad	9	1
Li_Peng	8	3
Martin_McGuinness	4	3
Muhammad_Saeed_al-Sahhaf	4	3
Brian_Mulroney	1	2
Gerry_Adams	1	3
Paul_Patton	1	2
Chen_Liang_Yu	1	2
Mahmoud_Abbas	7	26
Joseph_Deiss	2	1
Enrique_Bolanos	2	1
Yoko_Ono	3	4
Annette_Lu	3	1
Susilo_Bambang_Yudhoyono	2	4
Kim_Jong-Il	3	4
Vaclav_Klaus	1	2
Kim_Yong-il	1	2
Theodore_Tweed_Roosevelt	2	1
Max_Mayfield	1	2
Jerry_Springer	3	4
Carlos_Quintanilla_Schmidt	1	2
Paul_Tagliabue	3	4
John_Howard	4	9
Trent_Lott	12	2
Yu_Shyi-kun	1	4
Mahmoud_Abbas	14	26
Cesar_Gaviria	4	6
Romano_Prodi	7	6
Anthony_Fauci	2	1
Lawrence_MacAulay	2	1
Jerry_Springer	1	4
Mahathir_Mohamad	10	12
Mohammed_Al-Douri	8	12
Heidi_Fleiss	2	1
Ferenc_Madl	2	1
Alberto_Fujimori	2	1
Alvaro_Uribe	18	30
Lee_Soo-hyuck	1	2
Alejandro_Toledo	33	38
Saeb_Erekat	1	2
Paul_ONeill	4	3
Bud_Selig	3	4
Jay_Garner	6	2
Jack_Straw	27	4
Chang_Dae-whan	2	1
Tariq_Aziz	6	5
Atal_Bihari_Vajpayee	1	12
Megawati_Sukarnoputri	19	12
Arnoldo_Aleman	4	3
Scott_Rudin	1	2
Brian_Wells	2	1
Megawati_Sukarnoputri	31	16
Bill_Gates	4	12
Jorge_Batlle	2	1
Kim_Yong-il	3	1
Yu_Shyi-kun	3	4
Ari_Fleischer	13	5
David_Trimble	5	2
Bernard_Landry	2	1
Matthew_Perry	7	6
David_Stern	2	1
Guillermo_Ortiz	2	1
Peter_Struck	2	1
Victoria_Beckham	3	1
Enrique_Bolanos	5	4
Jean-David_Levitte	8	10
Tim_Robbins	5	1
Choi_Sung-hong	3	1
Sean_Patrick_OMalley	1	3
Jack_Nicholson	2	1
Roger_Moore	5	2
Mahathir_Mohamad	4	9
Larry_Brown	4	3
Wang_Yingfan	3	1
Bill_Simon	7	5
Geno_Auriemma	2	1
Mohamed_ElBaradei	4	8
Jerry_Falwell	2	1
Mahmoud_Abbas	5	10
Ron_Dittemore	6	2
Colin_Powell	64	70
Andrew_Weissmann	1	3
Lee_Hoi-chang	1	2
Ron_Dittemore	1	6
Ari_Fleischer	10	11
Alexander_Downer	4	1
Fernando_Vargas	3	1
Martin_McGuinness	1	2
James_Traficant	1	2
Li_Peng	3	4
David_Trimble	5	1
Mikhail_Wehbe	4	2
Salman_Rushdie	3	1
Mikhail_Wehbe	3	1
George_Ryan	1	4
Naji_Sabri	7	6
Heidi_Fleiss	2	3
Muhammad_Saeed_al-Sahhaf	2	4
Romano_Prodi	3	5
Anne_McLellan	2	1
Jose_Viegas_Filho	1	2
Jiang_Zemin	15	8
Tariq_Aziz	4	3
Paul_ONeill	2	4
Mahmoud_Abbas	19	7
Fujio_Cho	2	5
Paul_ONeill	8	9
Cesar_Gaviria	6	1
Jane_Fonda	1	2
Kim_Jong-Il	1	4
Abdoulaye_Wade	1	4
Jean-Pierre_Raffarin	3	2
Paul_ONeill	1	3
Mohammed_Al-Douri	13	2
Sergey_Lavrov	8	11
Mahathir_Mohamad	7	13
Nick_Nolte	4	1
Fred_Eckhard	2	3
Alvaro_Silva_Calderon	3	4
Charles_Grassley	2	1
Dennis_Hastert	2	6
James_Kopp	1	3
Muhammad_Saeed_al-Sahhaf	4	5
Lesley_McCulloch	1	2
Michael_Caine	2	3
Salman_Rushdie	2	3
Darrell_Porter	1	2
Donald_Rumsfeld	86	66
Sean_Patrick_OMalley	2	3
Jon_Corzine	3	2
Li_Peng	1	6
Tim_Robbins	5	3
Tariq_Aziz	6	4
Matthew_Perry	3	7
Charlie_Zaa	1	2
Mike_Martz	7	3
Ricardo_Sanchez	1	4
William_Rehnquist	1	2
Hassan_Nasrallah	1	2
Farouk_al-Sharaa	1	2
Jack_Straw	28	5
Alan_Greenspan	2	5
Roger_Moore	5	4
Mike_Martz	5	7
Ricardo_Sanchez	2	3
Bud_Selig	2	3
Tom_Craddick	2	4
Jean-Pierre_Raffarin	4	7
Alejandro_Toledo	20	23
Ken_Macha	2	3
John_Blaney	1	2
Chen_Shui-bian	2	5
Jose_Dirceu	1	2
Don_Siegelman	4	1
Hootie_Johnson	1	2
Arnoldo_Aleman	2	1
Larry_Thompson	1	4
Bernard_Landry	3	1
Ari_Fleischer	7	5
Alvaro_Silva_Calderon	2	3
Mahmoud_Abbas	14	12
Sergey_Lavrov	11	6
Rogerio_Romero	2	1
Victoria_Beckham	3	2
Fernando_Henrique_Cardoso	6	5
Mike_Martz	3	4
Ali_Khamenei	2	1
Yoriko_Kawaguchi	2	11
Bernard_Landry	2	4
Lord_Hutton	2	1
Megawati_Sukarnoputri	29	2
Alejandro_Toledo	19	28
Arnoldo_Aleman	3	5
Jeong_Se-hyun	2	8
Bobby_Goldwater	1	2
John_Howard	11	3
Bill_Simon	12	4
Fernando_Vargas	2	1
Jean-Pierre_Raffarin	6	7
Fernando_Henrique_Cardoso	4	6
Elton_John	3	2
Jay_Garner	5	1
Heidi_Fleiss	3	1
Alejandro_Toledo	8	21
Tom_Craddick	3	1
Steven_Spielberg	1	2
Martin_McGuinness	1	3
Mike_Martz	5	3
Matthew_Perry	3	5
Tariq_Aziz	1	6
Fred_Eckhard	2	1
Colin_Powell	51	32
Bernard_Law	4	1
Romano_Prodi	1	2
Francis_Ford_Coppola	2	1
Claudia_Pechstein	4	1
Dan_Morales	2	3
Surakait_Sathirathai	2	1
Mohamed_ElBaradei	8	2
David_Stern	4	2
Joschka_Fischer	18	19
Alan_Greenspan	4	1
Gerry_Adams	7	2
David_Anderson	3	1
Naji_Sabri	7	8
Jean-Pierre_Raffarin	2	7
Fujio_Cho	1	2
Farouk_al-Sharaa	3	2
Steve_Stirling	1	Shane_Loux	1
Jack_Valenti	1	Robert_Woody_Johnson	1
Richard_Harris	1	Tom_Scully	1
Ed_Wade	1	Morris_Dees	1
Hipolito_Mejia	4	Julio_Rossi	1
Floyd_Keith	1	Ravan_AG_Farhadi	1
Pieter_Bouw	1	Lesley_Coppin	1
James_Spalding	1	Kathleen_Abernathy	1
Jeff_Feldman	1	Jennifer_Rodriguez	2
Andy_Warhol	1	Bill_Paxton	2
Richard_Levin	1	Juan_Antonio_Samaranch	1
Svend_Aage_Jensby	1	Anthony_Lee_Johnson	1
Marianne_Stanley	1	Ximena_Bohorquez	1
Fujio_Cho	5	John_Elway	1
Edward_Johnson	1	Strom_Thurmond	3
Max_Mayfield	1	Henning_Scherf	1
Bob_Herz	1	Andrew_Weissmann	1
Ozzy_Osbourne	3	Emily_Mason	1
Thomas_Daily	1	Lisa_Stansfield	1
Buzz_Hargrove	1	Jim_Nochols	1
Bill_Lerach	1	Giulietta_Masina	1
David_McCallum	1	Habib_Hisham	1
Andrew_Weissmann	1	Dave_Tucker	1
Franz_Muentefering	2	Gloria_Gaynor	1
Joseph_Galante	1	Jonathan_Fine	1
Norio_Ohga	1	Sheryl_Crow	7
Jimmy_Smits	1	Peter_Goldmark	1
Claire_Leger	2	Armando_Carrillo	1
Jesse_Helms	1	Olympia_Dukakis	1
Yale_Kamisar	1	Ismail_Abu_Shanab	1
Jose_Woldenberg	1	Lindsay_Lohan	1
Lazaro_Castro	1	Brian_Clemens	1
George_Robertson	19	Richard_Ward	1
Steven_Craig	1	Lawrence_Vito	1
Jim_Wall	1	Cathy_Freeman	1
Michael_Diekmann	1	Romario_Farias	1
John_Williams	1	Donald_Trump	1
Efrain_Rios_Montt	1	Chawki_Armali	1
Filippo_Volandri	1	Wilson_Alvarez	1
Robert_Wiener	1	Adrien_Brody	9
Jim_Bunning	1	Meg_Mallon	1
Hal_McCoy	1	Mariana_Pollack	3
Stacey_Dales-Schuman	1	Willie_Nelson	1
Antonio_Palocci	6	Michael_Olowokandi	1
Cliff_Ellis	1	Norio_Ohga	1
Giulio_Andreotti	1	Cyndi_Thompson	1
Renato_Soru	1	Eric_Robert_Rudolph	1
Ignatius_Wang	1	Jules_Asner	1
Jawad_Boulus	1	Habib_Hisham	1
Mstislav_Rostropovich	1	Alexandra_Stevenson	3
Jose_Lopez_Beltran	1	Jose_Manuel_Durao_Barroso	5
Seydou_Diarra	1	Park_Na-kyong	1
Vince_Dooley	1	John_Edwards	4
Norio_Ohga	1	Narendra_Modi	1
Alejandro_Toledo	33	Geoffrey_Rush	1
Pedro_Malan	5	Amr_Moussa	1
Ali_Fallahian	1	Coleen_Rowley	1
Mike_Alden	1	Donald_Keyser	1
Cha_Yung-gu	1	Russ_Ortiz	1
Herb_Ritts	1	Paul_McNulty	1
Hilda_Fortune	1	Chawki_Armali	1
Judy_Dean	1	Jack_Knowlton	1
Carina_Lau_Ka-ling	1	Lee_Hoi-chang	4
Angie_Martinez	1	Anthony_Corso	1
Giuseppe_Morchio	1	Jose_Alencar	1
Bob_Holden	1	Michael_Lopez-Alegria	1
Jose_Sarney	3	Nicole_Hiltz	1
Chang_Sang	1	Jane_Krakowski	1
Amr_Moussa	1	Richard_Tubb	1
Ivan_Lee	1	Lisa_Stone	1
Phil_Donahue	1	Sandy_Wise	1
Micky_Arison	1	Leticia_Van_de_Putte	1
Lutz_Freitag	1	Jason_Lezak	2
Bob_Herz	1	Darryl_Stingley	1
Halbert_Fillinger	1	Francis_Mer	2
Danny_Green	1	Cecilia_Bolocco	2
Mike_Thibault	1	Aaron_Peirsol	1
Etta_James	1	Chang_Tso	1
Phil_Donahue	1	Kurt_Busch	2
Penelope_Taylor	1	Eddie_Fenech_Adami	1
Yuri_Fedotov	1	Jim_Wong	1
Ron_Lantz	1	Ray_Lewis	1
Mike_Gable	1	William_Bratton	1
Bud_Selig	4	Brian_StPierre	1
Andre_Bucher	1	Larry_Ellison	2
Pieter_Bouw	1	Derrick_Battie	1
Robert_Durst	1	Beecher_Ray_Kirby	1
Tom_Brennan	1	Steve_Rush	1
Santiago_Botero	1	Mary_Katherine_Smart	1
Kurt_Hellstrom	1	Micah_Knorr	1
Michael_Munoz	1	Gloria_Trevi	2
Stefan_Koubek	1	Jerry_Pauley	1
Wolfgang_Schuessel	1	Michael_Brandon	1
Bill_Simon	5	Jane_Kaczmarek	2
Lori_Berenson	1	Elaine_Stritch	1
Raja_Zafar-ul-Haq	1	Abel_Pacheco	4
Nina_Pecari	1	Michael_Pfleger	1
Adoor_Gopalakarishnan	1	Patricia_Russo	1
Yossi_Beilin	2	Eduard_Shevardnadze	1
Sam_Gerald	1	Donald_Evans	2
John_Goold	1	Wycliffe_Grousbeck	1
Glen_DaSilva	1	Steve_Alford	1
Bill_King	1	Jolanta_Kwasniewski	1
Hiroki_Gomi	1	Gonzalo_Barrientos	1
Vaclav_Klaus	1	Fiona_Milne	1
Mike_Thibault	1	Anja_Paerson	1
Paul_Otellini	1	Jeremy_Shockey	2
Alicia_Hollowell	1	Queen_Silvia	1
Atom_Egoyan	1	Mark_Sacco	1
Jerry_Pauley	1	Shane_Reynolds	1
Ramiro_Goben_Reducindo	1	Gordon_Cooper	1
Bertrand_Delanoe	1	Dorothy_Wilson	1
Rachel_Kempson	1	Jalal_Talabani	1
Rachel_Kempson	1	Tim_Pawlenty	1
Dick_Devine	1	Pat_Cox	1
Brook_Robinson	1	Tom_Amstutz	1
Tom_Brennan	1	Andrei_Nikolishin	1
Wolfgang_Schuessel	2	David_Millar	1
Yoon_Young-kwan	1	Abel_Aguilar	1
Raja_Zafar-ul-Haq	1	AJ_Cook	1
Yoriko_Kawaguchi	13	Patrick_Rafter	1
Manuel_Pellegrini	1	John_Eastman	1
Elton_John	4	Jayson_Williams	2
Phan_Van_Khai	3	Tia_Mowry	1
Rob_Moore	1	Anders_Ebbeson	3
Ringo_Starr	1	Mickey_Gilley	1
Des_Brown	1	Peter_Schultz	1
GL_Peiris	2	Sam_Rockwell	1
Hashan_Tillakaratne	1	Timothy_Rigas	1
David_McKiernan	1	Bernard_Siegel	1
Jo_Joong-hyon	1	Michael_Dell	1
Tom_Brennan	1	Dave_Robertson	1
Idi_Amin	1	Tomoko_Hagiwara	1
Junichi_Inamoto	1	Demi_Moore	1
Jerry_Jones	1	Colleen_Ryan	1
Mark_Mishkin	1	Poala_Suarez	1
Guido_Westerwelle	1	Bob_Riley	1
Gerald_Riley	1	Darla_Moore	1
Robert_Kipkoech_Cheruiyot	1	Natalie_Williams	1
Jeffrey_Archer	1	Ascencion_Barajas	1
Jeanette_Stauffer	1	Amr_Moussa	1
Bobby_Goldwater	2	Svetlana_Koroleva	1
Muffet_McGraw	1	Oliver_Phelps	1
Robert_Wiener	1	Vicente_Fox_de_la_Concha	1
David_Przybyszewski	1	Ahmed_Chalabi	4
Miguel_Rosseto	1	Abdel_Nasser_Assidi	2
Pieter_Bouw	1	Carlos_Ruiz	2
Phillip_Seymor_Hoffmann	1	Hama_Arba_Diallo	1
Mike_Gable	1	Otto_Schily	1
John_Lawrence	1	Robert_Hanssen	1
Joseph_Galante	1	Sharon_Frey	1
John_Lawrence	1	Mark_Cuban	2
Wang_Yingfan	2	Jose_Cevallos	1
Idi_Amin	1	Jake_Gyllenhaal	4
Jim_Wall	1	Tatiana_Paus	1
Andrew_Bunner	1	Robert_Lange	1
Bill_Gates	1	Mary_Katherine_Smart	1
Sanja_Papic	1	Katja_Riemann	1
Damarius_Bilbo	1	Ted_Turner	1
Laurent_Gbagbo	2	Yoon_Young-kwan	1
Park_Jie-won	1	Peter_Harvey	1
Linn_Thornton	1	Mario_Dominguez	1
Franko_Simatovic	1	Paul_Gascoigne	3
Robert_Wiener	1	Laurent_Jalabert	1
Salman_Rushdie	3	Darvis_Patton	1
Heinrich_Wolfgang	1	Fred_Eckhard	1
Asif_Ali_Zardari	1	Brandon_Larson	1
Peter_Chan	1	Alisha_Richman	1
Prince_Rainier_III	1	Paul-Henri_Mathieu	2
Lokendra_Bahadur_Chand	1	Michael_Friedman	1
Jack_Nicholson	1	Octavio_Lara	1
Alvaro_Silva_Calderon	2	Yoriko_Kawaguchi	5
Heather_Willson	1	Saman_Shali	1
Chen_Shui-bian	2	Joshua_Harapko	1
Richard_Parsons	1	Leticia_Dolera	1
Earl_Scruggs	1	Sherri_Coale	1
Atal_Bihari_Vajpayee	1	Gavyn_Arthur	1
Abba_Eban	1	Ana_Guevara	6
Dan_Snyder	1	Jack_LaLanne	1
Jorge_Enrique_Jimenez	1	Javier_Solana	10
Lucie_Lapovsky	1	Nathalie_Dechy	1
Michael_Caine	4	Sok_An	1
Mathilda_Karel_Spak	1	Marwan_Muasher	1
Junko_Tabei	1	Nestor_Gonzalez	1
Koichi_Haraguchi	1	Steve_Valentine	1
Qazi_Hussain_Ahmed	1	Florecita_Cobian	1
Steve_Stirling	1	Anna_Kournikova	3
Kay_Behrensmeyer	1	Bill_Maher	1
Tariq_Aziz	1	Adriana_Lima	1
Gerald_Riley	1	Hermogenes_Ebdane_Jr	1
Lee_Soo-hyuck	1	Guy_Verhofstadt	1
Ken_Macha	2	Noer_Moeis	1
Mitoji_Yabunaka	2	Reggie_Miller	1
Patrick_Clawsen	1	Freda_Black	1
Michael_DeMinico	1	Bobby_Kielty	1
Carla_Del_Ponte	1	John_Wayne	1
Robert_Witt	2	Claudette_Robinson	1
Mohamed_ElBaradei	3	Justine_Pasek	3
Francis_George	2	Sally_Ride	1
Steven_Tyler	1	Gen_Meredith	1
Garth_Drabinsky	1	Ismail_Abu_Shanab	1
Henry_Kissinger	1	Scott_Hamilton	1
Jean-Marc_de_La_Sabliere	2	Dario_Camuffo	1
Jimmy_Jimenez	1	Donna_Barrera	1
Lennart_Johansson	1	Carolina_Moraes	1
Gavyn_Davies	1	Larry_Ellison	1
Anil_Ramsook	1	Jacky_Cheung	1
Himmler_Rebu	1	Benjamin_Franklin	1
Chen_Tsai-chin	1	Makiya_Ali_Hassan	1
Albert_Pujols	1	Wang_Nan	1
Peter_Camejo	1	Arnaud_Lagardere	1
Elena_Likhovtseva	1	Stephane_Rochon	1
Prakash_Hinduja	1	Mohammed_Mehdi_Saleh	1
Joey_Mantia	1	Guido_Westerwelle	1
Suzanne_Torrance	1	Ben_Glisan	1
Filippo_Volandri	1	Goran_Persson	2
Parris_Glendening	1	Rita_Grande	3
Bill_Byrne	1	Bob_Beauprez	2
Francisco_Urenda	1	Salman_Rushdie	3
Ellen_Engleman	1	Scott_Dalton	1
Koichi_Haraguchi	1	Frank_Keating	1
Janusz_Kaminski	1	Compay_Segundo	1
Sureyya_Ayhan	1	Jennifer_Aniston	20
Alicia_Hollowell	1	Katie_Wagner	1
John_Goold	1	Alyse_Beaupre	1
Carl_Levin	1	Carol_Moseley_Braun	1
Kevin_Borseth	1	Lauren_Killian	2
Robert_Woody_Johnson	1	Kaoru_Hasuike	1
Sanjay_Chawla	1	Shannyn_Sossamon	1
Alexandre_Vinokourov	1	Marquis_Estill	1
Joseph_Hoy	1	Tom_Foy	1
Klaus_Schwab	1	Jack_LaLanne	1
James_Traficant	1	Hana_Makhmalbaf	1
Paul_Tagliabue	1	Ahmet_Demir	1
Leonard_Glick	1	Vince_Gill	1
Laurent_Gbagbo	1	Ron_Lantz	1
Roland_Koch	1	Collis_Temple_III	1
Wen_Ho_Lee	1	Charles_Schumer	2
Francois_Pienaar	1	Uri_Lopolianski	1
Ignacio_Antonio_Velasco	1	Ratna_Sari_Dewi_Sukarno	1
Chandrika_Kumaratunga	1	Annie_Chaplin	1
Ruth_Bader_Ginsburg	1	Daniel_Pearl	1
Michael_Munoz	1	Takuma_Sato	1
Dereck_Whittenburg	1	Lleyton_Hewitt	41
Lloyd_Richards	1	Grace_Brinell	1
Sam_Gerald	1	Penelope_Cruz	3
Brenda_Wilson	1	Jeffrey_Archer	2
Garth_Drabinsky	1	Margaret_Hoelzer	1
Jason_Clermont	1	James_Sensenbrenner	1
Adelina_Avila	1	Heidi_Fleiss	2
Michael_Caine	4	James_Ivory	2
Ignacio_Antonio_Velasco	1	Paula_Locke	1
Tom_Brennan	1	Saeed_Mortazavi	1
Wilma_McNabb	1	German_Khan	1
Hoda_Asfor	1	Ashlea_Talbot	1
Harvey_Fierstein	1	Brad_Smith	1
Brenda_Wilson	1	Patrick_Coleman	1
Woody_Allen	3	Howard_Stern	1
Chok_Tong_Goh	1	Kimi_Raikkonen	2
Jo_Joong-hyon	1	Don_Boudria	1
Abel_Pacheco	1	Anette_Hosoi	1
Dimitri_Perricos	1	Jean_Brumley	1
Theodore_Tweed_Roosevelt	1	Patricia_Phillips	1
Michael_Olowokandi	1	Ryan_Newman	1
Lutz_Freitag	1	Bruna_Colosio	1
Alberto_Gonzales	1	Denise_Locke	1
Ahmed_Qureia	1	Al_Davis	2
Yogi_Berra	1	Kevin_Gil	1
Syed_Abdul_Rahman_Geelani	1	DAngelo_Jimenez	1
Robin_Williams	1	Tony_Elias	1
Pak_Gil_Yon	1	Yoon_Jeong_Cho	1
Monica_Serra	1	Kate_Capshaw	1
Florencia_Macri	1	Ali_Abbas	2
Bilal_Erdogan	1	Calvin_Joseph_Coleman	1
David_Stern	4	Wan_Yanhai	1
Michael_J_Sheehan	1	Elizabeth_Pena	1
David_Rivkin_Jr	1	Lauren_Hutton	1
Jose_Viegas_Filho	1	Gregor_Gysi	1
Rob_Moore	1	Ray_Lewis	1
Junko_Tabei	1	Eva_Dimas	1
Alan_Dershowitz	1	Will_Young	1
Jimmy_Iovine	1	Marieta_Chrousala	1
Basdeo_Panday	1	David_Donohue	1
