10	500
Franz_Fischler	1	4
Grady_Irvin_Jr	1	2
Nicolas_Escude	2	1
Javier_Weber	3	2
Alvaro_Noboa	2	3
Hamid_Karzai	3	2
Javier_Solana	7	5
Shaul_Mofaz	3	2
Paulo_Cesar_Pinheiro	1	2
Pedro_Malan	3	5
Abdel_Nasser_Assidi	2	1
Kofi_Annan	17	32
David_Heyman	1	2
Noah_Wyle	2	3
Art_Howe	2	4
Rick_Carlisle	4	3
Benjamin_Netanyahu	4	5
Jude_Law	2	1
Mario_Kreutzberger	1	2
Pervez_Musharraf	16	11
Kofi_Annan	20	3
Juan_Carlos_Ferrero	3	1
James_Gandolfini	1	2
Recep_Tayyip_Erdogan	15	29
Alastair_Campbell	1	4
Gunter_Pleuger	6	3
Sam_Torrance	3	2
Recep_Tayyip_Erdogan	12	10
John_Banko	1	2
Slobodan_Milosevic	3	1
Sean_Patrick_OMalley	1	3
Alec_Baldwin	2	1
Recep_Tayyip_Erdogan	6	30
Frank_Cassell	2	3
LeBron_James	2	5
Franko_Simatovic	2	1
Lars_Von_Trier	2	1
Sean_OKeefe	5	4
Christopher_Patten	1	2
Leonard_Hamilton	1	2
Juan_Carlos_Ferrero	16	8
Jesse_Ventura	3	1
Pervez_Musharraf	15	6
John_Bolton	2	11
Jonathan_Mostow	1	2
Mike_Krzyzewski	4	6
Tom_Cruise	1	2
Mikhail_Kasyanov	3	1
Russell_Simmons	1	5
Justin_Timberlake	8	1
Pedro_Solbes	2	3
Emmit_Smith	2	1
David_Leahy	1	2
Jeffrey_Jones	2	1
Miroljub	1	2
Michel_Therrien	1	2
Makhdoom_Amin_Fahim	3	2
Muhammad_Ali	10	1
Ben_Affleck	1	3
Guillermo_Canas	1	3
James_Cameron	3	1
Rick_Barnes	2	3
Sebastien_Grosjean	2	1
Russell_Simmons	2	4
Placido_Domingo	2	1
Jose_Canseco	3	2
John_Bolton	7	5
Juergen_Peters	1	2
Pascal_Quignard	2	1
Bo_Pelini	2	1
Omar_Sharif	3	2
Fidel_Castro	18	12
Gary_Carter	3	1
Fidel_Castro	16	17
Kieran_Prendergast	2	1
Gerard_Depardieu	1	2
Mikhail_Kasyanov	2	1
Martin_McGuinness	5	1
Paul_Shanley	3	2
Alastair_Campbell	5	2
Muhammad_Ali	4	5
Alberto_Ruiz_Gallardon	2	1
Johnny_Depp	1	2
Alejandro_Avila	2	3
Job_Cohen	2	1
Kurt_Warner	4	2
Gunter_Pleuger	5	4
Bernardo_Segura	1	2
Mohammad_Khatami	5	10
Celso_Amorim	2	1
Jose_Maria_Aznar	10	23
Luciano_Pavarotti	2	1
Jacques_Rogge	9	4
Abdullah_Gul	18	15
George_Galloway	1	2
LK_Advani	2	1
Greg_Owen	1	2
Albert_Costa	3	6
Larry_Johnson	2	1
Juan_Carlos_Ferrero	4	20
Jonathan_Edwards	5	6
Mohammed_Al-Douri	9	2
Ellen_DeGeneres	2	1
Dan_Morales	2	1
Pascal_Lamy	1	2
Richard_Sambrook	2	1
Carlos_Moya	17	3
Kifah_Ajouri	2	1
Lars_Von_Trier	1	3
Alvaro_Noboa	1	3
King_Abdullah_II	1	5
Boris_Berezovsky	2	1
Marcelo_Ebrard	1	3
Tommy_Franks	7	5
Terrell_Suggs	1	2
Andre_Agassi	12	10
Jason_Kidd	5	6
George_Papandreou	2	1
Gerry_Adams	2	3
Dan_Morales	3	2
John_Bolton	17	13
Junichiro_Koizumi	15	38
Augustin_Calleri	1	4
Akhmed_Zakayev	1	3
Keith_Bogans	1	3
David_Wells	6	7
George_Papandreou	3	2
Jefferson_Perez	1	2
Ali_Khamenei	1	3
Jason_Kidd	5	4
Ibrahim_Jaafari	2	1
Antonio_Banderas	3	1
Patrick_Roy	2	1
Doug_Melvin	3	2
Naji_Sabri	6	7
Arnoldo_Aleman	4	5
Carson_Daly	1	2
Charles_Bronson	1	3
Bill_Callahan	2	1
Kosuke_Kitajima	2	1
Harry_Schmidt	1	2
Anders_Fogh_Rasmussen	3	2
David_Wolf	2	1
Luiz_Felipe_Scolari	1	2
Silvio_Fernandez	2	1
Bob_Beauprez	2	1
Mark_Geragos	2	1
Carlos_Moya	1	14
Eddy_Merckx	1	2
Tim_Duncan	2	4
Jan-Michael_Gambill	1	2
Luis_Gonzalez_Macchi	2	1
Allen_Iverson	2	1
Ariel_Sharon	40	21
Marat_Safin	2	1
Vaclav_Havel	8	1
Art_Hoffmann	2	1
Gregory_Hines	2	1
Pervez_Musharraf	7	11
Russell_Simmons	3	1
Ali_Khamenei	2	1
Osama_bin_Laden	1	2
Hilmi_Ozkok	2	1
Augustin_Calleri	3	1
Bill_Callahan	3	2
Hamid_Karzai	10	5
Harry_Schmidt	3	2
Eddie_Sutton	2	1
Thomas_OBrien	6	7
Roy_Jones_Jr	2	1
Naji_Sabri	4	8
John_Bolton	9	12
Jon_Corzine	3	2
Slobodan_Milosevic	3	2
Fidel_Castro	5	7
Robert_Zoellick	7	4
Mohamed_ElBaradei	5	2
Joe_Mantello	2	1
Greg_Ostertag	2	1
Benjamin_Netanyahu	4	3
Patrick_Stewart	2	1
Sean_Penn	2	1
Joseph_Deiss	2	3
Arlen_Specter	3	1
Carlos_Ruiz	2	3
Larry_Ellison	1	2
Asa_Hutchinson	2	1
Chan_Gailey	3	1
Pedro_Solbes	1	4
Ray_Allen	2	3
Rick_Carlisle	1	2
Jose_Maria_Aznar	17	10
Alejandro_Avila	2	1
Phil_Gramm	2	1
Arnoldo_Aleman	4	1
Brad_Garrett	2	1
Michael_Moore	2	3
Robert_Witt	2	1
Valdas_Adamkus	2	1
Mikhail_Kasyanov	4	1
Bill_Graham	1	4
John_Bolton	16	4
Mohammad_Khatami	3	7
LK_Advani	2	3
Jesse_Ventura	1	2
Juan_Carlos_Ferrero	12	14
Jason_Kidd	5	8
James_Schultz	1	2
Sebastien_Grosjean	3	1
Sean_Penn	1	3
Tommy_Franks	11	3
Mahmoud_Abbas	11	3
LeBron_James	2	3
Augustin_Calleri	2	3
Miguel_Estrada	2	1
Carlos_Mesa	1	2
Akhmed_Zakayev	2	3
Mark_Gottfried	2	3
Paul_Bremer	16	13
Pedro_Malan	4	5
Jesse_Jackson	6	2
LeBron_James	5	1
Pyar_Jung_Thapa	1	Stephen_Ebberharter	1
Hilmi_Ozkok	1	Austin_Kearns	1
Ed_Mekertichian	1	Angel_Maza	1
John_Prescott	1	Jackie_Sherrill	1
Simon_Larose	1	Paula_Dobriansky	1
Dennis_Miller	1	John_Fox	1
Jimmy_Gurule	1	Ralph_Friedgen	1
Qazi_Afzal	1	Shawn_Marion	1
Ismail_Abu_Shanab	1	Olivier_Boulay	1
Reggie_Lewis	1	Rodney_Dangerfield	1
John_Nash	1	Grant_Rossenmeyer	1
Paul_Shanley	1	Arif_Mardin	1
Raul_Ibanez	1	Henning_Scherf	1
Marcelo_Bielsa	1	Emmanuel_Filiberto	1
Julius_Barnes	1	Ascencion_Barajas	1
Chan_Gailey	2	Nelson_Mandela	4
Gary_Stevens	1	Tim_Howard	1
Anibal_Ibarra	2	Kim_Clijsters	6
Matt_Walters	1	Bob_Huggins	2
Lucio_Cecchinello	1	Carla_Moreno	1
James_Schultz	2	Mian_Khursheed_Mehmood_Kasuri	1
Anton_Balasingham	1	Nino_DAngelo	1
Graham_Bentley	1	Wes_Craven	1
Gabriel_Batistuta	2	Quin_Snyder	1
Roman_Coppola	1	Kaio_Almeida	1
Kemal_Dervis	1	Rudolph_Holton	1
Ray_Lucas	1	Michael_Leavitt	2
Miguel_Rosseto	1	Jennifer_Granholm	1
Keanu_Reeves	3	Jane_Leeves	1
Bulent_Ecevit	6	Hermogenes_Ebdane_Jr	1
Jim_Haslett	1	Jesse_Jackson	6
Paul_Schrader	1	Takenori_Kanzaki	1
Stephen_Glassroth	1	Nick_Rahall	1
JC_Chasez	1	Sue_Wicks	1
Fruit_Chan	1	David_Oh	1
Charlie_Hunnam	1	Nong_Duc_Manh	1
Rick_Bragg	1	Matthew_McConaughey	1
Saied_Hadi_al_Mudarissi	1	Greg_Hodge	1
Scott_Yates	1	Viara_Vike-Freiberga	1
Khader_Rashid_Rahim	1	Tom_Foy	1
Franz_Fischler	1	Tom_Watson	2
Rick_Barnes	1	Robert_Korzeniowski	1
James_Gandolfini	3	Jean-Marc_de_La_Sabliere	1
Vaclav_Havel	4	Julio_De_Brun	1
Miguel_Estrada	1	Ivo_Dubs	1
John_Sidgmore	1	Jacob_Frenkel	1
Paul_Pierce	2	Jeff_Bridges	1
Raul_Cubas	1	Robert_Nardelli	1
Jason_Vale	1	Linda_Dano	1
Juan_Antonio_Samaranch	1	Jose_Rosado	1
Han_Sung_Joo	1	Fujio_Mitarai	1
Tom_Foy	1	Brandon_Fails	1
Felix_Doh	1	Koichiro_Matsuura	1
Valdas_Adamkus	2	Jerry_Sloan	1
Gary_Bettman	1	Akiko_Morigami	1
Owen_Nolan	1	Kevin_Gil	1
Dave_McNally	1	Jack_Straw	21
Gregorio_Rosal	1	Selma_Phoenix	1
Steve_Zahn	1	Mariana_Ohata	1
Charles_Cope	1	Richard_Perle	1
Mike_Krzyzewski	3	Mark_Swartz	1
Silvio_Fernandez	1	Rainer_Schuettler	3
Woodrow_Stanley	1	Jim_Hardin	1
Bill_Callahan	1	Sushma_Swaraj	1
Elvis_Stojko	1	Ernie_Fletcher	1
Mohammed_Mehdi_Saleh	1	Karin_Stoiber	2
Ivan_Lee	1	Edward_James_Olmos	2
Judy_Dean	1	Red_Auerbach	1
John_Petty	1	Kevin_Gil	1
Harald_Ringstorff	1	Hermann_Maier	2
Anthony_Hazen	1	Recep_Tayyip_Erdogan	2
Zulfiqar_Ahmed	1	David_McKiernan	1
Munir_Akram	1	Maria_Callas	1
Ismail_Abu_Shanab	1	Harvey_Wachsman	1
Bryan_Cooley	1	Chip_Knight	1
Dai_Bachtiar	2	Sandra_Day_OConner	1
Mike_Tyson	2	Dick_Armey	1
Howard_Stringer	1	Vladimiro_Montesinos	1
Yingfan_Wang	1	Jacques_Chirac	11
Charles_Bell	1	Sheila_Wellstone	2
Hassan_Nasrallah	2	John_Gordnick	1
Ronald_Ito	1	Isabela_Moraes	1
Ali_Fallahian	1	Jorge_Batlle	3
Kemal_Dervis	3	Anthony_Garotinho	1
Benjamin_Netanyahu	1	Tony_Curtis	1
Stephen_Thompson	1	Johnny_Carson	2
Alejandro_Gonzalez_Inarritu	1	Paul_Gannon	1
Jim_Anderson	1	Dennis_Johnson	1
Rob_Morrow	1	Piotr_Anderszewski	1
Charlie_Hunnam	1	Tyron_Garner	1
Christopher_Conyers	1	Camilla_Parker_Bowles	2
Stephen_Keener	1	Ashton_Kutcher	2
James_Blake	5	Sofia_Milos	1
Alberto_Sordi	1	John_Moe	1
Oleksandr_Moroz	2	Tina_Sinatra	1
Gregorio_Rosal	1	James_Watt	1
Armando_Avila_Panchame	1	Carlos_Paternina	1
Des_Brown	1	Charles_Ingram	1
Mark_Gottfried	3	Ed_Rendell	1
Joxel_Garcia	1	Magui_Serna	2
Momir_Nikolic	1	Meles_Zenawi	1
Brian_Wells	1	Rachel_Wheatley	1
Abdullah_Ahmad_Badawi	1	Scott_Sullivan	2
Kent_Rominger	1	Bill_Elliott	1
Ellen_DeGeneres	2	Jerry_McEntee	1
Sergei_Yushenkov	1	Marisol_Breton	1
Brian_Griese	2	Astou_Ndiaye-Diatta	1
Ruben_Wolkowyski	1	Johnny_Hallyday	1
Carroll_Weimer	1	Serge_Klarsfeld	1
Wilton_Gregory	1	Einars_Repse	1
Clifford_Robinson	1	Kevin_Costner	4
Chris_Gratton	1	Joe_Lieberman	6
Tom_Miller	1	Janela_Jara	1
Gil_Cates	1	Michael_Haneke	1
Stefano_Gabbana	1	Kobe_Bryant	1
Mike_OConnell	1	Morgan_Freeman	1
Gabriel_Jorge_Ferreia	1	Win_Aung	3
Horacio_de_Jesus_Montoya	1	Carla_Myers	2
David_Obey	1	Mufti_Mohammad_Syed	1
Salman_Rushdie	1	Pete_Gillen	1
Fred_Durst	1	Pascal_Quignard	3
King_Abdullah_II	3	David_Zeplowitz	1
Randy_Ferbey	1	Gray_Davis	1
Malcolm_Glazer	1	Monica_Serra	1
Tom_Schnackenberg	1	Arnold_Schwarzenegger	38
Michael_Peat	1	Jeb_Bush	2
Christian_Von_Wernich	1	John_Jumper	1
Geoffrey_Davis	1	Elisabeth_Welch	1
Daniel_Pearl	1	Marc_Gold	1
Vytas_Danelius	1	Laurel_Clark	1
Gustavo_Kuerten	1	Samuel_Waksal	2
Julio_Rossi	1	Chin-Feng_Chen	1
Earl_Fritts	1	Daisy_Fuentes	4
Andrew_Weissmann	1	Kobe_Bryant	3
Scott_Fawell	1	Stephen_Covey	1
James_Mathis	1	Abbas_Kiarostami	1
Jan_Ullrich	3	Paul_Bremer	4
Asif_Ali_Zardari	1	Kevin_Spacey	5
Roger_Federer	2	Beecher_Ray_Kirby	1
Hilmi_Akin_Zorlu	1	Ruth_Christofferson	1
Vernon_Forrest	1	Avril_Lavigne	1
Bruce_Gebhardt	1	Brandon_Fails	1
Pyar_Jung_Thapa	1	Andrei_Konchalovsky	1
Stefano_Basalini	1	Park_Na-kyong	1
Nicolas_Eyzaguirre	1	Almeida_Baptista	1
Lindy_Ruff	1	Gerald_Calabrese	1
Noah_Wyle	3	Sigourney_Weaver	1
Efrain_Rios_Montt	1	David_Bell	2
Michael_Andretti	1	Sachiko_Yamada	2
Efrain_Rios_Montt	1	Tang_Jiaxuan	1
Daniel_Montgomery	1	Barry_Williams	1
Jim_Bunning	1	Valeri_Bure	1
Todd_Parrott	1	Yolanda_King	1
Richard_Sterner	1	Franz_Beckenbauer	1
Mariano_Zabaleta	1	Michael_Sheehan	1
Luis_Figo	3	Anthony_Carter	1
Collis_Temple_III	1	Michael_Phelps	2
Kevin_Gil	1	Jose_Santos	1
Princess_Maxima	1	Benicio_Del_Toro	1
Steve_Lenard	1	Lazaro_Castro	1
Joey_Buttafuoco	1	Malcolm_Glazer	1
Sandy_Smith	1	Hugh_Grant	7
Stephen_Thompson	1	Abraham_Foxman	1
Ludwig_Ovalle	1	Ronald_Harwood	1
John_Bond	1	Virgina_Ruano_Pascal	1
Joe_Paterno	1	Mel_Brooks	1
Edward_Flynn	1	Harbhajan_Singh	1
Jerry_Sloan	1	Laurel_Clark	1
Richard_Reid	1	Carolyn_Dawn_Johnson	2
Leslie_Wiser_Jr	1	Gong_Li	1
Steven_Hatfill	1	Ashraf_Ghani	1
Chawki_Armali	1	Edina_Batar	1
Ronde_Barber	1	Betsy_Coffin	1
Kevin_Borseth	1	Scott_Fawell	1
Frank_Cassell	2	Omar_Sharif	2
Reggie_Lewis	1	Darrell_Dickey	1
Jan-Michael_Gambill	2	Natalia_Motuziuk	1
Dan_Monson	1	Ronnie_Musgrove	1
John_Hartson	1	Nancy_Humbert	1
Sammy_Knight	1	Giancarlo_Fisichella	1
Ryan_Newman	1	Beatrice_Dalle	1
Rick_Bragg	1	Bode_Miller	2
Mohammad_Khatami	7	Nicanor_Duarte_Frutos	4
Mohamed_Hammam	1	John_Lithgow	1
Prince_Edward	2	Sada_Jacobson	1
Paul_Wollnough	1	Raymond_Arthurs	1
Terrell_Suggs	1	Gene_Hackman	1
Amram_Mitzna	1	Lili_Taylor	1
Thomas_OBrien	2	Lena_Katina	1
Greg_Hodge	1	Nicolas_Eyzaguirre	1
Ben_Davis	1	John_Richardson	1
Michael_Andretti	1	Mary_Anne_Souza	1
John_Cusack	2	Rick_Barnes	1
Alvaro_Uribe	11	Carlos_Barragan	1
John_Bolton	3	Daniell_Sunjata	1
Jeremy_Shockey	2	Princess_Elisabeth	1
Spike_Jonze	1	Chris_Klein	1
Charlie_Hunnam	1	David_Trimble	5
Jeff_Feldman	1	Adolfo_Rodriguez_Saa	2
Gordon_Cooper	1	Jan_Ullrich	4
Guillermo_Canas	4	Brandon_Knight	1
Larenz_Tate	1	Ludwig_Ovalle	1
Stephen_Silas	1	Jennie_Finch	1
Vicente_Fox	26	Martin_McCauley	2
Michael_Brandon	1	Ed_Case	1
Sam_Torrance	1	Li_Ka-shing	1
Bobby_Kielty	1	Michelle_Lecky	1
Roger_Etchegaray	1	Margaret_Hoelzer	1
Yory_Boy_Campas	1	Ali_Khamenei	1
Brandon_Hammond	1	Julia_Ormond	1
Russell_Simmons	2	Michael_Denzel	1
Emile_Lahoud	1	Nicolas_Kiefer	1
Zulfiqar_Ahmed	1	Alec_Baldwin	2
Ben_Cahoon	1	OJ_Simpson	2
Noer_Muis	1	Melina_Kanakaredes	1
Nicholas_Byron	1	Joe_Cocker	1
Abdullah	1	Laura_Pausini	1
Brandon_Jones	1	Bill_Guerin	1
Mahmoud_Abbas	27	Joe_DeLamielleure	1
Phil_Vassar	2	Davis_Love_III	1
David_Obey	1	David_Trimble	3
Jeremy_Fogel	1	Alexandra_Spann	1
Anthony_Mazur	1	Cindy_Klassen	1
Jim_Zorn	1	Carson_Palmer	4
Sergei_Yushenkov	1	Sadam_Hassan	1
Alfred_Ford	1	Alex_King	1
Juergen_Trittin	1	Seth_Gorney	1
Felix_Trinidad	1	Gary_Bald	1
Michael_Dell	1	Corinna_Harfouch	1
Luis_Fonsi	1	Rick_Santorum	1
Horacio_de_Jesus_Montoya	1	Martin_Short	1
Scott_OGrady	1	Gordon_Campbell	2
David_Surrett	1	Ali_Abbas	2
Eduardo_Chillida	1	Jeff_Weaver	1
Sheikh_Ahmed_Yassin	1	Anastasia_Myskina	3
Tom_DeLay	1	Jeanne_Moreau	1
Tina_Andrews	1	Tony_Elias	1
Terence_Newman	1	Princess_Elisabeth	2
Demetrin_Veal	1	Roseanne_Barr	3
Mike_Eskew	1	Irfan_Ahmed	1
Sohail_Abbas	1	Joe_Crede	1
Naji_Sabri	1	Michael_Munoz	1
Vince_Dooley	1	George_Plimpton	1
Max_Baucus	1	Robert_Bonner	1
Bo_Ryan	1	Freddy_Garcia	1
Rohinton_Mistry	1	Jerry_McEntee	1
Chris_Terry	1	Jada_Pinkett_Smith	2
Paul_Kagame	1	Christiane_Wulff	1
Jean_Todt	1	Steve_Coterill	1
John_Bolton	10	Marina_Canetti	1
Trevor_Watson	1	Raag_Singhal	1
Scott_OGrady	1	Bonnie_Fuller	1
Mamdouh_Habib	1	Ray_Young	1
Tim_Welsh	1	Shireen_Amir_Begum	1
Dave_Wannstedt	1	Charles_Kartman	2
Nong_Duc_Manh	1	David_Bowie	1
Duane_Lee_Chapman	1	Azmi_Bishara	1
Steven_Hatfill	1	Alfonso_Portillo	1
Brad_Garrett	4	Hu_Jintao	11
Dexter_Jackson	1	Harvey_Wachsman	1
Richard_Dreyfuss	1	Dan_Wheldon	2
Vernon_Forrest	1	Alicia_Molik	1
Meirion_Evans	1	Boris_Becker	6
Ruano_Pascual	1	Paul_Vathis	1
Michael_Dell	1	Yao_Ming	7
Peter_Hartz	1	Jennifer_Thompson	1
James_Coviello	1	Charles_Moose	7
Keith_Lowen	1	Anna_Jones	1
Jimmy_Gurule	1	Robert_Douglas	1
Gary_Stevens	1	Mitsou_Gelinas	1
Andre_Agassi	25	Tyrone_Medley	1
Uri_Lopolianski	1	Tonya_Payne	1
Katie_Smith	1	Joe_Plumeri	1
Ivan_Lee	1	Judith_Nathan	1
Buford_Blount	1	Jennifer_Keller	3
Johnny_Hallyday	1	Thomas_Bjorn	1
Abdel_Aziz_Al-Hakim	1	Francisco_Urenda	1
Corliss_Williamson	1	Ascencion_Barajas	1
Andre_Lange	1	Thierry_Falise	2
William_Hochul	1	Bob_Wright	1
Benjamin_Neulander	1	Brian_Williams	1
Jesse_Jackson	1	Mike_Davis	1
Shafal_Mosed	1	Rick_Bland	1
Sam_Torrance	2	Michael_Phelps	4
Ismail_Abu_Shanab	1	Abdel_Madi_Shabneh	1
Chan_Gailey	3	Valery_Giscard_dEstaing	6
