10	500
Claudia_Schiffer	1	2
Paul_Wellstone	2	1
Kelvin_Sampson	3	1
Eduard_Shevardnadze	5	3
Tom_Glavine	2	1
Ali_Abbas	1	2
Paul_William_Hurley	2	1
Ahmet_Necdet_Sezer	1	2
Branko_Crvenkovski	1	2
James_Butts	2	1
Peter_Struck	3	4
Jose_Manuel_Durao_Barroso	3	6
Mick_Jagger	5	2
Isabelle_Huppert	1	2
Tracee_Ellis_Ross	2	1
Ruth_Dreifuss	1	2
Nicole_Kidman	2	11
Ernie_Fletcher	2	1
Augusto_Pinochet	1	2
Winona_Ryder	15	7
Ari_Fleischer	7	2
Jim_Furyk	6	2
Angela_Merkel	3	1
Jennifer_Lopez	19	12
Andy_Roddick	11	1
Jim_Hahn	4	3
Zoran_Djindjic	2	1
John_McCain	7	2
Gao_Qiang	1	2
Elton_John	2	3
Nicholas_Tse	1	2
Mohammed_Al-Douri	3	11
John_Ruiz	2	1
Jay_Rasulo	2	1
Sebastien_Grosjean	3	2
Hideki_Matsui	1	2
Jiang_Zemin	9	14
Hugo_Chavez	41	71
Jake_Gyllenhaal	2	5
Cesar_Gaviria	1	2
Monica_Lewinsky	2	3
Grant_Hackett	1	5
Jim_Hahn	1	4
Roberto_Marinho	2	1
Rita_Moreno	1	2
John_Swofford	3	2
Bud_Selig	3	4
Dolma_Tsering	2	1
Albert_Costa	6	4
Hosni_Mubarak	6	1
Rodrigo_Borja	2	1
Thaksin_Shinawatra	2	4
John_Kerry	6	7
Ilan_Ramon	2	1
Chan_Gailey	1	3
Gil_de_Ferran	3	4
Cherie_Blair	4	3
Jean-Sebastien_Giguere	2	1
Alan_Greenspan	3	5
Pedro_Almodovar	2	1
Nestor_Kirchner	27	26
Patricia_Heaton	1	2
William_Martin	2	1
Pedro_Almodovar	7	6
Daniel_Day-Lewis	1	2
James_Franco	2	1
Dave_Campo	1	3
Christopher_Walken	1	2
John_Mayer	2	1
Richard_Virenque	8	4
Tom_Ridge	24	13
Farouk_al-Sharaa	2	1
Emma_Watson	5	1
Goran_Persson	1	2
Robin_McLaurin_Williams	1	2
Placido_Domingo	3	1
Keith_Bogans	2	1
Ismail_Merchant	2	1
Robert_Redford	6	5
Martin_Hoellwarth	1	2
Hayley_Tullett	2	1
Jean-David_Levitte	10	1
Binyamin_Ben-Eliezer	2	1
Samira_Makhmalbaf	2	1
Sam_Torrance	2	1
John_Jumper	1	2
Jimmy_Carter	2	6
Emma_Thompson	3	2
Ruben_Studdard	1	2
Eddy_Merckx	1	2
Heizo_Takenaka	3	1
George_HW_Bush	5	9
Harrison_Ford	6	7
Justin_Leonard	2	1
Sourav_Ganguly	3	4
Steve_Spurrier	2	1
Paul_Shanley	3	1
Stan_Heath	1	2
Michael_Leavitt	2	1
Natasha_McElhone	3	1
Howard_Schultz	2	1
Cecilia_Bolocco	3	2
Robbie_Fowler	2	1
Albert_Costa	3	5
Javier_Solana	3	2
Bud_Selig	1	3
Jason_Kidd	4	1
Darrell_Issa	2	1
George_Ryan	1	4
Steffi_Graf	2	4
Bulent_Ecevit	6	3
David_Wells	6	1
Andre_Agassi	29	30
Jimmy_Kimmel	2	1
Martin_Verkerk	1	2
Juan_Ignacio_Chela	3	2
LeBron_James	3	2
Lynn_Redgrave	2	1
Angelina_Jolie	15	5
Chen_Shui-bian	1	5
Martina_McBride	1	4
Theo_Epstein	2	1
Ian_Thorpe	4	8
Vanessa_Incontrada	4	3
Patty_Schnyder	3	2
Fernando_Vargas	1	4
Monique_Garbrecht-Enfeldt	2	1
Fred_Thompson	2	3
Ron_Dittemore	2	5
Charles_Grassley	2	1
Fujio_Cho	5	6
Rebecca_Romijn-Stamos	4	1
David_Heymann	5	1
Jose_Canseco	1	2
Robert_Horan	1	2
Jim_Harrick	1	2
Sharon_Stone	4	2
Zhu_Rongji	8	6
Ishaq_Shahryar	2	1
Mahmoud_Abbas	27	15
Michelle_Yeoh	1	2
Cindy_Margolis	2	1
Martha_Lucia_Ramirez	1	2
Robert_Blake	1	5
Candie_Kung	1	3
Saburo_Kawabuchi	1	2
John_Ashcroft	34	25
Robert_Redford	6	2
Cruz_Bustamante	5	2
Rick_Carlisle	3	2
Barbra_Streisand	2	1
Xanana_Gusmao	2	4
Ruth_Harlow	1	2
Jean-David_Levitte	5	4
Anibal_Ibarra	1	3
James_McGreevey	1	3
Paul_Patton	2	1
Kirk_Johnson	2	1
William_Donaldson	1	4
Hisao_Oguchi	2	1
Chen_Shui-bian	2	1
Keith_Bogans	2	3
Mariangel_Ruiz_Torrealba	3	1
Jeremy_Greenstock	10	18
Ari_Fleischer	1	3
Leslie_Ann_Woodward	1	2
Gus_Van_Sant	1	2
Steffi_Graf	4	5
Tung_Chee-hwa	8	3
Benjamin_Netanyahu	5	3
Terrell_Suggs	2	1
Marat_Safin	3	1
Victoria_Clarke	2	5
Rubens_Barrichello	4	8
Roy_Williams	4	1
Brian_Wells	1	2
Gray_Davis	20	22
Kurt_Russell	2	1
Vitali_Klitschko	2	1
Brad_Garrett	4	3
Larry_Brown	1	7
Harry_Kalas	1	2
Guillaume_Soro	1	2
Mahathir_Mohamad	9	4
Jose_Serra	3	9
Bo_Ryan	2	1
Jean_Brumley	1	2
Amelia_Vega	7	2
Amer_al-Saadi	3	2
John_Bolton	9	13
Johnson_Panjaitan	1	2
Lord_Hutton	2	1
Lindsey_Graham	2	1
Sachiko_Yamada	4	3
Binyamin_Ben-Eliezer	4	5
Leonid_Kuchma	5	1
Paul_Pierce	2	1
Darren_Clarke	2	1
Lance_Bass	4	5
Tim_Duncan	1	4
Allyson_Felix	1	2
James_Jones	1	2
Robert_Blake	8	4
Rick_Pitino	3	4
Lee_Tae-sik	1	2
Brad_Johnson	2	5
Kjell_Magne_Bondevik	2	1
Allyson_Felix	3	4
Jiri_Novak	4	3
Scott_McClellan	3	4
Lee_Jun	2	1
Lesley_McCulloch	2	3
Robert_De_Niro	2	5
Nancy_Demme	2	1
Martha_Stewart	1	3
Iva_Majoli	2	1
Hanan_Ashrawi	2	1
Carolyn_Dawn_Johnson	1	2
Edie_Falco	1	2
Claudia_Pechstein	4	3
Terry_McAuliffe	3	2
Carson_Palmer	4	1
Jim_OBrien	2	1
Mike_Brey	1	2
Norah_Jones	9	8
Sarah_Jessica_Parker	1	6
Susilo_Bambang_Yudhoyono	1	4
Ashton_Kutcher	1	3
Hugh_Grant	8	9
Aung_San_Suu_Kyi	1	2
Joe_Dumars	2	1
Muhammad_Ali	8	1
Zinedine_Zidane	2	3
Herb_Sendek	4	2
David_Caruso	3	1
Jayson_Williams	1	2
Eduard_Shevardnadze	4	2
Sarah_Hughes	5	1
Imad_Moustapha	2	1
Nia_Vardalos	3	2
Jean-Marc_de_La_Sabliere	2	1
Vanessa_Incontrada	1	3
Jean_Carnahan	1	2
Dan_Morales	3	2
Filippo_Inzaghi	3	1
Dan_Wheldon	2	1
Bob_Graham	6	3
Tim_Henman	1	15
James_Cunningham	2	1
Rachel_Griffiths	2	1
John_Blaney	2	1
Mary-Kate_Olsen	2	3
Laura_Bush	22	18
Federico_Trillo	1	3
Derek_Lowe	2	1
Tim_Duncan	2	4
Kim_Dae-jung	5	7
Stellan_Skarsgard	1	2
Justin_Gatlin	2	1
Patrice_Chereau	1	2
Intisar_Ajouri	1	3
Placido_Domingo	1	2
Nancy_Pelosi	10	15
David_Kelley	2	1
Freddy_Garcia	1	2
Annette_Bening	2	1
Howard_Dean	5	10
Norman_Jewison	2	1
Carla_Myers	2	1
Tom_Daschle	4	25
Jesse_Jackson	2	8
Bill_Callahan	3	2
Biljana_Plavsic	3	2
Bono	1	2
John_Snow	4	17
Eric_Robert_Rudolph	1	3
Leonardo_DiCaprio	4	2
Marieta_Chrousala	2	3
Denzel_Washington	4	1
Winona_Ryder	5	24
Guillermo_Canas	2	3
Richard_Virenque	2	5
Michael_Schumacher	15	9
Roseanne_Barr	2	3
Jayson_Williams	1	3
Allen_Iverson	2	1
Geraldine_Chaplin	4	2
Jan_Ullrich	1	2
Jason_Jennings	2	1
Michael_Capellas	2	1
Rolf_Eckrodt	1	2
Kenneth_Branagh	2	1
Amram_Mitzna	2	1
Costas_Simitis	6	1
Vin_Diesel	1	2
Serena_Williams	5	48
Dick_Vermeil	1	2
Hugo_Chavez	51	68
Jose_Sarney	3	1
Claudia_Schiffer	2	3
Muhammad_Saeed_al-Sahhaf	3	2
Pedro_Solbes	4	2
Edward_Said	2	1
Oswaldo_Paya	1	3
Byron_Scott	1	2
Brooke_Shields	2	1
Caroline_Kennedy	1	2
Pascal_Quignard	2	3
Justine_Pasek	1	6
Carlos_Vives	4	1
Sheila_Copps	2	4
Jack_Nicholson	3	1
Mesut_Yilmaz	2	1
Jiang_Zemin	5	20
Rick_Carlisle	2	1
Charlie_Zaa	2	1
Mike_Tyson	3	1
Oswaldo_Paya	4	5
Shaukat_Aziz	1	2
Sachiko_Yamada	2	1
Princess_Aiko	1	2
Renee_Zellweger	15	13
Ozzy_Osbourne	1	2
Sergio_Vieira_De_Mello	3	6
Juan_Ignacio_Chela	2	1
Larry_Thompson	2	4
Nicanor_Duarte_Frutos	5	8
Betsy_Smith	1	2
Richard_Haass	2	1
Doug_Melvin	2	1
Donald_Fehr	3	4
Yoriko_Kawaguchi	11	3
Joe_Gatti	1	2
Mohamed_ElBaradei	3	6
Jim_Tressel	3	1
Robin_Cook	2	1
Jennifer_Lopez	2	18
Heinz_Feldmann	2	3
Carla_Del_Ponte	5	2
Adam_Sandler	2	1
John_Brady	2	1
Martin_McCauley	1	2
Trent_Lott	7	9
Eunice_Barber	2	1
Zhu_Rongji	1	4
Brigitte_Boisselier	1	2
Clint_Eastwood	6	3
Isabella_Rossellini	2	3
Elisabeth_Schumacher	2	1
Tim_Robbins	1	5
Kate_Winslet	1	4
Martha_Burk	1	2
Roh_Moo-hyun	27	5
Nebojsa_Pavkovic	1	2
Roh_Moo-hyun	29	3
John_Spencer	2	1
Norah_Jones	4	8
Shia_LaBeouf	2	1
Jessica_Alba	2	1
Donald_Rumsfeld	35	7
Costas_Simitis	4	5
Larry_Brown	7	6
Bijan_Namdar_Zangeneh	2	1
Shannon_OBrien	1	2
Edwina_Currie	1	4
Rubens_Barrichello	4	6
Serena_Williams	21	45
Valery_Giscard_dEstaing	2	4
Hashim_Thaci	2	1
William_Bulger	1	2
Mikulas_Dzurinda	2	1
Giuseppe_Gibilisco	2	3
Jan-Michael_Gambill	1	2
Laura_Hernandez	2	1
Abdel_Nasser_Assidi	2	1
Leonardo_DiCaprio	9	8
Salma_Hayek	5	13
Camilla_Parker_Bowles	2	1
Julie_Gerberding	10	9
Albert_Costa	4	3
John_Timoney	2	1
Xavier_Malisse	4	1
Colin_Powell	15	59
Christine_Todd_Whitman	1	2
Tom_Reilly	1	2
Kristin_Davis	3	1
Mohamed_ElBaradei	4	6
Akbar_Hashemi_Rafsanjani	2	3
Vincent_Brooks	1	6
Fred_Thompson	1	3
Tommy_Thompson	5	1
Paul_McNulty	1	2
Cherie_Blair	1	3
Saeb_Erekat	1	2
Noah_Wyle	2	3
Christine_Gregoire	1	4
Marcelo_Rios	2	5
Recep_Tayyip_Erdogan	18	2
Yao_Ming	4	6
Robert_DeFraites	1	2
Don_Siegelman	2	3
Zhu_Rongji	7	9
Marcus_Gronholm	1	2
Gregg_Berhalter	1	Lee_Tae-sik	1
Joseph_Ganim	1	Derek_Jeter	2
Andy_Bryant	1	Stephen_Ebberharter	1
Keith_Osik	1	Walt_Harris	1
Scott_Rolen	1	Bob_Melvin	1
Mary_Lou_Markakis	1	Ana_Guevara	5
Kenneth_Reichert	1	David_Hanson	1
James_Lockhart	1	George_Lucas	1
Ray_Nagin	2	Naomi_Hayashi	1
Alan_Greenspan	2	Katie_Smith	1
Suzanne_Fox	1	Kim_Clijsters	8
Salman_Rushdie	2	Frank_Abagnale_Jr	1
Juan_Fernandez	1	Joe_Nichols	2
Gloria_Allred	1	Jong_Wook_Lee	2
Eddie_Jordan	1	Chris_Swecker	1
Johnny_Htu	1	Jennifer_Tilly	1
Jesse_Helms	1	Russell_Crowe	1
Ben_Wallace	1	Jay_Garner	1
Jim_Carrey	2	Valorie_Brabazon	1
Thierry_Falise	2	Maria_Callas	1
Harvey_Weinstein	2	Alex_Zanardi	1
Graham_Bentley	1	Eugene_Melnyk	1
Lucas_Wysocki	1	William_Macy	1
Brett_Boone	1	Douglas_Gansler	1
Biljana_Plavsic	1	Dave_Odom	1
William_Bratton	3	Hana_Sadiq	1
Anthony_Scott_Miller	1	Margaret_Caruso	1
Ryan_Goodman	1	Cristina_Fernandez	1
Fabiola_Zuluaga	2	Jim_Hendry	1
Abba_Eban	1	Win_Aung	1
David_Dorfman	1	Joe_Paterno	1
Lucio_Angulo	1	Warren_Truss	1
Leonard_Hamilton	2	Jamie_Carey	1
Mike_Bair	1	Boris_Yeltsin	2
Sargis_Sargsian	1	Dan_Prinster	1
Justin_Marshall	1	Elodie_Bouchez	1
Richard_Crenna	2	Azra_Akin	2
Tonga	1	Thomas_Franklin	1
John_Mayer	1	Silvio_Fernandez	1
Steve_Park	1	Jaap_de_Hoop_Scheffer	1
Ai_Sugiyama	2	Ricardo_Lopez_Murphy	1
Severino_Antinori	1	S_Jayakumar	2
Paul_Reiser	1	Hermes_Gamonal	1
Quincy_Jones	1	Hubie_Brown	1
Martha_Bowen	2	David_McKiernan	1
Mara_Georges	1	Mary_Anne_Souza	1
Tom_Lantos	1	Glen_DaSilva	1
Karin_Pilsaeter	1	Yang_Hee_Kim	1
Jim_Ryan	1	Ward_Cuff	1
Sean_Astin	2	Shaukat_Aziz	2
Bob_Graham	5	Mickey_Loomis	1
Alex_Cabrera	1	Jennifer_Renee_Short	1
Andre_Techine	1	Frank_Stallone	1
Mark_Schweiker	2	Steve_Coogan	1
Nong_Duc_Manh	1	Charla_Moye	1
Shannon_OBrien	2	Thalia	1
Jayson_Williams	2	Priyanka_Chopra	1
Jerome_Golmard	1	Torri_Edwards	2
Sherry_Fisher	1	Mike_Helton	1
Alexander_Rumyantsev	1	Nicklas_Lidstrom	1
Saburo_Kawabuchi	2	Jim_Haslett	1
Ben_Kingsley	1	Charles_Pouty	1
Tanya_Lindenmuth	1	Ricardo_Mayorga	1
Columba_Bush	1	Manuel_Gehring	1
Angela_Mascia-Frye	1	Pat_Cox	1
Ron_Zook	1	Art_Hoffmann	2
Vincent_Brooks	3	Chan_Choi	1
Marisol_Martinez_Sambran	1	Bob_Taft	1
John_Blaney	2	Judd_Davies	1
Mitchell_Daniels	1	Anthony_Hazen	1
Jean-Luc_Bideau	1	Albert_Montanes	1
Clare_Latimer	1	Patricia_Clarkson	2
Paul_Wellstone	3	Alexandra_Jackson	1
Yuri_Fedotov	2	Terry_Hoeppner	1
Peter_Goldmark	1	Katja_Riemann	1
Karol_Kucera	1	Joe_Metz	1
Wayne_Ferreira	5	Riccardo_Muti	1
Mikhail_Kalashnikov	1	Laura_Flessel	1
Ronaldo_Luis_Nazario_de_Lima	3	Sean_Patrick_Thomas	1
Anne_McLellan	2	Nikki_McKibbin	1
Alexander_Downer	2	Larry_Eustachy	1
Kent_McCord	1	Bill_Callahan	1
Gabriel_Jorge_Ferreia	1	Matt_Braker	1
Clint_Lamebear	1	Abel_Pacheco	2
Bruce_Willis	1	Ruben_Wolkowyski	1
Mark_Leno	1	Anil_Ramsook	1
Laurent_Woulzy	1	Adrien_Brody	6
Nina_Jacobson	1	Jerry_Tarkanian	1
Alyson_Hannigan	1	Sharon_Robinson	1
Richard_Daley	1	Martin_Rodriguez	1
Astrid_Eyzaguirre	1	Jen_Bice	1
Henry_Kissinger	1	Carlos_Ghosn	2
Jaime_Pressly	1	Jonathan_Schroeder	1
Geovani_Lapentti	1	Brandon_Spann	1
Raul_Chacon	1	Uthai_Pimchaichon	1
Billy_Joel	1	Paul_Lockhart	1
Ernie_Eves	1	Marat_Safin	3
Colleen_OClair	1	Kim_Dong-hwa	1
Lloyd_Novick	1	Ahmad_Jbarah	1
Tom_Rouen	1	Viara_Vike-Freiberga	1
Michael_J_Fox	1	Richard_Ward	1
Janet_Ecker	1	Ryan_Leaf	1
Jose_Miguel_Aleman	1	Malik_Mahmud	1
Kalpana_Chawla	2	Bill_OReilly	1
Zelma_Novelo	1	Barbara_Brezigar	1
Maria_Sanchez_Lorenzo	1	Dominique_de_Villepin	10
Nicole_Parker	1	Fujio_Cho	6
Stella_Tennant	1	Markus_Naslund	1
Jorge_Alberto_Galindo	1	Johnny_Tapia	2
Brad_Banks	1	Julio_Cesar_Chavez	1
Kirk_Doerger	1	George_Voinovich	1
Elias_Attallah	1	Caroline_Link	1
Al_Pacino	3	Maryn_McKenna	1
Donna_Walker	1	Moon-So-ri	1
Priyanka_Chopra	1	Jesse_Harris	2
Tom_Amstutz	1	Martin_Howard	1
Milo_Djukanovic	2	Kenneth_Cooper	1
Alex_Ferguson	1	Evgeni_Plushenko	1
Chris_Crocker	1	Raul_Ibanez	1
Dirk_Kempthorne	1	Jane_Pauley	2
Shoshannah_Stern	1	David_Przybyszewski	1
Bertie_Ahern	2	Alan_Stonecipher	1
Roger_Penske	1	David_Sousa	1
Chris_Andrews	1	Chok_Tong_Goh	2
Gina_Gershon	1	Chen_Kaige	1
Jack_Grubman	1	Shane_Warne	2
Alastair_Campbell	4	Brian_Mulroney	2
Michael_Richards	1	Brian_McIntyre	1
Arturo_Gatti	2	Geoffrey_Davis	1
Christopher_Walken	3	Chen_Tsai-chin	1
Chip_Knight	1	Wang_Nan	1
Melana_Scantlin	1	Shavon_Earp	1
Catherine_Donkers	1	Stephen_Oake	1
Saadi_Gadhafi	1	Anthony_Lee_Johnson	1
Klaus_Zwickel	2	Wendy_Kennedy	1
Shaul_Mofaz	2	Jorge_Arce	2
Russ_Ortiz	1	Martin_Bandier	1
Dudley_Rogers	1	James_Franco	1
Ken_Macha	2	Catherine_Donkers	1
Tina_Conner	1	Brent_Coles	1
Rina_Lazo	1	Alexa_Vega	1
Candie_Kung	4	Anjum_Hussain	1
Geovani_Lapentti	1	Matt_LeBlanc	1
Iain_Richmond	1	Eduard_Shevardnadze	3
Mile_Mrksic	1	Kim_Yong-il	1
Morgan_Freeman	1	Laura_Gobai	1
Mark_Rosenbaum	1	Stan_Heath	2
John_Lisowski	1	Prince_Claus	4
Brad_Miller	1	Kaio_Almeida	1
Mike_Miller	2	Albaro_Recoba	1
Tom_DeLay	1	Denys_Arcand	1
Martha_Bowen	2	Bronson_Arroyo	1
Horacio_Julio_Pina	1	Robert_Bonner	2
Ray_Wasden	1	Ghassan_Elashi	1
John_Warner	3	John_Eastman	1
Lou_Piniella	3	Harvey_Weinstein	1
Norman_Mineta	1	Theo_Epstein	2
Ali_Hammoud	1	Xiang_Huaicheng	1
Sue_Grafton	1	Paul_Coppin	2
Vadim_Devyatovskiy	1	Brian_StPierre	1
Ethan_Hawke	2	Lin_Yi-fu	1
Andreas_Vinciguerra	1	Richard_Levin	1
Isabela_Moraes	1	Nathan_Smith	1
Michael_Chang	3	Bill_Clinton	15
Richard_Lennon	1	Mohammad_Mustapha_Miro	1
Cynthia_Nixon	1	Daniel_Rouse	1
Ricardo_Lopez_Murphy	1	Yoon_Jin-Sik	1
Yale_Kamisar	1	Strom_Thurmond	1
Edwina_Currie	4	Keith_Bogans	2
James_Wolfensohn	4	Mohamed_ElBaradei	6
Brian_Heidik	1	Dimitri_Perricos	1
Brittany_Snow	1	Wanda_Ilene_Barzee	1
Cathy_Chisholm	1	Debra_Brown	1
Danny_Glover	1	Matthias_Sammer	1
Laura_Hernandez	2	Edward_Egan	1
Joseph_Estrada	3	Silvio_Berlusconi	29
Allen_Rock	1	Richard_Jewell	1
Buzz_Hargrove	1	Jalen_Rose	1
Patricia_Heaton	1	Tony_Curtis	2
Agnes_Bruckner	1	Jose_Mourinho	2
Kevin_Millwood	1	George_Roy_Hill	2
Sanjay_Gupta	1	Zydrunas_Ilgauskas	1
Hushiar_Zebari	1	David_Obey	1
Yang_Hee_Kim	1	Roger_King	1
Cathy_Chisholm	1	Daja_Bedanova	1
Paul_Desmarais	1	Wan_Yanhai	1
Takeshi_Kitano	1	Carolyn_Dawn_Johnson	1
Claire_Danes	1	Alicia_Molik	1
Yory_Boy_Campas	1	Tommy_Robredo	2
Claudia_Cardinale	1	Alan_Tang_Kwong-wing	1
Franco_Dragone	2	Kamel_Morjane	1
Terrell_Suggs	1	Donna_Ralston	1
Mark_Mariscal	1	Robbie_Mc_Ewen	1
Ashton_Kutcher	3	Janet_Leigh	1
Maria_Callas	1	Monica_Vergara	1
David_Brown	1	Pedro_Solbes	2
Michael_Munoz	1	Atal_Bihari_Vajpayee	1
Yoo_Jay-Kun	1	Michael_Keaton	2
Anthony_Carter	1	Farouk_Kaddoumi	1
Brian_Campbell	1	Shavon_Earp	1
Gunilla_Backman	1	Lana_Clarkson	1
Ekaterina_Dmitriev	1	Alvaro_Noboa	3
Gary_Sinise	1	Sebastian_Saja	2
Joe_DeLamielleure	1	Richard_Haass	1
David_Brinkley	1	Kenneth_Evans	1
Sofia_Milos	1	Alexis_Dennisoff	1
Tamika_Catchings	1	James_Phelps	1
Michael_Linscott	1	Larry_Bowa	1
Kirsten_Dunst	1	Fidel_Castro	4
Roy_Williams	4	Bobby_Jackson	1
Jean_Nagel	1	Peter_Albertsen	1
Joe_Lieberman	11	Phil_Cullen	1
Boris_Henry	1	Chanda_Rubin	2
Dave_Barr	1	Kristen_Breitweiser	3
Bob_Hartley	1	Lisa_Ling	1
Bonnie_Fuller	1	Grace_Kelly	1
Bill_Bradley	1	Dionyssis_Georgiadis	1
Jean-Marc_Olive	1	Lincoln_Chafee	1
Zafarullah_Khan_Jamali	1	Jonathan_Horton	1
Fernando_Valenzuela	1	Des_Brown	1
Kathie_Louise_Saunders	1	Mariano_Zabaleta	1
Eliza_Manningham-Buller	1	Darrell_Porter	2
Lisa_Raymond	2	Amy_Cotton	1
Jason_Keep	1	Jane_Leeves	1
MC_Hammer	1	Maryn_McKenna	1
Tony_Bennett	3	David_Eldon	1
John_Timoney	1	Manuel_Poggiali	1
Margaret_Okayo	1	Khalid_Khannouchi	1
Roberto_Benigni	1	Vojislav_Seselj	1
Richard_Gere	6	Jason_Mewes	1
Mike_Montgomery	1	Sophie	1
Clara_Harris	5	AJ_Cook	1
Matt_Siebrandt	1	Carlo_Ancelotti	2
Paul_Sarbanes	3	Supachai_Panitchpakdi	1
Carlos_Savedra	1	Kirsten_Dunst	1
Nicolas_Eyzaguirre	1	Rudolph_Holton	1
Bill_Kong	1	Mike_Matthews	1
Liu_Ye	1	Andy_Benes	1
Marcelo_Ebrard	1	Clay_Campbell	1
Barbara_Becker	1	Manijeh_Hekmat	1
Charles_Chandler_IV	1	Abel_Aguilar	1
Dominic_Monaghan	1	Sean_Penn	3
Terunobu_Maeda	1	Elizabeth_Shue	1
Paul_McNulty	2	James_Hughes	1
AJ_Lamas	1	Larry_Ralston	1
Tatiana_Kennedy_Schlossberg	1	Patrick_Dennehy	1
Chris_Cirino	1	Dick_Bennett	1
Xavier_Malisse	4	Joy_Lee_Sadler	1
Natalya_Sazanovich	1	Andrew_Firestone	1
Manuel_Rosendo	1	Dominik_Hrbaty	1
Job_Cohen	2	Margerry_Bakley	1
Gerry_Parsky	2	Red_Auerbach	1
Randy_Dryer	1	Suh_Young-hoon	1
Branko_Crvenkovski	1	Benjamin_Neulander	1
Thalia	1	Yasser_Arafat	8
Arthur_Johnson	1	Rudolph_Giuliani	6
Lara_Logan	1	Nicolas_Kiefer	1
Eduard_Limonov	1	Jane_Clayson	1
Katie_Harman	3	Marc_Anthony	1
Wang_Nan	1	Linn_Thornton	1
Roy_Jones_Jr	2	Geno_Auriemma	2
Anthony_Scott_Miller	1	Andrea_Kiser	1
Diego_Armando_Maradona	1	Rose_Linkins	1
Nong_Duc_Manh	1	Dave_Tucker	1
Patti_Balgojevich	1	Omar_Vizquel	1
Mark_Mishkin	1	Vadim_Strogalev	1
Norman_Mineta	1	Jason_White	1
Marcus_Gronholm	2	Bill_Pryor	1
Pinar_del_Rio	1	Emmanuel_Milingo	1
Juan_Manuel_Marquez	3	Edward_Flynn	1
Jim_Spinoza	1	Irv_Nathan	1
Anne_Donovan	1	Tim_Howard	1
Thomas_Weston	1	Ken_Wharfe	1
Mikhail_Kasyanov	3	Kristin_Chenoweth	1
Thomas_Gottschalk	1	Etta_James	1
Adam_Ant	1	Maha_Habib	1
Gene_Keady	1	Ralph_Sampson	1
Ben_Cohen	1	Mile_Mrksic	1
Bridget_Fonda	3	James_McMahon	1
Hashim_Thaci	1	Bob_Curtis	1
Josh_Evans	1	Kim_Yong-il	3
Jennifer_Aniston	15	Aaron_Peirsol	4
Augusto_Roa_Bastos	2	Jim_Furyk	4
Gennifer_Flowers	1	Fidel_Castro_Daiz-Balart	1
Jose_Theodore	2	Johnson_Panjaitan	2
Eric_Rosser	2	Dewayne_White	1
Princess_Stephanie	1	Heidi_Klum	4
Eva_Mendes	1	Dan_Snyder	1
