10	250
Nathalie_Baye	3	1
Yoko_Ono	2	5
Carlos_Vives	4	2
Catherine_Zeta-Jones	10	8
Coretta_Scott_King	2	3
Lili_Taylor	1	2
Janet_Thorpe	2	1
Jennifer_Aniston	6	8
Lily_Tomlin	2	1
Nathalie_Baye	2	4
Suzanne_Gaudet	1	2
Carl_Reiner	1	2
Samira_Makhmalbaf	2	1
Laura_Linney	3	1
Daisy_Fuentes	2	1
Sandra_Bullock	4	3
Lisa_Marie_Presley	2	1
Megawati_Sukarnoputri	12	27
Gloria_Macapagal_Arroyo	34	30
Condoleezza_Rice	3	10
Amelia_Vega	1	7
Kathryn_Bigelow	2	1
Elizabeth_Smart	3	2
Charlotte_Rampling	2	1
Nia_Vardalos	3	5
Holly_Hunter	2	6
James_Kopp	4	3
Michael_Jackson	3	2
Naomi_Watts	4	12
Katherine_Harris	2	4
Jean_Brumley	2	1
Mariah_Carey	1	3
Amelia_Vega	6	7
Condoleezza_Rice	7	11
Jane_Fonda	2	1
Patty_Schnyder	2	1
Liza_Minnelli	3	4
Carmen_Electra	6	5
Lynn_Redgrave	3	1
Miyako_Miyazaki	1	2
Sheila_Wellstone	2	1
Martha_Bowen	1	2
Cecilia_Bolocco	1	2
Benazir_Bhutto	2	1
Penelope_Cruz	1	2
Kate_Hudson	6	7
Gro_Harlem_Brundtland	1	2
Gwyneth_Paltrow	1	5
Madonna	5	4
Amanda_Beard	2	1
Debra_Messing	3	2
Queen_Rania	2	3
Tom_Glavine	2	1
Cameron_Diaz	2	5
Barbara_Walters	2	3
Christine_Todd_Whitman	1	3
Pamela_Anderson	3	2
Sharon_Davis	2	1
Megawati_Sukarnoputri	12	6
Pamela_Anderson	5	2
Nadine_Vinzens	2	1
Raghad_Saddam_Hussein	1	2
Marisa_Tomei	2	1
Jessica_Alba	2	1
George_Roy_Hill	2	1
Debra_Brown	1	2
Jennifer_Connelly	3	1
Todd_Haynes	4	2
Diana_Krall	1	5
Marilyn_Monroe	1	2
Nicole_Kidman	9	15
Lindsay_Davenport	2	9
Condoleezza_Rice	6	2
Vicki_Zhao_Wei	1	2
Christine_Gregoire	3	4
Princess_Caroline	3	2
Megan_Mullally	1	2
Vivica_Fox	1	2
Ludivine_Sagnier	2	5
Benazir_Bhutto	1	5
Celine_Dion	8	2
Julie_Taymor	1	2
Vanessa_Incontrada	3	1
Natasha_McElhone	3	2
Julie_Gerberding	10	4
Jeanne_Moreau	2	1
Bridgette_Wilson-Sampras	3	1
Oprah_Winfrey	3	4
Martha_Lucia_Ramirez	4	2
Ana_Palacio	7	2
Vanessa_Redgrave	2	3
Ai_Sugiyama	5	2
Sally_Field	3	2
Norah_Jones	10	3
Constance_Marie	1	3
Sarah_Michelle_Gellar	1	3
Laila_Ali	2	1
Debbie_Reynolds	2	1
Priscilla_Presley	2	1
Renee_Zellweger	15	4
Monica_Seles	1	4
Desiree_Lemosi	1	2
Mariah_Carey	3	5
Tracee_Ellis_Ross	2	1
Doris_Schroeder	1	4
Sally_Kirkland	3	2
Hillary_Clinton	11	6
Ai_Sugiyama	2	1
Edie_Falco	2	1
Sila_Calderon	3	4
Natalie_Maines	1	4
Carlos_Vives	2	1
Emmanuelle_Beart	2	1
Heidi_Fleiss	4	3
Lana_Clarkson	1	2
Elizabeth_Smart	4	2
Sharon_Stone	5	1
Kate_Hudson	3	9
Noelle_Bush	1	2
Madonna	2	1
Olesya_Bonabarenko	2	1
Lisa_Ling	1	2
Carla_Myers	1	2
Gillian_Anderson	2	1
Eve_Pelletier	1	2
Theresa_May	1	3
Martha_Lucia_Ramirez	4	1
Salma_Hayek	5	11
Sandra_Bullock	3	2
Silvia_Farina_Elia	1	3
Sally_Kirkland	2	1
Sarah_Jessica_Parker	6	4
Martha_Burk	3	1
Elizabeth_Shue	2	1
Condoleezza_Rice	2	3
Intisar_Ajouri	3	2
Erika_Christensen	2	1
Laura_Bush	23	11
Judy_Genshaft	1	2
Gwyneth_Paltrow	6	4
Michelle_Yeoh	2	4
Arianna_Huffington	2	3
Susie_Castillo	2	1
Erin_Runnion	2	3
Nancy_Reagan	1	2
Lisa_Gottsegen	2	1
Oxana_Fedorova	1	2
Jennifer_Keller	2	1
Benazir_Bhutto	4	1
Ana_Palacio	2	5
Gisele_Bundchen	1	2
Cameron_Diaz	1	3
Maria_Conchita_Alonso	1	Rubens_Barrichello	12
Dalia_Rabin-Pelosoff	1	Yoshiyuki_Kamei	1
Michelle_Chiklis	1	Laurie_Hobbs	1
E_Clay_Shaw	1	Jaap_de_Hoop_Scheffer	1
Nathalie_Baye	4	Cecilia_Cheung	1
Missy_Crider	1	Jan_Paul_Miller	1
Alexandra_Stevenson	3	Thierry_Mariani	1
Queen_Noor	1	Nancy_Humbert	1
Zakia_Hakki	1	Andrew_Gilligan	1
Pilar_Montenegro	1	Amanda_Marsh	1
E_Clay_Shaw	1	Mark_Rosenbaum	1
Emmanuelle_Jagodsinski	1	Dragan_Covic	1
Vivica_Fox	2	Craig_MacTavish	1
Osrat_Iosef	1	Jaymon_Crabb	1
Fran_Drescher	1	Syed_Ibrahim	1
Nila_Ferran	1	John_Anderson	1
Betsy_Smith	2	Ilham_Aliev	1
Celine_Dion	8	Brian_Florence	1
Christine_Arron	1	Alvaro_Noboa	1
Diana_Silvius	1	Mike_Cunning	1
Barbara_Bach	1	Alicia_Hollowell	1
Bryan_Chui	1	Stefan_Tafrov	1
Dianne_Reeves	1	Jose_Cevallos	1
Katie_Holmes	1	Sadam_Hassan	1
Stefanie_De_Roux	1	Tommy_Robredo	2
Zelma_Novelo	1	Tracy_Wyle	1
Naomi_Bronstein	1	Kofi_Annan	25
Mary_Lou_Retton	1	Joseph_Estrada	4
Laurie_Hobbs	1	Catriona_Le_May_Doan	1
Mary_Tyler_Moore	1	Elvis_Presley	1
Mitchell_Swartz	1	Yukiko_Okudo	1
Nadine_Vinzens	1	Doug_Christie	1
Janine_Pietsch	1	Bryan_Chui	1
David_Bowie	1	Henning_Scherf	1
William_Hurt	1	Yasser_Arafat	2
Reina_Hayes	1	Kurt_Russell	2
Florencia_Kirchner	1	Jorma_Huhtala	1
Benazir_Bhutto	1	Ronald_Perelman	1
Hoda_Asfor	1	Michael_Denzel	1
Nova_Esther_Guthrie	1	Takashi_Sorimachi	1
Allison_Janney	2	Marcus_Garrettson	1
Sandra_Shamas	1	Kirk_Johnson	2
Mary_Anne_Souza	1	Marian_Dolan	1
Patsy_Kensit	1	Goh_Kun	1
Eriko_Tamura	1	Momcilo_Perisic	1
Cherry_Jones	1	Jon_Kitna	1
Rebekah_Chantay_Revels	2	Annie_Machon	1
Jo_Dee_Messina	2	Sung_Hong_Choi	1
Mary_Elizabeth_Mastrantonio	1	Vadim_Strogalev	1
Gisele_Bundchen	2	Robert_Gallo	1
Janet_Leigh	1	Enrik_Vendt	1
Monique_Gagnon-Tremblay	1	Alfonso_Cuaron	1
Shoshana_Johnson	1	Trudi_Lacey	1
Colleen_Jones	1	Gabriella_Bo	1
Betty_Garrison	1	Karol_Kucera	1
Alison_Krauss	1	Pinar_del_Rio	1
Margaret_Okayo	1	Esther_Macklin	1
Beth_Blough	1	Aron_Ralston	1
Astou_Ndiaye-Diatta	1	Steve_Waugh	1
Jacqueline_Gold	1	Ali_Khamenei	3
Cindy_Zagorski	1	Kristy_Curry	1
Doris_Roberts	2	Judy_Vassar	1
Danielle_Spencer	1	Tom_Smothers	1
Frances_Fisher	1	Herta_Daeubler-Gmelin	1
Edie_Falco	1	Carl_Pope	1
Olesya_Bonabarenko	1	Thomas_Rupprath	1
Mathilda_Karel_Spak	1	Daniele_Nardello	1
Nikki_McKibbin	1	Gary_Locke	1
Roseanne_Barr	1	Fred_Swan	1
Marion_Fahnestock	1	Nate_Blackwell	1
Arianna_Huffington	2	Ahmet_Necdet_Sezer	2
Gwen_Stefani	1	Shawn_Marion	1
Laurie_Laychak	1	Mike_Matthews	1
Columba_Bush	1	Dave_Wannstedt	1
Michelle_Bachelet	1	Paige_Fitzgerald	1
Colleen_Donovan	1	Faye_Wong	1
Natanaela_Barnova	1	Saoud_Al_Faisal	1
Pio_Laghi	1	Laurie_Hobbs	1
Michael_Jackson	4	Hugh_Hefner	1
AJ_Cook	1	Tom_Kelly	1
Myung_Yang	1	Roger_Grimes	1
Eva_Herzigova	1	Princess_Diana	1
Tangra_Riggle	1	Beecher_Ray_Kirby	1
Reina_Hayes	1	Kirk_Douglas	1
Gary_Coleman	1	Colin_Powell	227
Stephanie_Cohen_Aloro	1	Allison_Janney	1
Alice_Fisher	2	Nancy_Powell	1
Jeanne_Moreau	1	Laura_Bozzo	1
Wu_Yi	3	Alan_Greer	1
Annie-Jeanne_Reynaud	1	Barbra_Streisand	2
Iran_Brown	1	Javier_Vargas	1
Donna_Ralston	1	Sureyya_Ayhan	1
Simona_Hradil	1	Hikmat_al-Azzawi	1
Silvia_Farina_Elia	2	Zach_Parise	1
Aparna_Pillai	1	El_Hadji_Diouf	1
Janice_Abreu	1	Bruce_Weber	2
Kate_Capshaw	2	Brad_Pitt	1
Jacqueline_Marris	1	Paula_Abdul	1
Lee_Ann_Womack	1	Richard_Regenhard	1
Tessa_Jowell	1	Tom_Coverdale	1
Daniele_Hypolito	1	Bobby_Bowden	1
Barbara_Boxer	1	Chris_Pronger	1
Jose_Jose	1	Charles_Lebois	1
Ashley_Olsen	1	Melissa_Gilbert	1
Lisa_Leslie	1	Paul_Walker	1
Jennie_Finch	1	John_Spencer	1
Emily_Robison	1	Charles_Richardson	1
Asif_Hanif	1	Raul_Chacon	1
Melanie_Griffith	1	David_Hasselhoff	1
Uma_Thurman	1	Walter_Annenberg	1
Mariangel_Ruiz_Torrealba	1	Shafal_Mosed	1
Elena_Tihomirova	1	Niall_Connolly	1
Nora_Ephron	1	Simon_Larose	1
Pa_Kou_Hang	1	Chuck_Yeager	2
Hana_Sadiq	1	Nancy_Smith	1
Claire_Tomalin	1	Kaisser_Bazan	1
Leticia_Van_de_Putte	1	Tony_Elias	1
Doris_Schroeder	3	Se_Hyuk_Joo	1
Stephanie_Moore	1	Muhammad_Ibrahim_Bilal	1
Isabela_Moraes	1	Meghann_Shaughnessy	2
Dominik_Garcia-Lorido	2	Erwin_Mapasseng	1
Ludivine_Sagnier	5	Alan_Greer	1
Lena_Olin	1	Bilal_Erdogan	1
Melanie_Griffith	2	Paul_Wilson	1
Kristen_Rivera	1	Margaret_Thatcher	1
Lynn_Redgrave	1	Muhammad_Ali	10
Rose_Linkins	1	Ravan_AG_Farhadi	1
Noel_Niell	1	Rodrigo_Borja	2
Nia_Vardalos	2	John_Salazar	1
William_McDonough	1	Jamie_Lee_Curtis	1
Nicole_Hiltz	1	Patsy_Hardy	1
Katie_Couric	1	Howard_Dean	2
Jeane_Kirkpatrick	1	Cheryl_James	1
Patricia_Russo	1	Michael_Kors	1
Nova_Esther_Guthrie	1	Terunobu_Maeda	1
Anne_ONeil	1	Lynn_Abraham	1
Sybille_Schmid	1	Geno_Auriemma	1
Liu_Xiaoqing	1	Nebojsa_Pavkovic	2
Yang_Hee_Kim	1	Mikulas_Dzurinda	2
Barbora_Strycova	1	Richard_Ward	1
Linda_Dano	1	Kirk_Ferentz	1
Deena_Burnett	1	Kim_Dong-tae	1
Rita_Grande	1	Guillermo_Coria	16
David_Carradine	1	Carolyn_Kuhl	1
Gen_Meredith	1	Judd_Davies	1
Alma_Powell	1	Julia_Glass	1
Rachel_Roy	1	James_Hill	1
Marion_Fahnestock	1	Nick_Reilly	1
Jacqueline_Marris	1	Ataollah_Mohajerani	1
Valerie_Thwaites	1	Joe_Cravens	1
Sherry_Irving	1	Jean_Todt	1
Theresa_May	3	Demetrin_Veal	1
Camille_Colvin	1	Kajsa_Bergqvist	1
Carolyn_Dawn_Johnson	2	Craig_OClair	1
Tali_Imani	1	Julio_Toro	1
Jennifer_Love_Hewitt	1	Mikhail_Khodorkovsky	1
Agbani_Darego	1	Teri_Files	1
Kellie_Greene	1	Sargis_Sargsian	1
Jennifer_Aniston	9	Tony_Parker	2
Faye_Alibocus	1	Simon_Chalk	1
Gennifer_Flowers	1	Henrique_Meirelles	1
Betsy_Smith	1	Mary_Robinson	1
Dalia_Rabin-Pelosoff	1	Terry_Gilliam	1
Myung_Yang	1	Gloria_Trevi	1
Elinor_Caplan	2	Aaron_Patterson	1
Marina_Anissina	2	King_Gyanendra	1
Diane_Ladd	1	Takeo_Fukui	1
Tracee_Ellis_Ross	2	Beth_Blough	1
Keiko_Sofia_Fujimori	1	Jeff_George	1
Catriona_Le_May_Doan	1	Jeffrey_Donaldson	1
Elizabeth_Taylor	1	Chris_Rock	2
Holly_Robinson_Peete	1	Ernie_Eves	2
Nida_Blanca	1	Lene_Espersen	1
Kevin_Harvick	1	Joseph_Salgado	1
Larry_Anderson	1	Suzie_McConnell_Serio	1
Amanda_Plumer	1	Maureen_Fanning	1
Rena_Sofer	1	John_Rusnak	1
Cristina_Saralegui	1	Alessandro_Nesta	1
Kristin_Davis	3	George_Blaney	1
Pat_Summitt	1	James_Hughes	1
Sylvia_Plachy	1	Omar_Khan_Sharif	1
Kay_Bailey_Hutchison	1	Carl_Pope	1
Catherine_Bell	1	Alain_Ducasse	1
Audrey_Lacroix	1	Jesse_James	1
Sandra_Ceccarelli	1	Jim_Sterk	1
Christina_Aguilera	1	Wayne_Ferreira	4
Natasha_McElhone	1	Floyd_Keith	1
Pamela_Anderson	4	Peter_Gabriel	1
Khatol_Mohammad_Zai	1	Ion_Tiriac	1
Fiona_Milne	1	Tung_Chee-hwa	9
Millicent_Martin	1	Francois_Pienaar	1
Jennifer_Furminger	1	Susan_Sarandon	2
Hillary_Clinton	11	Emily_Mason	1
Amy_Redford	1	Javier_Vazquez	1
Zorica_Radovic	1	Jimmy_Szymanski	1
Douglas_Faneuil	1	Kelly_Santos	1
Rosa_Haywa_de_Condori	1	Bing_Crosby	1
Heidi_Klum	1	Pernilla_Bjorn	1
Jessica_Alba	2	Jerry_Tarkanian	1
Sharon_Osbourne	2	Michael_Lopez-Alegria	1
Rita_Wilson	4	Betty_Williams	1
Julie_Andrews	1	Lou_Reed	1
Craig_Fitzgibbon	1	Keith_Urban	1
Emmanuelle_Beart	1	Joe_Plumeri	1
Patricia_Phillips	1	David_Scott_Morris	1
Irina_Framtsova	1	Hannah_Stockbauer	2
Junko_Tabei	1	Wayne_Gretzky	1
Eileen_Coparropa	1	Hatsui_Hasuike	1
Dianne_Feinstein	1	Connie_Freydell	1
Raja_Ibrahim	1	Faisal_Iqbal	1
Nastia_Liukin	1	Naomi_Hayashi	1
Lynne_Cheney	1	Luke_Ridnour	1
Gabriella_Bo	1	Pat_Rochester	1
Catherine_Donkers	1	Ivan_Helguera	1
Arantxa_Sanchez-Vicario	1	Jake_Brace	1
Pernilla_Bjorn	1	Christine_Todd_Whitman	5
Ximena_Bohorquez	1	Jeremy_Fogel	1
Matt_Walters	1	Todd_MacCulloch	1
Desiree_Lemosi	2	Marcus_Garrettson	1
Alyse_Beaupre	1	Bill_Lerach	1
Linda_Franklin	1	Maria_Soledad_Alvear_Valenzuela	2
Nathalie_Dechy	1	Oliver_Neuville	1
Colleen_Donovan	1	Conrad_Black	1
Jana_Pittman	1	Phil_Donahue	1
Carla_Moreno	1	Al_Gore	7
Sureyya_Ayhan	1	Fann_Wong	1
Wilma_McNabb	1	Craig_MacTavish	1
Michelle_Hofland	1	Penelope_Taylor	1
Cindy_Crawford	2	Dolly_Parton	2
Harriet_Lessy	1	John_Eastman	1
Elena_Dementieva	1	George_Karl	1
Georgina_Bardach	1	Jerry_Lewis	1
Sarah_Wynter	1	Yory_Boy_Campas	1
Ann_Morgan	1	Brian_Mulroney	2
Janis_Ruth_Coulter	1	Jean-Pierre_Bemba	1
Alyson_Hannigan	1	Sarah_Weddington	1
Christine_Baumgartner	5	Marwan_Muasher	1
Martha_Stewart	3	Alexis_Dennisoff	1
Casy_Preslar	1	Jeanette_Gray	1
Vincent_Gallo	3	Richard_Harris	1
Jennifer_Gratz	1	Peter_Fitzgerald	1
Katie_Boone	1	Feliciano_Lopez	1
Donna_Shalala	1	Ciro_Gomes	2
Brigitte_Boisselier	1	Peter_Fisher	1
Georgina_Bardach	1	Carlos_Barra	1
Barbara_Bach	1	Eva_Herzigova	1
Tali_Imani	1	Pat_Cox	1
Ray_Lewis	1	Mickey_Loomis	1
Elizabeth_Regan	1	Vladimir_Golovlyov	1
Ramona_Rispton	1	Wendy_Kennedy	1
Diana_Krall	1	2
Katherine_Harris	1	2
Blythe_Danner	1	2
Ashanti	4	5
Jane_Pauley	2	1
Sheryl_Crow	4	6
Nastassia_Kinski	2	1
Kathleen_Glynn	2	1
Kristin_Davis	2	3
Maria_Soledad_Alvear_Valenzuela	1	3
Ana_Palacio	8	6
Tippi_Hedren	2	1
Dianne_Feinstein	1	2
Princess_Elisabeth	1	2
Keira_Knightley	1	2
Cyndi_Thompson	2	1
Jennifer_Thompson	2	1
Stockard_Channing	2	3
Anna_Nicole_Smith	2	1
Sarah_Hughes	5	4
Bridgette_Wilson-Sampras	1	2
Lisa_Marie_Presley	2	4
Renee_Zellweger	10	17
Kristen_Breitweiser	1	2
Cherie_Blair	3	4
Meryl_Streep	9	15
Christine_Ebersole	1	2
Isabella_Rossellini	2	1
Anne_McLellan	2	1
Gianna_Angelopoulos-Daskalaki	2	3
Maureen_Fanning	2	1
Svetlana_Koroleva	1	2
Tomoko_Hagiwara	1	2
Annette_Lu	1	2
Annette_Bening	2	1
Christina_Aguilera	2	1
Carmen_Electra	2	1
Nora_Bendijo	2	1
Mireya_Moscoso	5	2
Kalpana_Chawla	5	2
Claire_Danes	1	3
Edwina_Currie	4	3
Michelle_Rodriguez	2	1
Isabelle_Huppert	1	2
Rita_Moreno	1	2
Drew_Barrymore	1	2
Mary_Landrieu	2	3
Masahiko_Nagasawa	2	1
Christina_Aguilera	4	3
Michelle_Pfeiffer	2	3
Halle_Berry	12	14
Heidi_Klum	4	5
Alexandra_Vodjanikova	1	2
Penelope_Cruz	3	1
Kristanna_Loken	3	2
Elinor_Caplan	2	1
Judi_Dench	1	2
Lauren_Hutton	2	1
Natalie_Coughlin	1	3
Naomi_Watts	3	14
Cindy_Crawford	1	2
Kate_Capshaw	2	1
Elizabeth_Hurley	4	5
Julianne_Moore	4	17
Michelle_Branch	2	1
Elin_Nordegren	2	1
Hitomi_Soga	1	5
JK_Rowling	6	4
Calista_Flockhart	2	4
Philippe_Noiret	2	1
Ali_Abbas	2	1
Sachiko_Yamada	3	4
Jada_Pinkett_Smith	1	2
Penelope_Ann_Miller	1	2
Donna_Shalala	2	1
Sheryl_Crow	1	3
Sonia_Gandhi	3	4
Kate_Winslet	1	2
Sila_Calderon	1	2
Michael_Jackson	3	6
Michael_Jackson	8	11
Maria_Shriver	2	3
Martha_Burk	4	2
Brooke_Shields	1	2
Jennifer_Lopez	17	16
Jennifer_Connelly	4	2
Laura_Bush	23	14
Amelia_Vega	4	2
Elsa_Zylberstein	5	3
Marieta_Chrousala	3	2
Christine_Gregoire	2	3
Hilary_Duff	2	1
Ludivine_Sagnier	5	1
Amanda_Coetzer	2	1
Betsy_Smith	1	2
Claudia_Pechstein	1	3
Maria_Shriver	6	1
Ellen_Engleman	1	2
Nathalie_Baye	4	3
Hayley_Tullett	1	2
Amanda_Bynes	3	1
Lisa_Raymond	2	1
Mary_Steenburgen	2	1
Serena_Williams	48	39
Yoriko_Kawaguchi	14	2
Julia_Tymoshenko	3	1
Reese_Witherspoon	4	1
Goldie_Hawn	3	2
Sophia_Loren	6	2
Frances_Fisher	1	2
Gloria_Macapagal_Arroyo	23	41
Rita_Wilson	2	3
Melanie_Griffith	3	2
Mary_Carey	3	4
Lynne_Cheney	2	3
Amelia_Vega	5	4
Barbara_Walters	1	3
Katherine_Harris	4	3
Doris_Schroeder	4	2
Edwina_Currie	4	1
Martha_Stewart	5	3
Martha_Stewart	4	5
Hanan_Ashrawi	2	1
Charlie_Zaa	1	2
Sarah_Michelle_Gellar	2	1
Nikki_Reed	2	1
Sonia_Gandhi	1	4
Michelle_Yeoh	5	3
Kalpana_Chawla	3	5
Amelia_Vega	6	3
Madonna	2	3
Paula_Radcliffe	6	4
Steffi_Graf	1	3
Gwendal_Peizerat	3	1
Liza_Minnelli	3	2
Penelope_Cruz	2	3
Aicha_El_Ouafi	3	2
Erin_Runnion	4	1
Rebekah_Chantay_Revels	3	1
Princess_Caroline	2	4
Kate_Winslet	4	1
Noelle_Bush	1	3
Rachel_Griffiths	1	2
Emma_Watson	1	4
Condoleezza_Rice	8	5
Kim_Clijsters	10	13
Rachel_Hunter	4	2
Clare_Short	2	3
Azra_Akin	3	2
Roseanne_Barr	2	1
Intisar_Ajouri	2	1
Jean_Carnahan	1	2
Todd_Haynes	4	3
Ann_Veneman	11	5
Flor_Montulo	2	1
Robert_Evans	2	3
Ashanti	1	2
Cate_Blanchett	3	1
Anneli_Jaatteenmaki	2	1
Gloria_Macapagal_Arroyo	9	4
Monica_Bellucci	3	1
Nancy_Pelosi	6	8
Karin_Stoiber	1	2
Ashanti	1	5
Debbie_Reynolds	4	3
Ludivine_Sagnier	4	3
Barbara_Walters	3	4
Hitomi_Soga	4	3
Silvia_Farina_Elia	1	2
Mariah_Carey	1	2
Dolly_Parton	2	1
Natalie_Coughlin	5	6
Clara_Harris	1	3
Cameron_Diaz	4	6
Dolma_Tsering	2	1
Catherine_Deneuve	4	5
Kwon_Yang-sook	1	2
Daisy_Fuentes	2	4
Laura_Hernandez	1	2
Maria_Shriver	4	6
Tammy_Lynn_Michaels	1	2
Hillary_Clinton	4	6
Christine_Gregoire	2	1
Nicole_Kidman	7	17
Christopher_Reeve	3	1
Angela_Bassett	1	5
Sachiko_Yamada	1	4
Sila_Calderon	2	4
Sally_Field	3	4
Rachel_Griffiths	1	3
Diana_Krall	1	3
Valerie_Harper	1	2
Gloria_Trevi	4	1
Gianna_Angelopoulos-Daskalaki	1	3
Elizabeth_Dole	3	2
Melanie_Griffith	3	1
Rebekah_Chantay_Revels	2	1
Priscilla_Owen	2	1
Rachel_Hunter	2	3
Silvia_Farina_Elia	3	2
Sonia_Gandhi	1	3
Yoriko_Kawaguchi	7	10
Kristanna_Loken	3	5
Meryl_Streep	8	12
Gwyneth_Paltrow	3	6
Sally_Kirkland	4	2
Kathleen_Kennedy_Townsend	4	1
Donatella_Versace	1	3
Katie_Harman	1	3
Jennifer_Lopez	10	7
Denise_Johnson	1	2
Cherie_Blair	2	3
Toni_Braxton	1	2
Anastasia_Myskina	3	1
Jennifer_Aniston	6	9
Elsa_Zylberstein	2	6
Nicole_Kidman	15	2
Barry_Zito	1	2
Yoko_Ono	6	3
Caroline_Kennedy	3	1
Cindy_Crawford	1	3
Benazir_Bhutto	3	5
Gloria_Allred	1	2
Reese_Witherspoon	1	3
Kim_Jong-Il	4	1
Patricia_Clarkson	4	1
Leslie_Caldwell	2	3
Mary_Carey	2	3
Christine_Todd_Whitman	6	2
Sharon_Stone	4	5
Liza_Minnelli	7	1
Rebekah_Chantay_Revels	4	1
Diana_Taurasi	1	2
Halle_Berry	13	3
Rita_Wilson	2	4
Cherie_Blair	1	2
LeAnn_Rimes	1	2
Theresa_May	3	2
Jodie_Foster	1	3
Angela_Merkel	2	5
Demi_Moore	3	4
Celine_Dion	6	1
Jennifer_Keller	3	2
Britney_Spears	8	12
Yoriko_Kawaguchi	6	14
Emmanuelle_Beart	3	1
Amber_Tamblyn	1	2
Janica_Kostelic	2	1
Ferenc_Madl	1	2
Stockard_Channing	3	1
Diana_Taurasi	1	Ethan_Hawke	3
Kristen_Rivera	1	Farida_Ragoonanan	1
Laura_Gobai	1	Michael_Friedman	1
Rose_Marie	1	Richard_Penniman	1
Katherine_Harris	4	Anthony_Lee_Johnson	1
Oxana_Fedorova	2	Leo_Ramirez	1
Dot_Helms	1	Duane_Lee_Chapman	1
Flavia_Delaroli	2	Carroll_Weimer	1
Barbara_Boxer	1	John_Eder	1
Lynne_Cheney	2	Akbar_Hashemi_Rafsanjani	2
Monica_Lewinsky	2	Victoria_Beckham	1
Jeane_Kirkpatrick	1	Marcus_Garrettson	1
Laura_Hernandez	2	Severino_Antinori	1
Monique_Ferreira	1	Billy_Crawford	1
Georgina_Papin	1	Ed_Book	1
Heidi_Fleiss	3	Maurice_Strong	1
Gretchen_Mol	1	Tiger_Woods	18
Felicity_Huffman	1	Carol_Niedermayer	1
Margie_Puente	1	Jane_Walker_Wood	1
Carol_Williams	1	Colleen_Atwood	1
Elizabeth_Berkeley	1	Tom_Rouen	1
Lucrecia_Orozco	1	Tom_McClintock	1
Queen_Noor	1	Tony_Clement	1
Demi_Moore	4	Hal_Gehman	3
Desiree_Lemosi	2	Khaled_Sawalhi	1
Brenda_Magana	1	Jake_Gyllenhaal	1
Jaime_Pressly	1	Juan_Jose_Lucas	1
