10	500
Diane_Green	1	2
Chris_Bell	2	1
Larry_Bowa	2	1
Mark_Cuban	1	2
Ernie_Eves	1	2
Richard_Shelby	2	1
Ray_Allen	1	3
Larry_Thompson	4	3
Julio_Iglesias_Jr	1	2
Mohammed_Al-Douri	3	10
Robbie_Williams	3	1
Ron_Dittemore	1	4
Junichiro_Koizumi	14	28
Mark_Geragos	1	2
Masahiko_Nagasawa	1	2
Richard_Armitage	7	9
Michael_Phelps	1	3
Oswaldo_Paya	5	4
Sergei_Ivanov	4	1
Dean_Barkley	4	3
James_Jones	1	2
Alan_Ball	1	2
Chang_Dae-whan	2	1
Silvan_Shalom	1	5
Ricardo_Lagos	20	26
Rick_Pitino	2	1
Kurt_Russell	2	1
William_Hochul	2	1
William_Bratton	2	3
Jonathan_Edwards	6	1
Rupert_Murdoch	1	2
Brad_Johnson	2	4
Emanuel_Ginobili	3	4
Scott_Peterson	3	1
Mariana_Pollack	2	1
Leonid_Kuchma	2	1
Mario_Dumont	1	2
Elinor_Caplan	2	1
Dianne_Feinstein	1	3
Nicolas_Cage	3	1
Thaksin_Shinawatra	4	6
Dalai_Lama	1	2
Leander_Paes	2	1
Robert_Blake	2	5
Nick_Nolte	1	4
Fernando_Vargas	4	3
Bertie_Ahern	2	1
John_Swofford	2	3
Ben_Howland	3	2
Jeffrey_Archer	2	1
Gus_Van_Sant	3	1
Michael_Chang	8	1
Johnny_Tapia	2	1
Augustin_Calleri	1	2
Lionel_Richie	2	1
Carolina_Kluft	2	3
Jon_Gruden	5	6
Inam-ul-Haq	1	2
Padraig_Harrington	3	2
Valentino_Rossi	5	3
Robert_Kocharian	2	4
Sergei_Ivanov	2	3
Aleksander_Kwasniewski	1	2
Richard_Krajicek	3	1
Mireya_Moscoso	5	3
David_Heymann	4	3
Vicente_Fox	19	26
Johnny_Unitas	1	2
Martin_Brodeur	1	2
Jeremy_Greenstock	5	20
Mohammed_Al-Douri	1	4
Fayssal_Mekdad	4	3
Roger_Moore	4	3
John_Garamendi	1	2
Pedro_Malan	2	3
Gregory_Geoffroy	1	2
Raymond_Odierno	1	2
Martina_Hingis	1	2
Dave_Campo	2	3
Francis_George	1	2
Paul_Tagliabue	2	3
Scott_Sullivan	2	1
Aaron_Sorkin	2	1
George_Roy_Hill	2	1
John_Cusack	1	2
Will_Smith	1	2
Woody_Allen	5	1
Hu_Jintao	6	12
Carlos_Moya	17	12
Richard_Virenque	2	4
Billy_Crystal	6	5
Nan_Wang	4	2
Alejandro_Toledo	7	4
William_Bulger	3	2
Bob_Graham	5	1
Chung_Mong-hun	2	1
Brad_Garrett	1	4
Garry_Kasparov	2	1
Greg_Rusedski	4	3
Keith_Bogans	1	3
Jeb_Bush	7	12
Rolf_Eckrodt	2	1
Prince_William	2	1
Jennifer_Thompson	2	1
Nicolas_Cage	1	4
Yashwant_Sinha	1	5
Tom_Brady	2	1
Marat_Safin	3	2
Martha_Lucia_Ramirez	3	2
Nicholas_Byron	2	1
Adrian_McPherson	2	1
Chris_Cooper	2	1
Jean_Chretien	52	43
Jeremy_Shockey	2	1
Ronald_Reagan	2	1
Edmund_Stoiber	6	11
Mike_Helton	2	1
Federico_Trillo	2	1
Mike_Scioscia	1	2
Jean_Carnahan	2	1
Mohammed_Al-Douri	4	12
Antony_Leung	1	4
Ed_Smart	2	1
Barry_Zito	1	2
Tom_Ridge	31	16
Hugo_Chavez	71	58
Begum_Khaleda_Zia	2	1
Brendan_Hansen	1	2
Xanana_Gusmao	5	4
James_Traficant	2	1
Marcelo_Ebrard	1	2
Shaukat_Aziz	1	2
Kirk_Johnson	2	3
Augusto_Pinochet	1	2
Jacques_Chirac	43	13
Sourav_Ganguly	5	3
Andre_Agassi	21	25
Barbra_Streisand	3	1
Ronaldo_Luis_Nazario_de_Lima	2	1
James_Morris	2	1
Daniel_Day-Lewis	2	1
James_Blake	11	10
Bertrand_Bonello	2	1
Robert_Stack	1	2
Denise_Johnson	1	2
Lee_Hoi-chang	2	4
Valentino_Rossi	1	2
Shia_LaBeouf	2	1
Lisa_Raymond	2	1
Steve_Waugh	1	2
Bob_Dole	1	2
Thomas_Fargo	1	3
Dexter_Jackson	2	1
Jennifer_Capriati	11	20
Jose_Sarney	3	2
Anthony_Fauci	1	2
Jayson_Williams	3	1
Mark_Philippoussis	2	5
Torri_Edwards	1	2
Edwin_Edwards	2	3
Aung_San_Suu_Kyi	2	1
Jorge_Batlle	1	2
Raoul_Ruiz	1	2
Elizabeth_Smart	3	5
Shane_Warne	1	2
Kofi_Annan	10	19
Paul_Martin	6	2
Tamara_Brooks	1	2
Theo_Epstein	1	2
Alec_Baldwin	4	2
Barrett_Jackman	1	2
Carlos_Quintanilla_Schmidt	1	2
Rubens_Barrichello	12	6
Leonardo_DiCaprio	2	9
Carlos_Vives	3	1
Yoko_Ono	6	5
Theodore_Tweed_Roosevelt	3	1
Martha_Burk	3	1
Nick_Nolte	5	2
Ray_Allen	3	2
Kurt_Warner	4	3
Jesse_Ventura	1	2
Wu_Yi	1	2
Jelena_Dokic	7	4
Carl_Reiner	1	2
Harry_Schmidt	1	3
Tomoko_Hagiwara	2	1
Tom_Ridge	4	20
Jude_Law	2	1
Rubens_Barrichello	7	8
Zarai_Toledo	1	2
Al_Gore	6	2
Donald_Rumsfeld	116	61
Paul_Tagliabue	1	2
Larry_Johnson	1	2
John_McCormack	2	1
Claudia_Pechstein	5	3
Biljana_Plavsic	1	3
Bruce_Springsteen	2	4
Fred_Thompson	3	2
Kim_Ryong-sung	5	8
Rupert_Grint	3	1
Mike_Holmgren	1	2
Mike_Myers	6	1
Charles_Kartman	1	2
Michael_Ballack	3	2
Queen_Elizabeth_II	6	13
George_Papandreou	3	2
Arnold_Schwarzenegger	29	26
Luiz_Felipe_Scolari	1	2
Aaron_Peirsol	4	2
David_Stern	1	4
Tim_Duncan	4	1
Jerry_Regier	3	2
William_Burns	1	2
Bill_Paxton	3	4
Monique_Garbrecht-Enfeldt	3	1
Jorge_Arce	2	1
Flor_Montulo	1	2
Tom_Reilly	1	2
Clare_Short	4	3
Robert_De_Niro	2	1
Matt_Damon	4	3
Brian_Griese	1	2
Sharon_Davis	2	1
Lee_Soo-hyuck	3	2
Marcelo_Rios	4	1
Mireya_Moscoso	4	5
Jackie_Chan	6	13
Miguel_Contreras	2	1
Oleksandr_Moroz	2	1
Luke_Walton	2	1
LK_Advani	2	1
Mikhail_Kasyanov	1	4
Sean_Patrick_OMalley	1	3
Ludivine_Sagnier	4	2
James_Parker	2	1
Emile_Lahoud	1	2
Richard_Norton-Taylor	2	1
Hashim_Thaci	1	2
Michael_Moore	3	1
S_Jayakumar	2	1
Win_Aung	2	4
John_Walsh	2	1
Mel_Gibson	2	1
Stanley_McChrystal	1	2
Andre_Agassi	18	34
Marat_Safin	1	2
Walter_Mondale	10	4
Carly_Gullickson	1	Martin_Verkerk	3
Wen_Jiabao	2	Victor_Garber	1
David_Glenn	1	Michael_Clarke_Duncan	1
Otto_Schily	1	John_Abizaid	9
Jean-David_Levitte	3	Tori_Amos	1
Rocco_Buttiglione	1	Sam_Brownback	1
Christine_Todd_Whitman	4	David_Dodge	1
Thomas_Manger	1	Jennifer_Gratz	1
Robert_Douglas	1	John_Belushi	1
Jose_Alencar	1	John_Daly_Jr	1
Peter_Fonda	1	Mark_Rosenbaum	1
Asa_Hutchinson	1	Richard_Sterner	1
Gus_Van_Sant	3	Francis_George	2
Ralph_Friedgen	1	Brenda_van_Dam	1
Prince_Felipe	1	Jaqueline_Godoy	1
Tatiana_Shchegoleva	1	Douglas_Gansler	1
Pedro_Velasquez	1	Iain_Anderson	1
Shingo_Suetsugu	1	Melissa_Manchester	1
Nicholas_Byron	2	Mike_Matheny	1
James_Schultz	1	Johnny_Htu	1
Hugh_Miller	1	Guillaume_Soro	1
Hannah_Stockbauer	1	Liu_Ye	1
Lee_Hoi-chang	2	Mikhail_Kalashnikov	1
Mathilda_Karel_Spak	1	Steve_Park	2
William_Delahunt	1	Bill_Cartwright	1
Elena_Dementieva	1	Jim_Hardin	1
Leszek_Miller	1	Raul_Mondesi	1
Shafal_Mosed	1	Charles_Grassley	1
Mario_Gallegos	1	Arie_Haan	1
Jim_Cantalupo	1	Elvis_Presley	2
Keith_Van_Horn	1	Roger_Machado	1
Michael_J_Sheehan	1	Sonja_Kesselschlager	1
Jelena_Dokic	4	Jane_Fonda	2
Hans-Christian_Schmid	1	Rachel_Wadsworth	1
Brad_Smith	1	Antwun_Echols	1
Milton_Berle	1	Tamika_Catchings	1
Tony_LaRussa	1	John_Negroponte	19
Terry_Bradshaw	1	Scott_Sullivan	1
Patrick_McEnroe	2	David_Sibleyk	1
Silvie_Cabero	1	Tracee_Treadwell	1
James_Lockhart	1	Conchita_Martinez	2
Ken_Wharfe	1	Romario_Farias	1
Florencia_Kirchner	1	Owen_Wilson	2
Bill_Kong	1	John_Ashcroft	38
David_Westerfield	1	Alex_Wallau	1
Mohammed_Abulhasan	1	Nick_Reilly	1
Albert_Pujols	1	Salman_Rushdie	2
Nathirah_Hussein	1	James_Hughes	1
Steven_Van_Zandt	1	Javier_Vazquez	1
Joe_Dumars	1	Marco_Archer_Cardoso_Moreira	1
Jack_Knowlton	1	Kenneth_Reichert	1
James_Brosnahan	1	Tatiana_Shchegoleva	1
Jong_Wook_Lee	2	Daniel_Bruehl	1
Minnie_Mendoza	1	Richard_Jewell	1
Anthony_Scott_Miller	1	Jeremy_Fogel	1
T_Boone_Pickens	1	Fidel_Castro_Daiz-Balart	1
Don_Lake	1	Hayden_Panettiere	1
Grady_Irvin_Jr	1	Mark_Richt	3
Fidel_Castro	3	Larry_Campbell	1
Federico_Trillo	2	Fernando_Gonzalez	6
Megawati_Sukarnoputri	6	Yang_Jianli	1
Carlos_Barragan	1	Michael_Sheehan	1
Wayne_Ferreira	3	Josh_Kronfeld	1
Mark_Schweiker	2	Goran_Zivkovic	1
Zarai_Toledo	2	Nicholas_Byron	1
Kwame_Kilpatrick	1	Shavon_Earp	1
Masao_Azuma	1	Ramon_Cardenas	1
Elisabeth_Welch	1	Michael_Brandon	1
John_McEnroe	1	Mayumi_Moriyama	1
Craig_Fitzgibbon	1	Natasha_Henstridge	1
Franko_Simatovic	2	Jason_Priestley	1
Billy_Graham	2	Chan_Ho_Park	1
Nathalia_Gillot	1	Jeremy_Fogel	1
Kevin_Costner	1	Norman_Jewison	1
Ibrahim_Rugova	1	Paul_Desmarais	1
Christopher_Reeve	1	Roger_Cook	1
Manuela_Montebrun	1	Willie_Nelson	1
Daniel_Pearl	1	Tommy_Tubberville	1
Kristen_Breitweiser	3	Kate_Lee	1
Maria_Shkolnikova	1	Dave_Barr	1
Phillipe_Comtois	1	Budd_Schulberg	1
Mariam_Ali_Hassan	1	Marcus_Allen	1
Charles_Moose	5	Michelle_Lecky	1
Laurel_Clark	1	Alan_Mulally	1
Camilla_Parker_Bowles	1	Lou_Piniella	1
Mel_Brooks	1	Andy_Hebb	2
Bill_Rainer	1	Elsa_Zylberstein	6
Iain_Duncan_Smith	3	Angelo_Genova	1
Bulent_Ecevit	3	Lesia_Burlak	1
Keith_Rodriguez	1	Natasa_Micic	1
Scott_McClellan	4	Hank_Stram	1
Russ_Ortiz	1	Ed_Rosenthal	2
Hamid_Karzai	5	Ekaterina_Dmitriev	1
Juergen_Peters	1	Lleyton_Hewitt	7
Andrew_Niccol	2	Valentino_Rossi	1
Ali_Fallahian	1	Brandon_Inge	1
Aretha_Franklin	1	Keith_Bishop_Jr	1
Dominik_Hrbaty	1	Rand_Beers	1
Rick_Bragg	1	Lewis_Booth	1
Greg_Ostertag	1	Tora_Takagi	1
Florencia_Macri	1	Kenny_Brack	1
Terry_Gilliam	1	Tanya_Lindenmuth	1
Boris_Yeltsin	1	Richard_Krajicek	3
Billy_Boyd	1	Jean-David_Levitte	1
Juergen_Chrobog	1	Al_Sharpton	2
John_Darby	1	Teresa_Worbis	1
Jason_Keep	1	Shaul_Mofaz	3
San_Lan	1	Pamela_Anderson	4
Vicente_Fernandez	2	Patsy_Kensit	1
Takuma_Sato	1	Marcelo_Bielsa	1
Brian_Lara	1	Matt_Dillon	2
Horst_Koehler	3	Randall_Terry	1
Kyle_Shewfelt	1	Bob_Geldof	1
Paul_Walker	1	Bonnie_Fuller	1
Kosuke_Kitajima	1	Fred_Funk	2
Michael_Deutsch	1	Andy_Griggs	1
Gabriel_Batistuta	1	Elizabeth_Pena	1
Lawrence_Foley	1	Gregory_Hines	1
Patrick_Coleman	1	Oscar_Elias_Biscet	1
Ricky_Cottrill	1	Bill_Self	1
Enrica_Fico	1	Tom_Schnackenberg	1
Jacky_Cheung	1	Howard_Smith	1
Glen_Clark	1	Alexandre_Despatie	1
Doug_Christie	1	Thomas_Ferguson	1
Shannon_OBrien	1	James_Meredeth	1
Raymond_Arthurs	1	Ahmad_Jbarah	1
Fred_Rogers	1	Terrence_Trammell	1
Sophie	1	Hikmat_al-Azzawi	1
David_Bowie	1	Christiane_Wulff	1
Eric_Schacht	1	Takuma_Sato	1
Rodney_Rempt	1	Ewan_McGregor	1
Jean-Claude_Van_Damme	1	Rodney_Dangerfield	1
Johnny_Hallyday	1	Ronald_Post	1
Mark_Polansky	1	Janet_Horvath	1
Krishna_Bhadur_Mahara	1	Isabella_Rossellini	1
Andre_Bucher	1	David_Brinkley	1
Fredric_Seaman	1	Craig_MacTavish	1
Gordon_McDonald	1	William_Hochul	1
Michael_Clarke_Duncan	1	Ian_Huntley	1
Charles_Pouty	1	Charles_Grassley	1
John_Wolf	1	Jenny_Romero	1
David_Carradine	1	Tom_Poston	1
Haydar_Aliyev	1	Danny_Ainge	1
Anthony_Pisciotti	1	Amber_Tamblyn	1
Dunn_Lampton	1	Rachel_Leigh_Cook	1
Eric_Schacht	1	Michael_Kors	1
Gideon_Yago	1	Tom_Cruise	6
Oscar_de_la_Renta	1	Jesse_Jackson	1
Yang_Pao-yu	1	William_Donaldson	3
Janice_Goldfinger	1	Orlando_Bloom	1
Arturo_Gatti	3	Marc_Gold	1
Chuck_Yeager	1	Hrithik_Roshan	1
Gary_Sinise	1	Charlize_Theron	1
Ronald_Harwood	1	Reggie_Lewis	1
Jan_Ullrich	4	Eddie_Lucio	1
Harvey_Fierstein	1	Fujio_Mitarai	1
Joseph_Kabila	1	Jawad_Boulus	1
Aby_Har-Even	1	Pedro_Almodovar	6
Aaron_Guiel	1	Niall_Connolly	1
Gerald_Riley	1	Annie-Jeanne_Reynaud	1
Ed_Sullivan	1	Steffi_Graf	4
Shamai_Leibowitz	1	Lee_Tae-sik	2
Chris_Whitney	1	Steve_Lenard	1
Eric_Idle	1	Bill_Belichick	2
Red_Auerbach	1	David_Wolf	1
James_Ivory	2	Ann_Morgan	1
Keith_Lockhart	1	Don_Flanagan	1
Omar_Vizquel	1	Bill_OReilly	1
Linda_Lingle	1	Stefanie_De_Roux	1
Paul_Cerjan	1	Stephen_Arigbabu	1
Anders_Fogh_Rasmussen	2	Jon_Kitna	1
Serge_Tchuruk	1	Tom_Amstutz	1
Cathy_Chisholm	1	Dudley_Rogers	1
Jeffery_Strelzin	1	Paul_Kagame	1
Catherine_Woodard	1	Wayne_Brady	1
Wes_Craven	1	Leonardo_Del_Vecchio	1
Lloyd_Novick	1	Aaron_Patterson	1
SJ_Twu	1	Zdravko_Mucic	1
Paulie_Ayala	1	Mladen_Naletilic	1
Emily_Mason	1	Alastair_Campbell	5
Eduardo_Duhalde	7	Larry_Hagman	1
Ron_Zook	1	Mary_Hill	1
Joe_Leonard	1	Celine_Dion	4
Brad_Pitt	1	Catherine_Ndereba	1
Larry_Brown	5	George_Harrison	1
Philip_Zalewski	1	Hank_Bass	1
Nastia_Liukin	1	Christian_Bale	1
Jim_Abbott	1	Makiko_Tanaka	1
Shinya_Taniguchi	1	Jose_Dirceu	2
John_Walsh	1	John_Blaney	2
BJ_Habibie	1	Ken_Kutaragi	1
Milo_Maestrecampo	3	Armando_Carrillo	1
Mickey_Rooney	1	Yoko_Ono	4
Oscar_De_La_Hoya	4	Jean-Marc_Olive	1
Marcelo_Bielsa	1	Paul_McCartney	5
Jorge_Arce	2	Mohammed_Mehdi_Saleh	1
Anjum_Hussain	1	Doug_Collins	2
Ronald_Reagan	3	Stephen_Push	1
Meghann_Shaughnessy	2	Albaro_Recoba	1
Eric_Staal	1	Jan_De_Bont	1
Valdas_Adamkus	2	James_Dingemans	1
Tommy_Thompson	8	Iain_Richmond	1
Tim_Henman	2	Scott_Dickson	1
Hank_Azaria	1	Griffin_Colvin	1
Paula_Radcliffe	3	Rod_Blagojevich	1
Aram_Adler	1	Jamie_Olis	1
Munir_Akram	2	Martin_Keown	1
Brian_Heidik	2	Jose_Woldenberg	1
Yasser_Arafat	2	Stephanie_Cohen_Aloro	1
Franco_Dragone	2	Boris_Berezovsky	2
Celso_Amorim	1	Keith_Lockhart	1
Andrew_Weissmann	2	Carlos_Mesa	2
Josh_Childress	1	Ray_Liotta	1
Bernard_Landry	4	Michael_Milton	1
Peter_Greenspun	1	Clint_Howard	1
Howard_Stringer	1	Sergio_Castellitto	1
Allen_Iverson	2	Thomas_Gottschalk	1
Charles_Holzner	1	Brian_Clemens	1
Ken_Dorsey	1	Gordon_Cooper	1
Imre_Kertasz	1	Kweisi_Mfume	1
Takaloo	1	Charlie_Garner	1
Paul_Wals	1	Roberto_Lavagna	1
Jesus_Cardenal	1	TJ_Ford	1
Carlton_Baugh	1	Porter_Goss	1
Morgan_Hentzen	1	Dennis_Erickson	1
Gloria_Gaynor	1	Eric_Wedge	1
Sushma_Swaraj	1	Cheryl_Little	1
Philippe_Gagnon	1	Diana_Krall	2
Stephanie_Cohen_Aloro	1	Mahmoud_Diyab_al-Ahmed	1
Garry_Kasparov	2	John_Perrota	1
Silvio_Fernandez	2	Bill_Kong	1
Jaap_de_Hoop_Scheffer	1	Luc_Montagnier	1
Jayson_Williams	1	Giancarlo_Fisichella	1
Daniel_Rouse	1	Nur_Jaafar	1
Pio_Laghi	1	Jerome_Golmard	1
Jodie_Kidd	1	Ramon_Cardenas	1
Mark_Redman	1	Ontario_Lett	1
Anne_McLellan	2	Jim_Fassel	1
Cheryl_Ford	1	Richard_Gephardt	3
Reggie_Sanders	1	Tara_Dawn_Christensen	1
Richard_Virenque	6	Peter_Greenaway	2
Lawrence_Roberts	1	Gabriel_Jorge_Ferreia	1
Garry_Kasparov	1	Ludivine_Sagnier	3
Mark_Andrew	1	Mark_McClellan	1
Colin_Prescot	1	Bryant_Young	1
Leisel_Jones	1	Nicole_Kidman	7
John_Gruden	1	Gerald_Calabrese	1
Nancy_Kerrigan	1	Martin_Boryczewski	1
Raul_Chacon	1	Joanna_Poitier	1
Narendra_Modi	1	Prince_Edward	1
Frank_Abagnale_Jr	1	Douglas_Paal	1
Frank_Stallone	2	William_Hochul	1
Amanda_Coetzer	2	Peter_Mullan	1
Patty_Sheehan	1	Alexis_Dennisoff	1
Rachel_Kempson	1	Paek_Nam_Sun	1
Timothy_McVeigh	1	Will_Ofenheusle	1
Dan_Bylsma	1	Gerald_Barbarito	1
Mohammed_Mehdi_Saleh	1	Goran_Zivkovic	1
Henry_Hyde	1	Peter_Bacanovic	1
Cynthia_Rowley	1	Iban_Mayo	2
David_Dewhurst	1	Lindsey_Graham	1
Pedro_Duque	1	Andrew_Shutley	1
Derrick_Battie	1	Mario_Jardel	1
Xavier_Malisse	2	Bertrand_Bonello	1
Bob_Taft	1	Roberto_Canessa	1
Dale_Earnhardt_Jr	1	Cherie_Blair	2
Marc_Grossman	2	Mark_Sisk	1
Matthew_During	1	Muammar_Gaddafi	1
Miguel_Angel_Rodriguez	1	William_Hyde	1
Esad_Landzo	1	Diana_Renee_Valdivieso_Dubon	1
Juan_Carlos	1	David_Collenette	1
Jimmy_Carter	9	Marcella_Anderson	1
Cemil_Cicek	1	Adam_Rich	1
Daryl_Sabara	1	Robert_Douglas	1
Juan_Manuel_Marquez	2	Jeff_George	1
Erik_Morales	1	Tab_Turner	1
Ruano_Pascual	1	Freddy_Garcia	2
Hermann_Maier	1	Lew_Rywin	1
Alexandre_Vinokourov	1	Takeo_Fukui	1
Bryan_Thomas	1	Camille_Colvin	1
Mark_Dacey	1	David_Dorfman	1
Elizabeth_Smart	5	Jesse_Harris	3
Bill_OReilly	1	Luiz_Felipe_Scolari	2
Adolfo_Aguilar_Zinser	2	Mike_Miller	1
Thomas_Gottschalk	1	Harland_Braun	1
Santiago_Botero	1	Robert_Lange	1
Sandy_Smith	1	Makiko_Tanaka	1
Gore_Vidal	1	Dolly_Parton	1
Raul_Ibanez	1	Theresa_Gattung	1
Tim_Chapman	1	Adel_Al-Jubeir	2
Priscilla_Owen	2	Leonard_Hamilton	1
Rina_Lazo	1	Pamela_Anderson	2
