10	500
John_Ruiz	1	2
Sergey_Lavrov	4	8
Marcus_Gronholm	1	2
Bill_McBride	2	6
David_Nalbandian	7	1
Gordon_Brown	12	3
Junichiro_Koizumi	11	35
Mike_Myers	3	7
Marty_Mornhinweg	1	3
Bob_Colvin	2	1
Eric_Rosser	1	2
Ted_Maher	1	2
Ari_Fleischer	12	9
Michel_Duclos	2	1
Franz_Beckenbauer	2	1
Salman_Rushdie	2	1
Imad_Moustapha	2	1
Rudolph_Giuliani	6	14
George_Voinovich	3	1
Bulent_Ecevit	6	2
Tony_Stewart	2	1
Oswaldo_Paya	2	4
Jim_Furyk	5	1
Patrice_Chereau	2	1
Tom_Reilly	3	2
Peter_Struck	3	2
John_Allen_Muhammad	10	9
Mikhail_Kasyanov	4	3
Guy_Hemmings	2	1
Bertrand_Bonello	2	1
Al_Gore	2	5
Emmit_Smith	2	1
Princess_Anne	2	1
Bill_Clinton	26	18
Chan_Gailey	2	1
Jayson_Williams	2	1
Christopher_Walken	3	1
George_HW_Bush	4	13
Hugh_Grant	3	6
Paul_Gascoigne	3	1
Martin_McGuinness	2	5
Kamal_Kharrazi	5	3
Prince_Willem-Alexander	1	3
Kelvin_Sampson	3	1
Frank_Dunham_Jr	1	2
Junichiro_Koizumi	7	55
Paul_Sarbanes	1	3
Michael_Bloomberg	18	1
Jong_Thae_Hwa	2	1
Guillermo_Ortiz	1	2
Fernando_Gonzalez	7	6
Begum_Khaleda_Zia	1	2
Jack_Grubman	1	2
Oswaldo_Paya	5	4
Chen_Shui-bian	5	1
Tony_Parker	1	2
Tom_Daschle	1	5
Iban_Mayo	1	2
Liu_Mingkang	1	2
Phan_Van_Khai	1	2
Greg_Gilbert	1	2
Paul_Pierce	1	2
James_Kelly	10	4
John_Malkovich	3	2
Ian_Thorpe	7	3
Jimmy_Carter	1	9
Mark_Heller	2	1
Celso_Amorim	2	1
Denzel_Washington	2	5
Kofi_Annan	16	2
Lucio_Gutierrez	13	2
Paul_ONeill	1	2
Marcelo_Salas	1	2
Fred_Funk	2	1
James_Blake	14	8
Roger_Moore	5	1
Luiz_Felipe_Scolari	1	2
Shia_LaBeouf	2	1
Munir_Akram	1	2
Zhu_Rongji	9	4
Jorge_Castaneda	2	1
Lynn_Abraham	1	2
Ralph_Firman	1	2
Martina_Hingis	1	2
Markus_Naslund	1	2
Michael_Schumacher	11	2
Lance_Armstrong	10	4
George_W_Bush	306	471
Kjell_Magne_Bondevik	3	2
Mike_Helton	1	2
Tom_Craddick	4	3
Heath_Ledger	4	3
Bill_Paxton	2	3
Jelena_Dokic	2	1
Ronald_Reagan	2	3
Aaron_Peirsol	3	2
Billy_Crystal	1	2
Gary_Bergeron	1	2
Chris_Byrd	1	2
Garry_Kasparov	2	1
Peter_Arnett	2	3
Jeremy_Greenstock	7	23
Saddam_Hussein	15	12
Robert_Redford	5	1
Alec_Baldwin	2	4
Ishaq_Shahryar	2	1
Tim_Chapman	2	1
Hisao_Oguchi	2	1
Richard_Armitage	2	5
Chung_Mong-joon	2	1
Ed_Smart	1	2
Pascal_Quignard	3	1
Vicente_Fox	3	2
Christian_Longo	2	3
Robbie_Fowler	2	1
Andrew_Bunner	2	1
Robert_De_Niro	5	1
Wayne_Gretzky	1	4
Roberto_Benigni	1	2
Dalai_Lama	2	1
Roberto_Marinho	2	3
Bernard_Landry	2	1
Richard_Gephardt	7	3
Eduard_Shevardnadze	1	4
Paul_Burrell	11	7
Jim_Tressel	4	2
Richard_Branson	2	1
Brendan_Hansen	1	2
Roh_Moo-hyun	11	30
Petro_Symonenko	2	1
Hans_Eichel	3	1
Fabrice_Santoro	1	3
Gonzalo_Sanchez_de_Lozada	2	11
Ernie_Els	4	2
Rick_Santorum	1	3
Vicente_Fernandez	4	2
Nicolas_Escude	2	1
William_Bulger	4	1
Hamid_Karzai	1	20
Carlos_Bianchi	2	1
William_Bulger	4	3
John_F_Kennedy_Jr	1	2
Adrien_Brody	12	3
Boris_Becker	6	3
Lennox_Lewis	3	2
Tony_Blair	24	74
Benjamin_Netanyahu	2	3
Spencer_Abraham	2	1
Rob_Lowe	4	3
David_Trimble	2	3
Prince_Charles	5	4
Andrew_Cuomo	2	1
Martin_Sheen	1	2
Inam-ul-Haq	2	1
John_Ashcroft	32	38
Carolina_Moraes	1	2
Joe_Mantello	2	1
Eric_Robert_Rudolph	3	2
Romano_Prodi	3	7
Hamid_Karzai	11	19
Kurt_Russell	2	1
Albrecht_Mentz	1	2
Francis_George	2	1
Fabrice_Santoro	1	2
Jose_Maria_Aznar	16	9
Ricardo_Lagos	20	17
Michael_Moore	1	3
Mario_Dumont	1	2
Steve_Mariucci	3	1
Dennis_Hastert	2	5
Raoul_Ruiz	3	2
Ranil_Wickremasinghe	1	2
George_Voinovich	1	2
Luis_Horna	4	3
William_Macy	3	5
Victoria_Clarke	1	3
Steven_Spielberg	5	1
Goh_Kun	1	2
Bertie_Ahern	5	4
Jacques_Rogge	7	2
Cruz_Bustamante	2	4
Christopher_Walken	4	3
Stefano_Accorsi	2	1
Jean-Pierre_Raffarin	3	4
Tom_Crean	5	4
Sylvester_Stallone	5	9
Charlton_Heston	5	6
Pete_Sampras	3	8
James_Parker	2	1
Ariel_Sharon	2	5
Martin_McCauley	1	2
David_Wells	6	1
Ralph_Lauren	2	1
Jean-Pierre_Raffarin	1	4
Freddy_Garcia	2	1
Brad_Garrett	1	2
Jim_Furyk	1	4
Gene_Robinson	2	3
Sylvester_Stallone	9	3
Leland_Chapman	1	2
Roger_Clemens	1	2
Patrick_Roy	1	2
Dick_Latessa	1	2
Hal_Sutton	1	2
Franz_Muentefering	4	1
Byron_Scott	2	1
John_Howard	3	11
Sourav_Ganguly	5	3
Valery_Giscard_dEstaing	2	3
Martin_Scorsese	6	4
George_W_Bush	127	38
David_Stern	4	2
Rob_Marshall	4	1
Tang_Jiaxuan	9	5
James_Schultz	1	2
Arnold_Schwarzenegger	11	2
Thierry_Falise	2	1
Vicente_Fox	13	11
Nicolas_Cage	1	4
Carlo_Ancelotti	2	1
Jiri_Novak	1	2
Roy_Moore	1	6
Eddy_Merckx	2	1
Saparmurat_Niyazov	1	2
Harry_Schmidt	4	1
Jason_Lezak	1	2
Jong_Wook_Lee	3	4
Jack_Nicholson	3	2
Jerry_Springer	2	1
Bill_Paxton	3	1
Arlen_Specter	3	2
Brian_Cowen	2	1
Herb_Sendek	1	3
Mike_Myers	7	5
Asa_Hutchinson	2	1
Juan_Carlos_Ferrero	1	27
Scott_McClellan	2	4
Jim_OBrien	1	2
Lance_Armstrong	2	6
Colin_Montgomerie	3	2
Job_Cohen	1	2
Jeb_Bush	8	4
Fernando_Henrique_Cardoso	4	8
Antonio_Palocci	1	2
Gilberto_Rodriguez_Orejuela	3	2
Edmund_Stoiber	5	8
Gene_Robinson	1	3
Rupert_Grint	3	2
Jay_Garner	3	1
Rod_Blagojevich	2	1
Robin_Cook	2	1
Jack_Nicholson	1	2
Thabo_Mbeki	4	5
Sean_Astin	3	1
Bill_Clinton	7	9
Shaul_Mofaz	3	2
Steve_Ballmer	1	2
Amer_al-Saadi	1	2
Paul_Burrell	3	2
Keith_Bogans	3	1
Arminio_Fraga	4	1
Gordon_Brown	5	11
Yao_Ming	2	4
Fayssal_Mekdad	3	4
Cesar_Gaviria	3	7
Carson_Palmer	4	1
Dean_Barkley	2	3
Bill_Gates	11	13
GL_Peiris	3	1
Derek_Lowe	2	1
Shane_Warne	2	1
Brian_Wells	2	1
Martin_Scorsese	7	1
Robert_Blake	8	3
Bruce_Springsteen	1	3
Jean-Claude_Juncker	1	2
Denzel_Washington	3	4
Kim_Dae-jung	2	1
Terry_Stotts	1	2
Sourav_Ganguly	1	2
Paul-Henri_Mathieu	3	1
Tony_Stewart	3	2
Greg_Ostertag	1	2
Bernard_Law	2	5
Carlos_Moya	14	19
Iain_Duncan_Smith	4	1
Pascal_Lamy	2	1
James_Caan	3	2
Jeffrey_Scott_Postell	2	1
Art_Hoffmann	2	1
Gordon_Campbell	2	1
Arminio_Fraga	6	1
Ahmed_Chalabi	5	1
Yossi_Beilin	2	1
Tom_Ridge	28	20
Tom_Craddick	1	4
Jelena_Dokic	6	7
John_Rowland	1	2
Bill_Gates	7	5
Zoran_Djindjic	1	2
Jackie_Chan	3	6
Guillermo_Canas	3	4
Heizo_Takenaka	3	5
John_Kerry	16	3
Yevgeny_Kafelnikov	1	4
Rob_Lowe	3	2
Fernando_Gonzalez	8	5
Jeb_Bush	4	7
Jose_Dirceu	2	1
Brad_Garrett	4	2
David_Spade	2	1
Alan_Mulally	1	2
William_Martin	2	1
Stan_Heath	2	1
Robert_Bullock	2	1
Rob_Marshall	4	2
Al_Gore	4	3
Abid_Hamid_Mahmud_Al-Tikriti	1	2
Juan_Pablo_Montoya	1	4
Russell_Simmons	4	3
James_Caan	1	3
Marco_Antonio_Barrera	3	4
James_Kelly	2	9
Wang_Yi	2	1
Richard_Armitage	5	1
Gustavo_Kuerten	1	2
Biljana_Plavsic	2	3
Yuri_Fedotov	1	2
James_McGreevey	3	2
Carlos_Mesa	2	1
Eric_Clapton	1	2
Bob_Dole	3	1
Jay_Garner	4	2
Ernesto_Zedillo	1	2
Osama_bin_Laden	1	2
Jude_Law	1	2
Ian_Thorpe	9	2
Gian_Marco	2	1
Sergei_Ivanov	1	2
George_Foreman	2	1
Hans_Blix	39	14
Benjamin_Netanyahu	5	3
Wesley_Clark	1	2
Marat_Safin	2	1
Alvaro_Silva_Calderon	3	2
John_McCallum	1	2
Ernie_Els	1	4
Dick_Vermeil	1	2
John_Travolta	7	3
Antonio_Palocci	3	5
Jia_Qinglin	2	1
Charles_Bronson	3	1
Mick_Jagger	5	4
Roberto_Carlos	1	3
David_Heyman	2	1
Dan_Morales	3	2
Jack_Straw	2	12
Jean-Claude_Braquet	2	1
Felix_Mantilla	1	2
Alimzhan_Tokhtakhounov	1	2
Rolf_Eckrodt	1	2
Ana_Guevara	1	7
Luis_Ernesto_Derbez_Bautista	6	2
Beth_Jones	1	2
Paul_Martin	3	4
Richard_Virenque	3	2
Sepp_Blatter	1	4
Muhammad_Ali	3	7
Jean_Chretien	13	15
Peter_Harrison	2	1
George_Tenet	1	2
Joan_Laporta	4	2
Tony_Shalhoub	2	3
Fernando_Gonzalez	3	8
Jennifer_Capriati	26	2
Ron_Dittemore	3	7
Ian_Thorpe	9	6
Carla_Del_Ponte	3	4
Ben_Affleck	5	7
Tommy_Franks	7	8
Aaron_Peirsol	4	2
Pedro_Malan	1	2
Carolina_Kluft	1	3
Robert_Duvall	4	1
Zoran_Djindjic	3	4
Vladimir_Golovlyov	1	Susan_Whelan	1
Mike_Slive	1	Max_Biaggi	1
Robert_Blackwill	2	Tabare_Vazquez	1
James_Barksdale	1	Paul_Michael_Daniels	1
Anders_Fogh_Rasmussen	1	John_Herrington	1
Norodom_Chakrapong	1	Chen_Liang_Yu	1
Mark_Cuban	2	David_Leahy	1
David_Ho	1	Martin_McGuinness	4
Aby_Har-Even	1	Mikhail_Wehbe	4
Matthew_Vaughan	1	Stephen_Funk	1
Francisco_Maturana	1	Boris_Yeltsin	2
Rick_Rickert	1	Jackie_Dennis	1
Yusuf_Misbac	1	Mark_Martin	1
Yishan_Zhang	1	Omar_Sharif	1
Scott_Blum	1	Joan_Claybrook	2
Richard_Shelby	2	Gary_Winnick	1
Wolfgang_Clement	1	Roberto_Guaterroma	1
Mohammaed_Ahmad_Al_Jarallah	1	Bill_Lerach	1
Richard_Parsons	1	Eddy_Hartenstein	1
Jeff_Bridges	1	Lars_Von_Trier	3
Pierre_Png	1	Javier_Saviola	1
Brian_StPierre	1	Gustavo_Franco	1
Jan_Petersen	1	George_Murphy	1
John_Bolton	14	Abdullah	3
Nick_Price	1	Masum_Turker	3
Janet_Horvath	1	Mohammad_Al-Sharief	1
Jaouad_Gharib	1	Dexter_Jackson	2
David_Wells	2	Azmi_Bishara	1
Koji_Uehara	1	Anders_Ebbeson	3
Frank_Zappa	1	Armando_Carrillo	1
Danny_Ainge	1	Adolfo_Rodriguez_Saa	2
Scott_Rudin	1	Yasein_Taher	1
Roberto_Laratro	1	Ken_Macha	2
Choi_Sung-hong	3	Jesse_James	1
JJ_Redick	1	Jason_Bentley	1
Mahdi_Al_Bassam	1	Phan_Van_Khai	1
Alina_Kabaeva	1	JC_Chasez	1
Larry_Campbell	1	Shanna_Zolman	1
Raul_Chacon	1	William_Murabito	1
Li_Peng	7	Judd_Davies	1
Gary_Stevens	1	Edmund_Stoiber	3
Cathy_Freeman	2	Al_Sharpton	2
James_Mathis	1	Carlton_Dotson	1
Peter_Hunt	1	Leszek_Miller	3
Sim_Yong	1	Ian_Huntley	1
Juan_Valencia_Osorio	2	Douglas_Meester	1
Gideon_Black	1	David_Wolf	2
Rick_Pitino	3	Mario_Dominguez	1
Bill_Fennelly	1	Ray_Halbritter	1
Sid_Caesar	1	King_Bhumibol_Adulyadej	1
Adam_Sandler	1	Larry_Harris	1
Dany_Heatley	1	Ray_Young	1
Jose_Canseco	2	Mahmoud_Diyab_al-Ahmed	1
Emmit_Smith	2	Ian_Gillan	1
John_Petty	1	Tang_Jiaxuan	9
Bob_Guccione	1	Marcio_de_Souza	1
Terrence_Kiel	1	Rick_Stansbury	1
Brook_Robinson	1	Dion_Glover	1
Eric_Wedge	1	Shane_Loux	1
John_Lawrence	1	Fujio_Cho	4
Brian_Griese	1	Tomas_Malik	1
Ian_McKellen	2	Ridley_Scott	1
Leland_Chapman	2	William_Pryor_Jr	1
Hank_Azaria	1	Daniele_Nardello	1
Jon_Gruden	7	Kevin_Costner	2
Mike_Eskew	1	Manuel_Rosendo	1
DAngelo_Jimenez	1	Steven_Briggs	1
Ringo_Starr	1	Michael_Munoz	1
Padraig_Harrington	3	Felipe_De_Borbon	1
Martin_Hoellwarth	1	Gerry_Adams	8
Jack_Grubman	2	Jimmy_Szymanski	1
Scott_Dickson	1	Alexander_Lukashenko	1
Steve_Redgrave	1	Clay_Aiken	3
James_Franco	2	Scott_Weiland	1
Antanas_Valionis	1	Lloyd_Mudiwa	1
Patrick_Eaves	1	Wayne_Brady	1
Shamai_Leibowitz	1	Elgin_Baylor	1
Phil_Cullen	1	Sabah_Al-Ahmad_Al-Jaber_Al-Sabah	1
Thaksin_Shinawatra	2	Dave_Tucker	1
Bill_Sizemore	2	Blythe_Hartley	1
Bill_Elliott	1	Yashwant_Sinha	3
Ridley_Scott	1	John_Bond	1
Donna_Barrera	1	Tom_Brady	2
William_Macy	3	Ernest_Hollings	1
Charles_Holzner	1	Bobby_Jackson	1
Hank_McKinnell	1	Shaukat_Aziz	2
William_Joppy	1	David_Oh	1
Doug_Moe	1	Alan_Mulally	2
Doug_Duncan	1	Frank_Taylor	1
Mark_Swartz	1	Bill_Gates	6
Adolfo_Aguilar_Zinser	3	Mathias_Reichhold	2
Wolfgang_Schuessel	1	Shigeo_Nagashima	1
Phillips_Idowu	1	Kevin_Sorbo	1
Andres_DAlessandro	1	Rick_Rickert	1
Vincent_Brooks	6	Meghann_Shaughnessy	2
Shane_Hmiel	1	John_Howard	12
Brad_Pitt	1	Brendan_Stai	1
Robert_Bonner	1	Steve_Cox	1
John_Malkovich	3	Joe_Glover	1
Bob_Eskridge	1	Tiago_Splitter	1
David_Dodge	1	Gerald_Calabrese	1
Zhong_Nanshan	1	Sargis_Sargsian	1
Butch_Davis	1	Bill_Elliott	1
Pierre_Gagnon	1	Ricardo_Monasterio	1
Melissa_Manchester	1	Hermando_Harton	1
Alex_Cejka	1	Colin_Phillips	1
Leonard_Glick	1	Hussein_Malik	1
Rainer_Geulen	1	Shia_LaBeouf	1
David_Provost	1	Baz_Luhrmann	1
Chen_Shui-bian	2	Alexander_Rumyantsev	2
Sid_Caesar	1	Kit_Bond	1
James_Cunningham	3	Nick_Cassavetes	1
Tom_Coughlin	1	Tayyeb_Abdel_Rahim	1
Lou_Reed	1	Ricky_Ray	1
Eric_Robert_Rudolph	3	Bob_Colvin	2
Lee_Hyung-taik	1	Tom_Foy	1
Robbie_Naish	1	Ronnie_Musgrove	1
Tomas_Enge	1	Jean-Francois_Lemounier	1
James_Hoffa	1	Javier_Vazquez	1
Terry_Bradshaw	1	Himmler_Rebu	1
Zydrunas_Ilgauskas	1	Alicia_Hollowell	1
Scott_OGrady	1	Marina_Canetti	1
Dan_Kellner	1	Zach_Pillar	1
Carlos_Salinas	1	Pierre_Lacroix	1
Brandon_Hammond	1	Janusz_Kaminski	1
Mark_Bellhorn	1	David_Brinkley	1
Bruce_Lunsford	1	Brad_Alexander_Smith	1
Alain_Cervantes	1	Chuck_Eidson	1
Hermando_Harton	1	Olivier_Rochus	1
Bill_Guerin	1	Basdeo_Panday	1
Jean-Luc_Bideau	1	Gray_Davis	3
Paek_Nam_Sun	1	Rick_Caruso	1
Itamar_Franco	1	Mel_Karmazin	1
Valentino_Rossi	3	Chris_Matthews	1
Hiroki_Gomi	1	Richard_Gere	10
Dick_Latessa	1	Alex_King	1
Susan_Whelan	1	George_Tenet	1
Kevin_Stallings	1	Bill_Guerin	1
Buford_Blount	1	Adel_Al-Jubeir	3
Alexander_Lukashenko	1	Mohammad_Mustapha_Miro	1
Joe_Vandever	1	Scott_Hamilton	1
Coleen_Rowley	1	Jim_Furyk	3
Kevin_Borseth	1	Robert_Douglas	1
Parthiv_Patel	1	Lech_Walesa	2
Andy_Bryant	1	Ricky_Quick	1
Prince_Harry	3	Gerardo_Gambala	1
Michael_Keaton	1	Bak_Chang-Ryun	1
Cristian_Barros	1	Fernando_Hierro	1
Khader_Rashid_Rahim	1	Jean-Francois_Pontal	3
Fidel_Castro_Daiz-Balart	1	John_Mabry	1
Ahmed_Qureia	1	Kevin_Spacey	4
Nicolas_Macrozonaris	1	Mike_Matthews	1
Prem_Kumar_Nair	1	Rolf_Eckrodt	1
Ryan_Leaf	1	Dale_Earnhardt_Jr	3
Ibrahim_Rugova	1	Stephen_Arigbabu	1
Dustan_Mohr	1	Hermes_Gamonal	1
Michael_Leavitt	2	Lucio_Cecchinello	1
Yves_Brodeur	1	David_Myers	2
Ahmad_Masood	1	McGuire_Gibson	1
Ricky_Martin	1	Art_Hoffmann	1
Andres_Pastrana	1	Linda_Mason	1
Andrew_Niccol	2	Jason_Lezak	2
Ranil_Wickremasinghe	2	Valery_Giscard_dEstaing	5
Azmi_Bishara	1	Dragan_Covic	1
Ronald_Young_Jr	1	Tom_Coughlin	1
Michael_Lopez-Alegria	1	Bernard_Kerik	1
Martin_Lawrence	1	Joaquin_Sanchez	1
Greg_Hennigar	1	Lindsey_Graham	1
Theo_Epstein	2	Mike_Miller	1
Moshe_Katsav	2	Anthony_LaPaglia	2
Itamar_Franco	1	Richard_Krajicek	2
Jafar_Umar_Thalib	1	Luke_Ridnour	1
Norbert_van_Heyst	1	Bob_Guccione	1
Ben_Lee	1	Michael_Chiklis	2
John_Paul_II	4	Charlie_Sheen	1
Darryl_McDaniels	1	Keith_Van_Horn	1
Patrick_Roy	1	Stanley_Tong	1
Stephen_Ambrose	1	Martin_Rodriguez	1
Chyung_Dai-chul	1	Carlos_Iturgaitz	1
Janusz_Kaminski	1	Austin_Kearns	1
Anthony_Rackauckas	1	Jan_Paul_Miller	1
Dieter_Zetsche	1	Gary_Bettman	1
Dwayne_Wade	1	Anjum_Hussain	1
Perry_Gibbs	1	Jean_Chretien	37
Kevin_Garnett	1	Joe_Mantegna	1
Eddie_Lucio	1	Jacques_Chirac	45
Spike_Jonze	1	Abdulaziz_Kamilov	1
Bernard_Landry	1	Emily_Mortimer	1
Geraldo_Rivera	1	Stanley_Nelson	1
Kevin_Gil	1	Brian_Kerr	1
Carlos_Savedra	1	Lesia_Burlak	1
Mike_Miller	2	Brian_Mulroney	1
Abdullah_Ahmad_Badawi	1	Steve_Park	1
Dan_Boyle	1	David_Dodge	1
Bobo_Balde	1	Jimmy_Lee	1
James_Robertson_Jr	1	Tommy_Maddox	1
Brett_Hull	1	Ray_Evernham	1
Susilo_Bambang_Yudhoyono	4	Tom_Hanusik	1
Ted_Costa	1	Jan_Petersen	1
James_Coviello	1	Bob_Hayes	1
Geraldo_Rivera	1	Hugo_Chavez	8
Jose_Sarney	1	Shane_Reynolds	1
Shamai_Leibowitz	1	Luke_Ridnour	1
Billy_Beane	1	Tim_Robbins	3
David_Heyman	1	Tim_Conway	1
Hal_Sellers	1	Einars_Repse	1
Frank_Hilldrup	1	Hiroki_Gomi	1
Felix_Doh	1	John_Rigas	1
Milton_Berle	1	Ray_Liotta	1
Greg_Hodge	1	Josh_Kronfeld	1
Marcelo_Rios	3	Jean_Chretien	53
Valorie_Brabazon	1	Romario_Farias	1
Abdel_Aziz_Al-Hakim	1	Brandon_Fails	1
Hubert_Green	1	Juan_Carlos_Morales	1
Paul_Hogan	1	Ben_Wallace	1
Michael_Capellas	1	John_Spencer	2
Clive_Woodward	1	George_Foreman	2
Joel_Todd	1	Marc_Racicot	1
Chhouk_Rin	1	Barry_Bonds	1
John_Herrington	1	Jake_Brace	1
Michael_J_Sheehan	1	Wim_Duisenberg	1
Kevin_Borseth	1	Ronald_Harwood	1
Bob_Dole	3	Javier_Bardem	1
Valery_Giscard_dEstaing	6	Tommy_Amaker	1
Ghassan_Elashi	1	Jose_Acasuso	1
Rafiq_Hariri	1	Alex_Gonzalez	1
Tomas_Malik	1	Kent_Robinson	1
Buck_Rodgers	1	Gene_Autry	1
Roy_Chaderton	1	Carlos_Savedra	1
Curtis_Rodriguez	1	Richard_Fine	1
Kajsa_Bergqvist	1	Robinson_Stevenin	2
Davey_Johnson	1	Roh_Moo-hyun	1
Richard_Levin	1	Luiz_Inacio_Lula_da_Silva	31
William_Cocksedge	1	Mark_Dacey	1
Iban_Mayo	1	Grant_Rossenmeyer	1
Troy_Polamalu	1	Jonathan_Byrd	1
Narendra_Modi	1	Marc-Andre_Fleury	2
Dyana_Calub	1	Chyung_Dai-chul	1
Alan_Jackson	1	Jim_Hardin	1
Pierce_Brosnan	3	William_Rehnquist	1
Steve_Nesbitt	1	Dennis_Kozlowski	2
Hamza_Atiya_Muhsen	1	Joaquim_Levy	1
Roy_Chaderton	1	Andy_Madikians	1
Kosuke_Kitajima	1	Roger_Lyons	1
Joseph_Safra	1	Glen_Sather	1
Walid_Al-Awadi	1	Raul_Gonzalez	1
Ed_Rosenthal	2	Mike_Samp	1
Enrik_Vendt	1	James_Wallack	1
Kostya_Tszyu	1	John_Thune	1
Shingo_Katayama	1	Jerry_Angelo	1
Gerhard_Schroeder	52	William_Overlin	1
John_Connolly	1	Jon_Kitna	1
Tiger_Woods	8	Jeffrey_Immelt	2
Akbar_Hashemi_Rafsanjani	3	Nicolas_Cage	4
Juan_Valencia_Osorio	2	Peter_Struck	4
Jonathan_Karsh	1	Tom_Sizemore	1
Neri_Marcore	2	Abel_Aguilar	1
Carlos_Iturgaitz	1	Abdel_Aziz_Al-Hakim	1
Mohammed_Salmane	1	Joe_Strummer	1
Stefaan_Declerk	1	Thabo_Mbeki	2
Humberto_Coelho	1	Rafael_Ramirez	4
Howard_Ross	1	Noel_Forgeard	1
Jim_Hendry	1	Eddie_Sutton	1
Frank_Murkowski	1	Rolf_Zimmermann	1
Charlie_Garner	1	Austin_Kearns	1
Erik_Morales	1	Tim_Lobinger	1
Charles_Richardson	1	Pat_DAmuro	1
Charles_Rogers	1	Samantha_Ledster	1
Daja_Bedanova	1	Ross_Verba	1
Raul_Gonzalez	1	Patrick_Coleman	1
Sterling_Hitchcock	1	Sheikh_Ahmed_Yassin	1
Andrew_Caldecott	1	Jayne_Yarris	1
Jerry_Tarkanian	1	Larry_Wilmore	1
Thierry_Falise	1	Nicolas_Eyzaguirre	1
Nicholas_Byron	1	Dionyssis_Georgiadis	1
Randy_Ferbey	1	Ibrahim_Haddad	1
Kurt_Warner	3	Kevin_Borseth	1
Brad_Pitt	1	Jay_Garner	5
Akmal_Taher	1	Vicente_Fox	10
Alejandro_Fernandez	1	Lina_Krasnoroutskaya	1
Juan_Carlos_Ferrero	9	Helen_Clark	3
Glenn_Rivers	1	Des_Brown	1
Joe_Plumeri	1	Martin_Frost	1
Jeffrey_Scott_Postell	2	Stanislas_Wawrinka	1
Nathirah_Hussein	1	Mikhail_Youzhny	3
Frank_Pallone	1	Mikulas_Dzurinda	1
Joseph_Hoy	1	Turner_Stevenson	1
Randall_Terry	1	Piers_Sellers	1
Gary_Winnick	1	Nicanor_Duarte_Frutos	5
Christian_Lacroix	1	Michael_Bolton	1
S_Jayakumar	1	Tavis_Smiley	1
Marcos_Cafu	1	Danny_Glover	1
