10	250
Jane_Clayson	1	Hilda_Fortune	1
Aishwarya_Rai	1	Zara_Akhmadova	1
Dinah_Turner	1	Faye_Dunaway	2
Herta_Daeubler-Gmelin	1	Janet_Leigh	1
Gideon_Yago	1	Helena_Schneider	1
Cindy_Margolis	1	Infanta_Cristina	1
Jessica_Lange	2	Casy_Preslar	1
Nancy_Humbert	1	Evgeni_Plushenko	1
Dora_Bakoyianni	1	Kelly_Clarkson	2
Alison_Krauss	1	Tatjana_Gsell	1
Linda_Amicangioli	1	Nathalia_Gillot	1
Monique_Ferreira	1	Astrid_Eyzaguirre	1
Dorothy_Wilson	1	Nicola_Wells	1
Jada_Pinkett_Smith	2	Lindsay_Lohan	1
Jewel_Howard-Taylor	1	Farida_Ragoonanan	1
Katharine_Hepburn	1	Elizabeth_Hurley	3
Sushma_Swaraj	1	Wanda_de_la_Jesus	1
Diana_Silvius	1	Mariana_Ohata	1
Jodie_Foster	2	Martha_Lucia_Ramirez	1
Lisa_Stansfield	1	Jennifer_Gratz	1
Claudia_Pechstein	5	Margerry_Bakley	1
Michael_Frayn	1	Monique_Gagnon-Tremblay	1
Silvia_Farina_Elia	1	Janet_Crawford	1
Tatiana_Paus	1	E_Clay_Shaw	1
Claudia_Schiffer	2	Megan_Mullally	1
Lane_Bryant	1	Tracee_Ellis_Ross	1
Janet_Crawford	1	Jean_Brumley	2
Janela_Jara	1	Fredric_Seaman	1
Cecilia_Cheung	1	Colleen_OClair	1
Hilary_Duff	3	Rosemarie_Stack	1
Talisa_Soto	1	Manijeh_Hekmat	1
Marilyn_Monroe	2	Mona_Rishmawi	1
Nancy_Greenlaw	1	Amanda_Coetzer	2
Priscilla_Owen	1	Faye_Alibocus	1
Vincent_Gallo	1	Elisabeth_Schumacher	2
Barbara_Roberts	1	Bridget_Fonda	2
Zorica_Radovic	1	Jennie_Garth	1
Lucrecia_Orozco	1	Jeanette_Gray	1
Dawna_LoPiccolo	1	Jodie_Henry	1
Paula_Locke	1	Zorica_Radovic	1
Agbani_Darego	1	Suk_Chung_Hong	1
Caroline_Dhavernas	1	Elizabeth_Shue	1
Festus_Mogae	1	Laurie_Pirtle	1
Mae_Jemison	1	Jane_Russell	1
Betty_Garrison	1	Gwyneth_Paltrow	5
Penelope_Cruz	3	Yang_Pao-yu	1
Jodie_Foster	2	Ratna_Sari_Dewi_Sukarno	1
Natalie_Cole	2	Willie_Nelson	1
Raja_Ibrahim	1	Candice_Beatty	1
Robin_Tunney	1	Katie_Holmes	1
Eve_Ensler	1	Tia_Mowry	1
Oliver_Phelps	1	Carin_Koch	1
Isabel_Orellana	1	Jessica_Alba	1
Chang_Saio-yue	1	Martha_Lucia_Ramirez	2
Stacey_Dales-Schuman	1	Sheila_Copps	4
Ana_Paula_Gerard	1	Michelle_Lecky	1
Janine_Pietsch	1	Toni_Jennings	1
Sivan_Klein	1	Michael_Frayn	1
Nastassia_Kinski	2	Leah_Remini	1
Trudi_Lacey	1	Paul_Tracy	1
Bob_Taft	1	Mahima_Chaudhari	1
Pat_Summerall	1	Giannina_Facio	1
Aiysha_Smith	1	Jean_Carnahan	2
Janet_Ecker	1	Dianne_Feinstein	3
Reese_Witherspoon	4	Oracene_Williams	1
Patricia_Heaton	1	Julianna_Margulies	2
Frank_Coraci	1	Alice_Fisher	1
Delphine_Chuillot	1	Gore_Vidal	1
Betty_Garrison	1	Lynne_Slepian	1
Debra_Messing	1	Fiona_Milne	1
Tzipora_Obziler	1	Natasa_Micic	1
Danielle_Spencer	1	Emily_Stevens	1
Monique_Gagnon-Tremblay	1	Rita_Moreno	2
Kristen_Breitweiser	1	Eglis_Yaima_Cruz	1
Wei_Wu	1	Magdalena_Maleeva	2
Rena_Sofer	1	Jennifer_Tilly	1
Anne_Cavers	1	Imelda_Marcos	1
Dorothy_Wilson	1	Carla_Gugino	1
Anne_Donovan	1	Michelle_Yeoh	5
Gideon_Yago	1	Cecilia_Bolocco	1
Jane_Fonda	1	Jennifer_Renee_Short	1
Barbra_Streisand	1	Diana_Taylor	1
Sharess_Harrell	1	Gabriel_Hughes	1
Gen_Meredith	1	Katja_Riemann	1
Jimmy_Smits	1	Paddy_Torsney	1
Amy_Brenneman	1	Patty_Duke	1
Jen_Bice	1	Marisa_Tomei	1
Gloria_Trevi	1	David_Bowie	1
Vanessa_Williams	1	Paige_Fitzgerald	1
Douglas_Faneuil	1	Sandra_Bullock	1
Natalie_Imbruglia	1	Asif_Hanif	1
Jeanette_Gray	1	Janet_Thorpe	2
Vanessa_Redgrave	4	Judy_Dean	1
Albert_Pujols	1	Madeleine_Webber	1
Judy_Dean	1	Franklin_Damann	1
Dagmar_Dunlevy	1	Ellen_Barkin	1
Lana_Clarkson	2	Tommy_Shane_Steiner	1
Zoe_Ball	1	Claudia_Cardinale	1
Natalia_Motuziuk	1	Denise_van_Outen	1
Queen_Sofia	1	Cynthia_Rowley	1
Lisa_Murkowski	1	Dolma_Tsering	2
Anne_Cavers	1	Lucy_Liu	4
Mary_Frances_Seiter	1	Shobha_De	1
Liane_Janda	1	Angela_Lansbury	1
Brooke_Gordon	1	Todd_Haynes	3
Jennifer_Tilly	1	Jessica_Brungo	1
Chang_Saio-yue	1	Debra_Shank	1
Laura_Flessel	1	Patty_Schnyder	4
Lisa_Gottsegen	1	Turner_Gill	1
Vanessa_Williams	2	Dorthy_Moxley	2
Evgeni_Plushenko	1	Zara_Akhmadova	1
Patricia_Phillips	1	Meryl_Streep	12
Sheila_Taormina	1	Lindsay_Davenport	17
Ramona_Rispton	1	Mary_Robinson	1
Patricia_Hearst	1	Miranda_Otto	1
Martha_Smith	1	Naomi_Campbell	2
Albert_Brooks	1	Michelle_Pfeiffer	1
Norah_Jones	7	Mia_Mottley	1
Mario_Alfaro-Lopez	1	Karen_Allen	1
Raja_Ibrahim	1	Gideon_Yago	1
Brooke_Shields	1	Karin_Pilsaeter	1
Ellen_Martin	1	Gretchen_Mol	1
Tatiana_Paus	1	Martha_Martinez_Flores	1
Toni_Jennings	1	Alexandra_Jackson	1
Lois_Smart	1	Lane_Bryant	1
Isabel_Orellana	1	Tyra_Banks	1
Laura_Schlessinger	1	E_Clay_Shaw	1
Emma_Nicholson	1	Paulina_Rodriguez_Davila	1
Arsinee_Khanjian	2	Kay_Behrensmeyer	1
Kim_Weeks	1	Elvis_Stojko	1
Cynthia_Nixon	1	Carla_Gugino	1
Zakia_Hakki	1	Arantxa_Sanchez-Vicario	2
Monique_Gagnon-Tremblay	1	Tina_Sinatra	1
Mary_Elizabeth_Mastrantonio	1	Sarah_Hughes	4
Betsy_Smith	1	Cindy_Zagorski	1
Grace_Brinell	1	Barbara_De_Brun	1
Carolyn_Kuhl	1	Miranda_Otto	1
Mitchell_Swartz	1	Grace_Kelly	1
Sivan_Klein	1	Penelope_Taylor	1
Dorothy_Loudon	1	Alicia_Silverstone	1
Nora_Bendijo	2	Scott_Dalton	1
Sarah_Michelle_Gellar	1	Benazir_Bhutto	4
Tiffany_Limos	1	Marsha_Sharp	1
Troy_Aikman	1	Kathy_Gannon	1
Colleen_Jones	1	Queen_Beatrix	3
Mary_Carey	2	Gael_Garcia_Bermal	1
Alicia_Keys	1	Jennifer_Thompson	2
Tina_Andrews	1	Priyanka_Chopra	1
Bryan_Chui	1	George_Roy_Hill	1
Sandra_Shamas	1	Sila_Calderon	1
Jamie_Lee_Curtis	1	Laurie_Pirtle	1
Karen_Lynn_Gorney	1	Priscilla_Owen	2
Joanne_Woodward	1	Lily_Safra	1
Winona_Ryder	2	Will_Young	1
Jacqueline_Obradors	2	Condoleezza_Rice	1
Jessica_Lynch	2	Edie_Falco	1
Katie_Harman	3	Laura_Linney	4
Anne_ONeil	1	Lois_Smart	1
Renee_Zellweger	7	Erin_Hershey_Presley	1
Laura_Pausini	1	Nancy_Demme	1
Carey_Lowell	1	Catriona_Le_May_Doan	1
Kimberly_Stewart	1	David_Carradine	1
Stockard_Channing	2	Lisa_Girman	1
Daryl_Hannah	1	Joanne_Woodward	1
Julie_Taymor	1	Martie_Maguire	1
Barry_Zito	2	Sonia_Gandhi	3
Alicia_Keys	1	Margaret_Hasley	1
Hutomo_Mandala_Putra	1	Jules_Asner	1
Alice_Fisher	1	Lily_Tomlin	2
Liu_Xiaoqing	1	Alexandra_Vodjanikova	1
Angie_Arzola	1	Mitsou_Gelinas	1
Pamela_Anderson	1	4
Susan_Sarandon	3	2
Sheila_Copps	4	3
Leslie_Caldwell	3	1
Gloria_Trevi	3	2
Heidi_Klum	3	5
Mary-Kate_Olsen	2	3
Vanessa_Incontrada	1	4
Philippe_Noiret	1	2
Cameron_Diaz	6	4
Tippi_Hedren	1	2
Laura_Linney	3	1
Intisar_Ajouri	3	2
Victoria_Beckham	1	2
Monica_Seles	6	3
Angela_Bassett	5	4
Holly_Hunter	3	7
Jennifer_Lopez	18	21
Gianna_Angelopoulos-Daskalaki	2	3
Roseanne_Barr	2	3
Megan_Mullally	3	1
Naomi_Campbell	2	1
Natalie_Cole	3	1
Natalie_Maines	4	3
Christina_Aguilera	4	1
Rita_Wilson	1	3
Calista_Flockhart	1	3
Alexandra_Stevenson	3	2
Raquel_Welch	2	1
Elsa_Zylberstein	4	1
Kristin_Davis	2	3
Condoleezza_Rice	9	3
Alice_Fisher	2	1
Kalpana_Chawla	1	2
Geraldine_Chaplin	3	2
Claudia_Pechstein	3	5
Dorthy_Moxley	1	2
Sonia_Gandhi	1	2
Heidi_Klum	4	2
Tammy_Lynn_Michaels	2	1
Toni_Braxton	2	1
Zhang_Ziyi	1	2
Sarah_Hughes	4	6
Carmen_Electra	1	6
Mary_Landrieu	2	3
Gro_Harlem_Brundtland	2	1
Maureen_Fanning	1	2
Jennifer_Connelly	2	3
Kim_Clijsters	8	4
Blythe_Danner	1	2
Anastasia_Myskina	2	3
Heather_Mills	1	4
Mireya_Moscoso	2	1
Martha_Stewart	4	1
Kate_Capshaw	2	1
Azra_Akin	3	1
Arsinee_Khanjian	2	1
Kristanna_Loken	1	3
Serena_Williams	17	35
Demi_Moore	2	4
Mireya_Moscoso	1	3
Debra_Messing	3	1
Lucy_Liu	4	3
Lucy_Liu	5	1
Christine_Todd_Whitman	4	1
Carlos_Vives	1	2
Elizabeth_Smart	4	5
Eileen_Coparropa	2	1
Celine_Dion	3	6
Carrie-Anne_Moss	2	4
Ai_Sugiyama	2	5
Victoria_Beckham	1	3
Demi_Moore	4	3
Christine_Todd_Whitman	2	6
Kim_Clijsters	1	4
Monica_Seles	3	5
Mary_Carey	2	4
Megawati_Sukarnoputri	2	19
Cherie_Blair	4	1
Mariah_Carey	4	7
Julianne_Moore	9	5
Michelle_Branch	1	2
Hitomi_Soga	4	3
Dolly_Parton	1	2
Eliane_Karp	1	3
Kate_Winslet	2	4
Britney_Spears	14	6
Martina_McBride	5	4
Salma_Hayek	4	3
Queen_Beatrix	3	2
Jeanne_Moreau	2	1
Kate_Winslet	4	3
Cecilia_Bolocco	3	2
Betsy_Smith	2	1
Rebekah_Chantay_Revels	2	4
Jodie_Foster	1	2
Jennifer_Garner	2	6
Michael_Jackson	4	5
Lisa_Marie_Presley	4	1
Winona_Ryder	9	4
Patti_Labelle	3	1
Rachel_Hunter	4	3
Ann_Veneman	7	6
Laura_Linney	4	1
Bridgette_Wilson-Sampras	3	1
Noelle_Bush	2	1
Yoriko_Kawaguchi	11	7
Karin_Stoiber	1	2
Stockard_Channing	2	1
Lili_Taylor	2	1
Elizabeth_Dole	2	3
Jennifer_Keller	4	1
Marissa_Jaret_Winokur	1	2
Clare_Short	4	3
Sharon_Osbourne	1	3
Sheila_Wellstone	1	2
Holly_Hunter	3	1
Lana_Clarkson	1	2
Norah_Jones	2	12
Heather_Mills	2	3
Hillary_Clinton	8	13
Michelle_Yeoh	2	5
Princess_Elisabeth	2	1
Queen_Rania	3	5
Nora_Bendijo	1	2
Olesya_Bonabarenko	2	1
Emily_Robison	2	1
Sonia_Gandhi	1	4
Britney_Spears	3	7
Heather_Mills	1	3
Elizabeth_Dole	4	1
Cristina_Saralegui	2	1
Nicole_Kidman	4	17
Sarah_Jessica_Parker	5	2
Sachiko_Yamada	1	2
Lisa_Gottsegen	1	2
Barbra_Streisand	2	1
Kalpana_Chawla	1	3
Elizabeth_Smart	5	1
Martha_Lucia_Ramirez	4	2
Oprah_Winfrey	4	1
Caroline_Kennedy	1	2
Rebekah_Chantay_Revels	1	2
Claudia_Pechstein	2	4
Michelle_Rodriguez	2	1
Isabella_Rossellini	2	3
Stockard_Channing	2	3
Amelia_Vega	5	7
Sandra_Bullock	2	4
Nadine_Vinzens	2	1
Isabella_Rossellini	2	1
Chanda_Rubin	5	1
Halle_Berry	11	9
Sharon_Stone	4	2
Susan_Sarandon	1	6
Kalpana_Chawla	5	3
Hitomi_Soga	5	1
Geraldine_Chaplin	3	4
Condoleezza_Rice	7	4
Yoko_Ono	6	3
Kim_Jong-Il	3	4
Angela_Merkel	5	3
Cameron_Diaz	4	1
Patty_Schnyder	4	1
Michelle_Pfeiffer	2	3
Anne_Krueger	1	2
Jessica_Alba	2	1
Pamela_Anderson	1	5
Martha_Beatriz_Roque	2	1
Queen_Latifah	1	3
Rachel_Griffiths	2	3
Celine_Dion	4	6
LeAnn_Rimes	2	1
Monica_Bellucci	2	3
Caroline_Kennedy	2	3
Laura_Bush	17	35
Natalie_Coughlin	6	5
Renee_Zellweger	12	7
Angela_Merkel	2	5
Silvia_Farina_Elia	2	3
Condoleezza_Rice	6	3
Rachel_Hunter	1	3
Serena_Williams	8	20
Mariangel_Ruiz_Torrealba	1	3
Coretta_Scott_King	2	3
Erika_Harold	4	3
Kelly_Clarkson	1	2
Martha_Bowen	2	1
Patti_Labelle	2	3
Princess_Caroline	1	3
Martha_Burk	2	1
Arianna_Huffington	1	2
Susie_Castillo	1	2
Aicha_El_Ouafi	2	3
Calista_Flockhart	1	4
Lindsay_Benko	1	2
Janica_Kostelic	1	2
Britney_Spears	7	12
Constance_Marie	3	2
Princess_Masako	1	2
Daisy_Fuentes	2	3
Ann_Veneman	7	8
Cherie_Blair	4	2
Lucy_Liu	5	4
Roseanne_Barr	3	1
Valerie_Harper	1	2
Roseanne_Barr	1	2
Queen_Latifah	2	4
Sharon_Osbourne	2	1
Claudia_Pechstein	5	4
Jane_Pauley	2	1
Jacqueline_Obradors	1	2
Kristen_Breitweiser	3	2
Hilary_Duff	3	2
Sheila_Fraser	1	2
Priscilla_Presley	2	1
Maria_Luisa_Mendonca	2	1
Liza_Minnelli	7	1
Norah_Jones	13	15
Cindy_Margolis	2	1
Ai_Sugiyama	5	1
Vanessa_Redgrave	1	2
Anneli_Jaatteenmaki	2	1
Aicha_El_Ouafi	1	2
Susan_Collins	1	2
Janet_Thorpe	1	2
Monica_Lewinsky	3	2
Gwyneth_Paltrow	1	5
Amelia_Vega	4	1
Christine_Gregoire	3	1
Natalie_Coughlin	6	3
Carolyn_Dawn_Johnson	3	1
Michelle_Yeoh	4	5
Norah_Jones	10	15
Dolma_Tsering	2	1
Claire_Danes	1	3
Emma_Watson	2	5
Patricia_Heaton	2	1
Barbara_Walters	2	4
Maria_Shriver	1	4
Gloria_Trevi	2	1
Ferenc_Madl	1	2
Vincent_Gallo	1	2
Anne_McLellan	2	1
Martha_Stewart	3	4
Jennifer_Keller	2	1
Halle_Berry	5	3
Claire_Danes	3	2
Suzanne_Gaudet	2	1
Nathalie_Baye	2	4
Corinna_Harfouch	1	Evgeni_Plushenko	1
Emma_Watson	3	Lynne_Cheney	1
Hung_Wan-ting	1	Lesley_Coppin	1
Pa_Kou_Hang	1	Troy_Aikman	1
Mona_Rishmawi	1	Tatiana_Kennedy_Schlossberg	1
Mirela_Manjani	1	Svetlana_Koroleva	1
Thomas_Gottschalk	1	Elisha_Cuthbert	1
Kimberly_Stewart	1	Rachel_Griffiths	2
Diana_Renee_Valdivieso_Dubon	1	Patsy_Hardy	1
Matt_Walters	1	Alicia_Witt	1
Judy_Spreckels	1	Tina_Sinatra	1
Emma_Watson	4	Juliette_Binoche	1
Jerry_Hall	1	Amelia_Vega	7
Rani_Mukherjee	1	Mitzi_Gaynor	1
Michael_Adams	1	Maria_Bello	1
Princess_Elisabeth	2	Olivia_Newton-John	1
Rosario_Dawson	1	Charlize_Theron	1
San_Lan	1	Suzie_McConnell_Serio	1
Kim_Jong-Il	2	Sue_Guevara	1
Halle_Berry	8	Carla_Sullivan	1
Cari_Davis	1	Geraldine_Chaplin	2
Kareena_Kapoor	1	Lidija_Djukanovic	1
Crandall_Bowles	1	Lili_Taylor	2
Mary_Tyler_Moore	1	Lela_Rochon	1
Grace_Dodd	1	Natasha_Henstridge	1
Vicki_Zhao_Wei	2	Julie_Andrews	1
Tonya_Payne	1	Zhang_Ziyi	1
Mary_Maddux	1	Michael_Frayn	1
Karin_Stoiber	2	Matt_Walters	1
Nathalia_Gillot	1	Stacy_Nelson	1
Thomas_Haeggstroem	1	Rebekah_Chantay_Revels	4
Trudi_Lacey	1	Jennifer_Reilly	2
