10	500
Sergio_Vieira_De_Mello	5	6
Ralph_Klein	2	1
Dorthy_Moxley	2	1
John_Bolton	3	7
Sergio_Vieira_De_Mello	6	3
Costas_Simitis	3	2
Ricardo_Lagos	7	23
Yasser_Arafat	7	2
Hans_Blix	33	2
Roy_Williams	1	2
Paul_Sarbanes	1	2
Robert_Duvall	3	5
Francis_Ford_Coppola	2	1
Dick_Cheney	8	6
Dick_Cheney	11	8
George_Voinovich	3	2
Michael_Caine	4	3
John_Ashcroft	42	11
David_Anderson	2	3
Tariq_Aziz	5	4
Jack_Straw	10	16
Costas_Simitis	6	4
Jean-Claude_Trichet	1	2
Jean_Chretien	51	2
James_Kelly	11	5
Norodom_Sihanouk	3	2
James_Kelly	7	9
Benjamin_Netanyahu	1	3
Zhu_Rongji	4	6
Tom_Craddick	1	2
Jacques_Chirac	11	12
Norman_Jewison	1	2
Glafcos_Clerides	1	4
Mel_Brooks	1	2
Gene_Robinson	3	4
Pascal_Lamy	2	1
Larry_Brown	2	7
Trent_Lott	6	15
Franz_Fischler	2	1
Nursultan_Nazarbayev	2	1
Richard_Myers	14	6
Ian_McKellen	1	3
Anders_Ebbeson	1	3
Yasser_Arafat	1	6
Robert_De_Niro	3	4
Alvaro_Silva_Calderon	1	3
Akbar_Hashemi_Rafsanjani	1	3
Colin_Powell	84	51
Tom_Reilly	1	3
Jacques_Chirac	19	16
Clint_Eastwood	5	1
Fernando_Henrique_Cardoso	2	7
Paul_Patton	1	2
Bernard_Law	4	5
Ernie_Eves	2	1
Phan_Van_Khai	1	2
Ariel_Sharon	44	57
Fernando_Henrique_Cardoso	8	1
Alvaro_Silva_Calderon	2	3
Roberto_Marinho	1	2
Dick_Latessa	2	1
Ricardo_Lagos	25	26
Augusto_Roa_Bastos	1	2
Alexander_Downer	4	1
Bertie_Ahern	5	3
James_Wolfensohn	5	3
Ralph_Lauren	2	1
Robert_Blake	8	7
Joe_Lieberman	3	10
Mikhail_Wehbe	4	3
Thabo_Mbeki	1	2
Sergio_Vieira_De_Mello	8	4
John_Howard	18	7
Nelson_Mandela	1	2
Prince_Claus	2	4
Trent_Lott	10	12
Mahmoud_Abbas	1	4
John_McCain	1	6
David_Anderson	2	4
Jeremy_Greenstock	16	8
Trent_Lott	7	10
Tony_Bennett	3	1
Edmund_Hillary	1	2
Kamal_Kharrazi	4	1
Donald_Fehr	2	4
Edwin_Edwards	2	3
Ricardo_Lagos	26	3
Zhu_Rongji	1	8
Guillermo_Ortiz	2	1
Tom_Harkin	2	4
Gerhard_Schroeder	48	99
Wesley_Clark	2	1
James_Morris	1	2
Robert_Blake	5	2
Vanessa_Redgrave	5	1
Dennis_Hastert	4	1
Steve_Ballmer	2	3
Hootie_Johnson	1	2
Norodom_Sihanouk	1	3
Richard_Branson	1	2
Christopher_Walken	4	2
James_Wolfensohn	5	4
John_Ashcroft	43	42
James_Kelly	9	6
Alexander_Downer	2	3
Marc_Grossman	4	3
John_Ashcroft	28	12
Paul_ONeill	9	2
Robert_Blake	1	2
Jorge_Batlle	3	2
Philippe_Noiret	2	1
Gonzalo_Sanchez_de_Lozada	12	10
Carla_Del_Ponte	4	1
Arnold_Palmer	2	1
Paul_Martin	6	3
Jean-Pierre_Raffarin	1	5
Fred_Eckhard	1	2
Akbar_Hashemi_Rafsanjani	3	2
Queen_Elizabeth_II	6	7
James_Wolfensohn	5	2
Edmund_Stoiber	1	8
Michael_Bloomberg	2	16
Choi_Sung-hong	3	1
Rafael_Ramirez	3	2
Eduard_Shevardnadze	5	2
Queen_Elizabeth_II	12	7
Tom_Harkin	3	2
Nick_Nolte	1	3
Wolfgang_Schuessel	3	1
Colin_Powell	150	213
Wolfgang_Schuessel	4	2
Mikhail_Wehbe	1	2
Alan_Greenspan	4	1
Bertie_Ahern	4	2
Richard_Myers	9	12
Carla_Del_Ponte	4	2
James_Wolfensohn	4	3
George_Galloway	1	4
Alvaro_Noboa	3	1
David_Anderson	1	3
Jean-Pierre_Raffarin	5	3
Zhu_Rongji	3	2
Roman_Polanski	3	5
Ricardo_Lagos	22	8
Christopher_Walken	4	3
James_Wolfensohn	4	1
Bulent_Ecevit	3	6
Sergio_Vieira_De_Mello	11	3
Prince_Claus	3	2
Dominique_de_Villepin	13	14
Paulo_Cesar_Pinheiro	1	2
Dave_Campo	1	2
Yasser_Arafat	2	3
Peter_Struck	2	4
Mahmoud_Abbas	1	26
Pupi_Avati	2	3
Frank_Cassell	2	1
Glafcos_Clerides	3	2
Michael_Caine	2	1
Dalai_Lama	2	1
Nabil_Shaath	1	3
Sean_OKeefe	4	1
John_Ashcroft	44	34
Dick_Cheney	9	2
Roger_Moore	3	2
Charles_Kartman	1	2
Jean-Pierre_Raffarin	3	6
Paul_Martin	3	5
Michael_Bloomberg	9	4
Francis_George	1	2
Roger_Moore	3	5
Paul_ONeill	2	6
Sean_Patrick_OMalley	2	1
Franz_Fischler	3	4
Gerhard_Schroeder	101	25
John_Reid	3	1
Robert_Blake	7	3
Phan_Van_Khai	2	3
Donald_Rumsfeld	36	49
Dick_Cheney	9	12
Fred_Funk	1	2
Jacques_Chirac	52	9
Marc_Grossman	1	2
Robert_Horan	1	2
Roberto_Marinho	2	3
Wolfgang_Schuessel	2	1
Billy_Sollie	2	1
Roman_Polanski	3	6
Jean-Pierre_Raffarin	5	7
Enrique_Bolanos	4	2
Toshihiko_Fukui	1	2
Abel_Pacheco	4	1
Vidar_Helgesen	2	1
Michael_Caine	2	3
Toshihiko_Fukui	1	3
Donald_Rumsfeld	74	108
James_Kelly	11	4
Karin_Stoiber	1	2
John_McCain	7	3
Jay_Garner	1	6
Robert_De_Niro	4	2
John_Warner	1	2
John_Bolton	16	7
Bertie_Ahern	5	2
Warren_Buffett	3	2
Donald_Fehr	1	4
Bob_Graham	4	6
Richard_Butler	2	1
George_Ryan	2	1
Woody_Allen	4	5
Gerhard_Schroeder	66	56
Nicholas_Byron	2	1
John_Snow	7	1
James_Wolfensohn	1	2
Gerhard_Schroeder	5	108
Queen_Elizabeth_II	7	4
Thabo_Mbeki	3	5
Dominique_de_Villepin	1	14
Dino_de_Laurentis	1	2
Robert_Blackwill	2	1
Paul_ONeill	5	9
Alvaro_Silva_Calderon	4	2
Gerhard_Schroeder	1	66
Prince_Claus	2	1
Raoul_Ruiz	3	1
Tom_Harkin	3	4
Pedro_Malan	5	2
Ian_McKellen	3	2
Bill_Clinton	28	21
Roy_Williams	2	3
Fernando_Henrique_Cardoso	3	6
Dick_Cheney	6	3
Bernard_Law	2	5
James_Kelly	2	3
Robert_Blake	8	2
Franz_Fischler	4	2
Bernard_Law	1	5
George_HW_Bush	1	5
Ali_Naimi	1	2
Benjamin_Netanyahu	4	2
Richard_Myers	15	13
Jeremy_Greenstock	9	13
Alexander_Downer	4	2
Dominique_de_Villepin	4	1
Bob_Herz	1	Michael_Shane_Jolly	1
Ralph_Lauren	1	Giulio_Andreotti	1
Davey_Johnson	1	Maxim_Afinogenov	1
Denys_Arcand	1	Faye_Dunaway	1
Pedro_Malan	2	Ricardo_Mayorga	1
Nuon_Chea	1	Craig_Wilson	1
Steny_Hoyer	1	Benazir_Bhutto	3
Gore_Vidal	1	Brett_Hawke	1
Doug_Collins	2	Robert_Douglas	1
Francois_Pienaar	1	Nobuyuki_Idei	1
Dusty_Baker	1	Ozzie_Smith	1
George_Plimpton	1	Bruna_Colosio	1
Tom_Welch	1	Pharrell_Williams	1
Nicholoas_DiMarzio	1	Zakia_Hakki	1
John_Barnett	1	Dai_Bachtiar	1
Richard_Myers	17	Ekaterina_Dmitriev	1
Barry_Diller	1	Yoon_Young-kwan	1
Mike_Martz	5	Michael_Powell	5
Wolfgang_Becker	1	Paul_Wals	1
Ralph_Klein	2	GL_Peiris	4
Bela_Karolyi	1	Brad_Johnson	4
Tom_Foy	1	Don_Henley	1
David_McKiernan	1	Aby_Har-Even	1
Gerald_Ford	1	Masaru_Hayami	1
Kit_Bond	1	Kim_Yong-il	2
Leonardo_Del_Vecchio	1	Giuseppe_Morchio	1
Mikhail_Wehbe	1	Ralph_Sampson	1
John_Fenn	1	Gore_Vidal	1
Alfredo_di_Stefano	1	Olivier_Boulay	1
Morris_Watts	1	Hisashi_Owada	1
Kim_Dong-tae	1	Laura_Hernandez	2
Hector_Mitelman	1	Dave_Odom	1
Ion_Tiriac	1	John_Fox	1
Adam_Herbert	1	Ray_Bradbury	1
Henrique_Meirelles	2	Clifford_Etienne	1
Jon_Constance	1	Tom_Koenigs	1
Mufti_Mohammad_Syed	1	Dennis_Oswald	1
Francis_Ford_Coppola	2	Luis_Gonzalez	1
Bobby_Bowden	1	John_Rusnak	1
Vanessa_Redgrave	3	Ester_Canadas	1
Andre_Techine	1	Sandy_Wise	1
Robert_Gallo	1	Lee_Ann_Terlaji	1
Rachel_Kempson	1	Barry_Switzer	1
Miguel_Angel_Rodriguez	1	Svend_Aage_Jensby	1
Robert_Woody_Johnson	1	Bonnie_Fuller	1
Joshua_Perper	1	Alejandro_Toledo	24
Gary_Marshall	1	Ralph_Firman	2
Gerhard_Schmid	1	Hans_Corell	1
Alfredo_di_Stefano	1	Sean_Astin	2
Rowan_Williams	1	Jerry_Sexton	1
Ismail_Cem	1	Natalia_Vodonova	1
David_Scott_Morris	1	Jean-Francois_Lemounier	1
Jim_Greenwood	1	James_Coburn	1
Imad_Khadduri	1	Nida_Blanca	1
Billy_Sollie	1	Dave_Ragone	1
Tab_Baldwin	1	Mukhtar_Alytnbayev	1
Mehdi_Baala	1	Eric_Idle	1
Paul_Newman	1	Rey_Sanchez	1
Joseph_Blatter	1	Julie_Goodenough	1
David_Braley	1	Keith_Snyder	1
Oleksandr_Moroz	2	Cesar_Gaviria	1
Ion_Iliescu	1	Surakait_Sathirathai	1
Jack_Nicholson	2	John_Perrota	1
McGuire_Gibson	1	William_Joppy	1
Alvaro_Noboa	1	Ramon_Santana	1
Andy_Bryant	1	Tom_Rouen	1
Tim_Conway	2	Dick_Armey	1
Kim_Dong-tae	1	Monte_Kiffin	1
Mike_Easley	1	Andrei_Nikolishin	1
Rupert_Murdoch	1	Vladimir_Meciar	1
Thomas_Ulrich	1	James_Blake	14
Porter_Goss	1	Christine_Gregoire	1
Phan_Van_Khai	3	Raaf_Schefter	1
Francisco_Maturana	1	Gavin_Degraw	1
Denys_Arcand	1	Karen_Sharpe_Kramer	1
Edwin_Edwards	3	Stephanie_Cohen_Aloro	1
Edward_Seaga	1	Bruce_Gebhardt	1
Jan_De_Bont	1	Salman_Rushdie	3
Norodom_Chakrapong	1	James_McPherson	1
Billy_Donovan	1	Michael_Sullivan	2
Bill_Mauldin	1	Elena_Bovina	3
George_Allen	1	Nicoletta_Braschi	1
Alberto_Fujimori	1	John_Eder	1
Li_Changchun	1	Delphine_Chuillot	1
Yogi_Berra	1	Michael_Sheehan	1
Emmanuel_Milingo	1	Osama_Al_Baz	1
Ain_Seppik	1	Steve_Lavin	1
George_Galloway	2	Milan_Milutinovic	1
Jorge_Rodolfo_Canicoba_Corral	1	Elton_John	5
Des_Brown	1	Mohammaed_Ahmad_Al_Jarallah	1
Alain_Ducasse	1	Alexandre_Despatie	1
Mukhtar_Alytnbayev	1	David_Hasselhoff	1
Angelo_Reyes	3	Julio_Toro	1
Fred_Rogers	1	Oliver_Phelps	1
Oscar_Bolanos	1	Elena_Bereznaya	1
Luca_Cordero_di_Montezemolo	1	Jim_Doyle	1
Qian_Qichen	1	Juan_Pablo_Montoya	3
Benjamin_Netanyahu	2	Brendan_Hansen	2
Ronald_Reagan	3	James_Barksdale	1
Yingfan_Wang	1	Franz_Beckenbauer	1
Miguel_Juarez_Perez	1	Daniel_Darnell	1
James_Traficant	3	Sarah_Hughes	3
Tom_Koenigs	1	Frank_Pallone	1
Carlos_Bianchi	1	Patrick_Stewart	1
Norman_Mineta	1	Claudia_Pechstein	3
Alan_Dershowitz	1	Hal_Gehman	3
Jan_Bjoerklund	1	Alanis_Morissette	1
Nick_Reilly	1	Gary_Williams	1
Dion_Glover	1	Muhammad_Ali	10
Walter_Mondale	9	Doug_Duncan	2
Newt_Gingrich	1	Loretta_Lynn_Harper	1
Bill_Butler	1	Anthony_Pico	1
Vince_Dooley	1	Marlon_Devonish	1
Rudolf_Schuster	1	John_Dallager	1
Jorge_Marquez-Ruarte	1	Debbie_Reynolds	2
Bill_Mauldin	1	Charlotte_Rampling	1
John_Burnett	1	Jon_Kitna	1
Mahendra_Chaudhry	1	Bill_Carmody	1
Joseph_Galante	1	Wang_Fei	1
Bruce_Paltrow	1	Mary_Zorn	1
Tom_Poston	1	Stacey_Yamaguchi	1
Robert_Durst	1	Damon_Dash	1
Michael_Bolton	1	Martie_Maguire	1
Kim_Dong-tae	1	Barbara_Bodine	1
Darrell_Royal	1	Marianne_Stanley	1
Gerhard_Schroeder	71	Doug_Christie	1
Jong_Thae_Hwa	1	Kim_Jong-Il	4
Gerard_Tronche	1	Cheryl_James	1
Joseph_Galante	1	Ali_Fallahian	1
Oscar_Bolanos	1	Jason_Statham	1
Richie_Adubato	1	Conan_OBrien	4
Tonino_Guerra	1	John_Elway	1
Tomas_Malik	1	Alex_Popov	1
Farouk_Kaddoumi	1	John_Jumper	1
Hank_Stram	1	Benicio_Del_Toro	1
Rod_Bryden	1	Rick_Pitino	3
Haydar_Aliyev	1	Justin_Leonard	2
Ben_Stein	1	Mariano_Zabaleta	1
Abdulaziz_Kamilov	1	Colin_Farrell	6
Vincent_Sombrotto	1	Jamie_Martin	1
Dave_Campo	2	Frank_Solich	1
Mahendra_Chaudhry	1	Manfred_Stolpe	1
Gerrit_Zalm	1	Jerry_Pauley	1
Abba_Eban	1	Andres_DAlessandro	1
Jesse_Helms	1	Paul_Coppin	1
Fujio_Mitarai	1	Brian_Wells	1
Nick_Nolte	2	E_Clay_Shaw	1
Giulio_Andreotti	1	David_Sibleyk	1
Park_Jie-won	1	Mohamed_ElBaradei	4
Juergen_Schrempp	1	Damon_Dash	1
Dino_de_Laurentis	1	Eric_Snow	1
Walter_Mondale	4	Kurt_Warner	3
Gonzalo_Sanchez_de_Lozada	7	Koichi_Haraguchi	1
Dominique_de_Villepin	7	Seth_Gorney	1
Rainer_Geulen	1	Bianca_Jagger	1
Larry_Wilmore	1	Andres_Manuel_Lopez_Obrador	1
Roberto_Marinho	2	Ed_Wade	1
Yuri_Luzhkov	1	Wan_Yanhai	1
Nebojsa_Pavkovic	1	Juergen_Peters	2
George_Allen	1	Nathalie_Gagnon	1
Chen_Liang_Yu	2	Felix_Mantilla	1
Roy_Rogers	1	Farida_Ragoonanan	1
Walter_Annenberg	1	Helen_Clark	1
Peter_Harrison	2	Mickey_Sherman	1
Carl_Reiner	2	Wang_Fei	1
Enrique_Bolanos	4	Ricky_Cottrill	1
Billy_Sollie	1	Mika_Hakkinen	1
Rupert_Murdoch	2	Daniel_Rouse	1
Carl_Levin	1	Masao_Azuma	1
Dick_Bennett	1	Alejandro_Toledo	14
Donald_Rumsfeld	63	Jackie_Chan	4
Jeremy_Greenstock	2	Filippo_Inzaghi	3
Nobuyuki_Idei	1	Andre_Agassi	8
Francois_Botha	1	Janette_Husarova	1
Joe_Paterno	1	Ray_Bradbury	1
Peter_Greenaway	1	Al_Davis	2
Spike_Helmick	1	David_Przybyszewski	1
Mstislav_Rostropovich	1	Garry_Witherall	1
Piers_Sellers	1	John_Lynch	1
Donald_Carty	1	Alejandro_Gonzalez_Inarritu	1
Donna_Barrera	1	Bo_Pelini	1
Paul_Schrader	1	Mohamed_ElBaradei	3
Mukhtar_Alytnbayev	1	Jimmy_Szymanski	1
Park_Jie-won	1	Georgina_Bardach	1
Carlos_Salinas	1	Frank_Griswold	1
Guillermo_Ruiz_Polanco	1	Courtney_Cox	1
Jose_Rosado	1	Wendy_Selig	1
Gerald_Barbarito	1	Raza_Rabbani	1
Vladimir_Ustinov	1	Koichiro_Matsuura	1
Michael_Lechner	1	Michael_Smith_Foster	1
Rich_Brooks	1	Hugo_Conte	1
Ray_Bradbury	1	Nate_Hybl	1
Sean_Patrick_OMalley	2	Carol_Moseley_Braun	2
Daniel_Patrick_Moynihan	1	Keizo_Yamada	1
Brenda_Wilson	1	Zhong_Nanshan	1
Elisabeth_Welch	1	Blas_Ople	1
Leon_Lai	1	Dave_Wannstedt	1
Bobby_Robson	2	Michael_Leavitt	2
Gene_Hackman	1	Ellen_Engleman	1
Jeremy_Gompertz	1	Allan_Houston	1
Morris_Watts	1	Sharon_Stone	1
Jim_Leach	1	Anne_McLellan	1
Nawabzada_Nasrullah_Khan	1	Pupi_Avati	3
Adoor_Gopalakarishnan	1	Richard_Gephardt	7
Giulio_Andreotti	1	Khalid_Qazi	1
James_Hallock	1	Giuseppe_Morchio	1
John_Paul_II	8	Art_Hoffmann	1
Earl_Scruggs	1	Raja_Qureshi	1
Max_von_Sydow	1	Mike_Montgomery	2
Pupi_Avati	3	Alain_Cervantes	1
Svend_Aage_Jensby	1	Antonio_Bernardo	1
Andy_Rooney	1	Jean-Marc_Olive	1
Robert_Gallo	1	Coleen_Rowley	1
Natalia_Motuziuk	1	Galen_Rowell	1
John_Lawrence	1	Thomas_Fargo	3
Jose_Rosado	1	Ai_Sugiyama	3
Bill_Hughes	1	Jeff_Bridges	1
Vyacheslav_Fetisov	1	Christy_Ferer	1
Harland_Braun	1	Julio_De_Brun	1
Lawrence_Foley	1	Milan_Kucan	1
Francis_Ford_Coppola	1	David_Heyman	2
Thomas_Mesereau_Jr	1	Robert_Lee_Yates_Jr	1
Ralph_Goodale	1	Muhammad_Ali	2
Haydar_Aliyev	1	Vaclav_Havel	1
David_Eldon	1	Sue_Slavec	1
Masamori_Tokuyama	1	Shawn_Marion	1
Richard_Branson	2	Martin_Howard	1
Monte_Kiffin	1	Ramon_Cardenas	1
John_Barnett	1	Donna_Walker	1
Carlos_Bianchi	1	Nicolas_Eyzaguirre	1
Hedayat_Amin_Arsala	1	Gary_Leon_Ridgway	1
Steve_Spurrier	2	Pierre_Png	1
Efrain_Rios_Montt	1	Bill_Stapleton	1
Zhu_Rongji	2	David_Sibleyk	1
Michael_Hagee	1	Michael_Olowokandi	1
Sun_Myung_Moon	1	Hidetoshi_Nakata	1
Alex_Wallau	1	Joaquim_Levy	1
Roger_Etchegaray	1	David_Scott_Morris	1
Zhang_Wenkang	1	Zhu_Rongji	9
Prince_Willem-Alexander	2	Ricky_Quick	1
Maurice_Strong	1	Norah_Jones	13
Ramon_Santana	1	Michael_Bloomberg	12
Robert_De_Niro	2	Mike_Slive	1
Ignatius_Wang	1	Evander_Holyfield	1
Thabo_Mbeki	4	Boris_Henry	1
Francis_George	1	Vanessa_Redgrave	3
Queen_Elizabeth_II	6	Ted_Turner	1
Henning_Scherf	1	Lynne_Cheney	2
Alain_Ducasse	1	Sheila_Fraser	2
T_Boone_Pickens	1	Jack_Knowlton	1
Mitchell_Potter	1	Xavier_Malisse	4
James_Traficant	2	Kelly_Leigh	1
Gore_Vidal	1	Infanta_Cristina	1
Angelo_Reyes	3	Deb_Santos	1
Fernando_Henrique_Cardoso	2	Ken_Watanabe	1
Frank_Abagnale_Jr	1	Larry_Templeton	1
Alex_Wallau	1	Alan_Mulally	1
Andre_Bucher	1	Chan_Gailey	2
Paul_Luvera	1	Chakib_Khelil	2
Rina_Lazo	1	Lesley_Coppin	1
Olivera_Labus	1	Laurie_Chan	1
Kemal_Dervis	3	Mike_Babcock	1
Roy_Rogers	1	Robin_Williams	1
Brent_Coles	1	Hayley_Tullett	1
Donald_Fehr	2	Tabare_Vazquez	1
John_McCallum	2	Ontario_Lett	1
Bill_Graham	3	Terrence_Trammell	1
Khin_Nyunt	1	Ahmed_Chalabi	2
Steve_Spurrier	2	Eduard_Shevardnadze	1
James_Roberts	1	Ahmad_Jbarah	1
Qian_Qichen	1	Dick_Cheney	12
Larry_Tanenbaum	1	Jeanette_Gray	1
Kenenisa_Bekele	1	Jeremy_Greenstock	14
Jeremy_Greenstock	2	Bill_Cartwright	1
Phan_Van_Khai	1	Mariana_Pollack	3
Arye_Mekel	2	Lee_Hyung-taik	1
Paul_Gannon	1	Baburam_Bhattari	1
Joe_Lieberman	10	Jim_Flaherty	1
Nuon_Chea	1	Hisashi_Owada	1
Max_Mayfield	1	Cosmo_Iacavazzi	1
Morris_Dees	1	Tom_Koenigs	1
Guennadi_Chipouline	1	Will_Self	1
Michele_Placido	1	Joseph_Ralston	1
Steny_Hoyer	1	Jerry_Springer	1
Mike_Slive	1	Graham_Bentley	1
Jiang_Zemin	14	Kenenisa_Bekele	1
Dennis_Archer	1	Avril_Lavigne	1
Henry_Kissinger	1	Roy_Halladay	1
