10	500
Mahmoud_Abbas	26	9
Jesse_Harris	1	3
Mary_Landrieu	1	3
Robert_Bullock	1	2
Iain_Duncan_Smith	2	4
Paul_William_Hurley	2	1
Spencer_Abraham	14	16
Dino_de_Laurentis	2	1
Joschka_Fischer	1	2
Edmund_Hillary	1	2
Ai_Sugiyama	1	3
Peter_Greenaway	1	2
Manfred_Stolpe	1	2
Pedro_Almodovar	4	6
Paul_Bremer	12	2
John_Spencer	2	1
David_Anderson	4	3
Robert_De_Niro	6	4
George_Robertson	15	13
Habib_Rizieq	4	2
Queen_Beatrix	4	1
Nicanor_Duarte_Frutos	4	10
Jean-Marc_de_La_Sabliere	2	1
Mohammed_Al-Douri	4	10
Rick_Barnes	2	3
Ruth_Dreifuss	2	1
Osama_bin_Laden	1	4
Bill_Nelson	2	1
Nathan_Lane	1	2
Rick_Stansbury	2	1
James_Caan	1	3
Tom_Coverdale	2	1
Iain_Duncan_Smith	3	4
Igor_Ivanov	10	4
Ian_McKellen	1	2
Dennis_Hastert	3	4
Anne_Krueger	3	1
Binyamin_Ben-Eliezer	2	1
Iban_Mayo	2	1
Aicha_El_Ouafi	3	2
Cristina_Saralegui	1	2
John_Banko	1	2
Bob_Graham	4	5
Eduard_Shevardnadze	1	5
Butch_Davis	2	1
Chuck_Yeager	1	2
Edward_Kennedy	1	3
Jesse_Jackson	4	7
Paul_McCartney	6	5
Trent_Lott	13	6
Donald_Fehr	4	1
Kamal_Kharrazi	1	6
Norman_Jewison	1	2
Kiki_Vandeweghe	1	2
Kim_Jong-Il	3	2
George_Clooney	5	8
Saparmurat_Niyazov	2	1
Joe_Torre	2	3
Gerry_Adams	2	7
Jay_Garner	2	6
Thaksin_Shinawatra	6	1
John_Blaney	1	2
Arnoldo_Aleman	1	4
Angelo_Reyes	1	4
Xavier_Malisse	2	1
Gerry_Adams	4	6
Kamal_Kharrazi	3	6
Bernard_Landry	1	2
Recep_Tayyip_Erdogan	16	7
Matthew_Perry	4	6
Hichiro_Naemura	1	2
Dennis_Kucinich	6	3
George_Pataki	2	4
Martin_McGuinness	2	5
Queen_Elizabeth_II	1	2
Jeff_Van_Gundy	3	2
Branko_Crvenkovski	2	3
Luiz_Inacio_Lula_da_Silva	35	1
Geoff_Hoon	6	4
Hans_Eichel	2	1
Susilo_Bambang_Yudhoyono	2	4
Bill_Parcells	2	1
Billy_Sollie	2	1
LK_Advani	1	3
Diane_Green	1	2
Lesley_McCulloch	2	1
Dennis_Kucinich	5	3
Juergen_Peters	2	1
John_McCallum	2	1
Celso_Amorim	2	1
Branko_Crvenkovski	3	1
Dick_Clark	3	2
Kim_Dae-jung	7	3
Rob_Marshall	2	5
Vicente_Fernandez	2	1
Tassos_Papadopoulos	3	1
Habib_Rizieq	5	1
Begum_Khaleda_Zia	1	2
Claire_Leger	1	2
Anthony_LaPaglia	2	1
Patrick_Stewart	1	2
Leslie_Caldwell	2	3
Kirk_Johnson	2	3
Mike_Martz	3	2
Jia_Qinglin	1	2
John_Paul_II	2	6
Claudia_Pechstein	1	5
Don_Nickles	1	2
Joschka_Fischer	13	3
Enrique_Bolanos	4	2
Anders_Ebbeson	3	1
Choi_Sung-hong	3	5
Lisa_Raymond	1	2
Naji_Sabri	3	1
Joan_Claybrook	2	1
Silvan_Shalom	3	4
Nicanor_Duarte_Frutos	2	11
Hamzah_Haz	2	1
Gregg_Popovich	4	1
Chris_Cooper	2	1
Mahmoud_Abbas	18	2
James_Cameron	3	1
Paul_Martin	7	8
Bill_Sizemore	2	1
Miroljub	1	2
Frank_Solich	1	3
Mohammed_Al-Douri	4	6
Martin_Brodeur	1	2
Bill_Belichick	2	1
Mikhail_Wehbe	2	1
Eduard_Shevardnadze	3	5
Kirk_Johnson	3	1
Jay_Garner	1	2
Nadia_Petrova	4	2
Angelo_Reyes	3	2
Toshihiko_Fukui	1	3
Walter_Mondale	1	9
Jesse_Jackson	1	3
Drew_Barrymore	2	1
Roseanne_Barr	3	1
Eric_Rosser	2	1
Fujio_Cho	3	1
Lee_Tae-sik	1	2
Steve_Spurrier	1	2
Theresa_May	2	3
Pedro_Solbes	1	2
Muammar_Gaddafi	2	1
Eduard_Shevardnadze	5	2
Gloria_Macapagal_Arroyo	18	36
Nursultan_Nazarbayev	1	2
Ronald_Reagan	2	3
Jerry_Regier	4	2
Mohammad_Khatami	6	8
Robert_De_Niro	3	4
Yoriko_Kawaguchi	10	14
Biljana_Plavsic	2	1
Adolfo_Rodriguez_Saa	1	2
John_Bolton	4	3
Todd_Haynes	3	2
Mike_Krzyzewski	3	5
Claudia_Pechstein	4	3
Ahmad_Masood	1	2
John_Rowland	2	1
Vaclav_Havel	8	2
Mikhail_Gorbachev	2	1
Jose_Dirceu	2	1
Michael_Ballack	2	1
Alexander_Rumyantsev	1	2
Pupi_Avati	3	2
George_HW_Bush	5	7
Zico	1	2
Alimzhan_Tokhtakhounov	2	1
LK_Advani	3	2
Rubens_Barrichello	9	2
George_Galloway	3	4
Charles_Bronson	3	1
Betsy_Smith	1	2
Vicente_Fernandez	5	4
Gil_de_Ferran	5	1
Alice_Fisher	1	2
Jonathan_Mostow	1	2
Sheila_Copps	4	2
Gloria_Macapagal_Arroyo	11	38
Ernie_Fletcher	1	2
Bode_Miller	1	2
Robin_McLaurin_Williams	1	2
Petria_Thomas	2	1
Lars_Von_Trier	3	1
Tassos_Papadopoulos	1	2
Gloria_Macapagal_Arroyo	41	42
Geoff_Hoon	4	5
Omar_Sharif	4	2
Arnold_Palmer	1	2
Giuseppe_Gibilisco	4	2
George_Clooney	9	3
Naji_Sabri	8	6
Jean-Claude_Trichet	2	1
Jose_Sarney	2	3
Cruz_Bustamante	1	5
Annette_Lu	2	1
Heizo_Takenaka	8	2
Nicanor_Duarte_Frutos	4	9
John_Ashcroft	47	33
Mireya_Moscoso	3	2
Peter_Costello	1	2
Freddy_Garcia	2	1
Jean_Chretien	46	20
Nabil_Shaath	1	2
Arnoldo_Aleman	3	1
Walter_Mondale	9	7
Mike_Martz	4	3
Dean_Barkley	3	1
Mian_Khursheed_Mehmood_Kasuri	2	4
Angelo_Reyes	3	1
John_Brady	2	1
Mikhail_Wehbe	2	4
Tom_Crean	4	1
Luiz_Inacio_Lula_da_Silva	26	19
Annette_Lu	2	3
Jon_Corzine	2	3
David_Trimble	1	3
David_Leahy	2	1
George_HW_Bush	3	9
Robert_Horan	2	1
Mike_Martz	2	6
Michelle_Kwan	4	1
Kim_Jong-Il	2	4
Kim_Dae-jung	2	6
Kurt_Russell	1	2
Gloria_Macapagal_Arroyo	24	40
Rob_Marshall	5	4
Charles_Bronson	2	3
Bernard_Law	1	2
Mohammed_Al-Douri	6	7
Antonio_Palocci	6	1
Martha_Beatriz_Roque	2	1
Marcus_Gronholm	1	2
John_Timoney	1	2
Paul_Tagliabue	2	4
Adam_Scott	1	2
Laurent_Gbagbo	2	1
Choi_Sung-hong	2	1
Johnny_Carson	2	1
Arnold_Palmer	3	1
David_Stern	3	1
Michel_Therrien	2	1
Antonio_Palocci	2	7
Roger_Clemens	1	2
George_Pataki	2	1
Angela_Merkel	3	2
Jimmy_Carter	6	8
Kim_Dae-jung	8	4
Paul_Martin	5	4
Gerhard_Schroeder	99	35
Mike_Myers	6	5
Joe_Torre	1	4
Carlo_Ancelotti	2	3
Nick_Nolte	4	3
Dennis_Kucinich	7	6
Federico_Trillo	3	2
Osama_bin_Laden	2	4
Saburo_Kawabuchi	1	2
Emile_Lahoud	1	2
Ben_Howland	4	1
Carlo_Ancelotti	2	1
Yasser_Arafat	6	8
Hugo_Chavez	8	23
Mikhail_Kasyanov	2	1
Ali_Khamenei	1	2
Rick_Reed	1	Max_von_Sydow	1
Joe_Vandever	1	Paul_Greengrass	1
Frank_Dunham_Jr	2	Dustin_Hoffman	1
John_Banko	2	Marlon_Devonish	1
Vincent_Cianci_Jr	1	Mike_Myers	4
Bruce_Lunsford	1	Larry_Flynt	1
Atal_Bihari_Vajpayee	5	Larry_Beinfest	1
Dick_Posthumus	1	Warren_Buffett	3
Jim_Fassel	1	Gerald_Ford	1
Donald_Fehr	3	Pat_Riley	1
Barbara_Boxer	1	Stan_Heath	1
Radovan_Karadzic	1	Brad_Wilk	1
Rick_Romley	2	Michael_Winterbottom	3
Hubert_Green	1	Dot_Helms	1
Steve_Wariner	1	Monique_Garbrecht-Enfeldt	3
Kultida_Woods	1	Charlotte_Casiraghi	1
Richard_Norton-Taylor	2	Luke_Smith	1
Nancy_Greenlaw	1	Dereck_Whittenburg	1
Oleg_Romantsev	1	Leslie_Caldwell	3
Bryce_Carmine	1	Eduardo_Fischer	1
Margaret_Hoelzer	1	Fidel_Castro_Daiz-Balart	1
Dorothy_Lamour	1	Peter_Costello	2
Lucie_Lapovsky	1	Sarah_Price	1
Princess_Maxima	1	Richard_Norton-Taylor	2
Sananda_Maitreya	1	Mahmoud_Abbas	19
Shigeru_Ishiba	1	Max_Mosley	1
Martin_Bandier	1	George_Foreman	2
Jose_Lina	1	Chandrika_Kumaratunga	1
Christian_Malcolm	1	Mohammaed_Ahmad_Al_Jarallah	1
Dorothy_Lamour	1	Michael_Smith_Foster	1
Theresa_May	3	David_Duval	1
Tomoko_Hagiwara	2	Julio_Toro	1
Wim_Duisenberg	1	John_Wolf	2
Ben_Curtis	1	Brian_Mulroney	2
William_Delahunt	1	Anthony_Garotinho	1
Gavyn_Arthur	1	Hunter_Bates	1
Marcelo_Bielsa	1	Jesse_Jackson	9
Hikmat_al-Azzawi	1	Simon_Chalk	1
Maha_Habib	1	Jim_Ryan	1
Carlo_Ancelotti	3	Jamie_Carey	1
Dino_Risi	1	Franz_Muentefering	4
Claudio_Ranieri	1	Kirk_Johnson	3
Kevin_Stallings	1	John_Swofford	3
Tommy_Lewis	1	Luiz_Inacio_Lula_da_Silva	40
Colin_Prescot	1	Steven_Hatfill	2
James_Kelly	10	Walter_Mondale	6
Tomas_Malik	1	Gilberto_Rodriguez_Orejuela	2
Parris_Glendening	2	Jana_Pittman	1
Chuck_Eidson	1	Kevin_Tarrant	1
Kim_Dae-jung	1	Erskine_Bowles	1
Mickey_Rooney	1	Elmar_Brok	1
Nikki_Teasley	1	Mohammad_Khatami	5
Rulon_Gardner	1	Jack_Osbourne	1
George_Blaney	1	Severino_Antinori	1
Dragan_Covic	1	Colleen_Atwood	1
John_Sidgmore	1	Ibrahim_Haddad	1
Jose_Luis_Santiago_Vasconcelos	1	Geovani_Lapentti	1
Dave_Potter	1	Ray_Sherman	1
Patsy_Hardy	1	Michel_Charles_Chretien	1
Princess_Elisabeth	1	Ricardo_Lopez_Murphy	2
Claire_Leger	2	Mike_Brey	2
Heinrich_Wolfgang	1	Gene_Hackman	1
Franko_Simatovic	1	Roberta_Combs	1
Billy_Beane	1	Nathirah_Hussein	1
Peter_Sejna	1	Toutai_Kefu	1
Luke_Smith	1	Paul_Krueger	1
Pat_Summitt	1	Barry_Hinson	1
Mark_Heller	2	Frank_Shea	1
Chuck_Eidson	1	Mark_Dacey	2
Franz_Muentefering	3	Gerhard_Schroeder	20
Frank_Taylor	1	Nicholas_Byron	2
Jesse_Harris	1	Tomas_Malik	1
Jeannette_Biedermann	1	Tia_Mowry	1
Lisa_Raymond	2	Aly_Wagner	1
Ali_Abdullah_Saleh	1	Brian_Cowen	2
Tatiana_Kennedy_Schlossberg	1	Joe_Finley	1
Wang_Yi	1	Pat_Summerall	1
Jay_Garner	1	Sam_Rockwell	1
Compay_Segundo	1	Paul_Tracy	1
Katie_Boone	1	Bill_Butler	1
Phillip_Seymor_Hoffmann	1	Michael_Doleac	1
Bill_Belichick	2	Teresa_Williams	1
Willie_Wilson	1	Pat_Riley	1
Richard_Sambrook	2	Park_Jung_Sung	1
Danny_Elfman	1	Bernard_Law	3
Stanley_Nelson	1	Jeannette_Biedermann	1
John_Connolly	1	Chris_Forsyth	1
Max_Baucus	1	Conrad_Black	1
Clare_Short	2	Millicent_Martin	1
Ricky_Ray	1	Nestor_Gonzalez	1
Edward_Arsenault	1	Ion_Iliescu	1
Chick_Hearn	1	Matt_Siebrandt	1
Jim_Flaherty	1	Richard_Tubb	1
Paulina_Rodriguez_Davila	1	Jennifer_Gratz	1
Michael_Friedman	1	Cesar_Gaviria	8
Princess_Maxima	1	Bobby_Bowden	1
Katharine_Hepburn	1	Richard_Sterner	1
Janet_Chandler	1	Dick_Clark	1
Steve_Nesbitt	1	Debbie_Allen	1
Slobodan_Milosevic	3	Mike_Smith	1
Danny_Elfman	1	Gene_Robinson	3
Charlie_Hunnam	1	Shireen_Amir_Begum	1
Stephen_Ebberharter	1	Juan_Carlos_Morales	1
Brendan_Stai	1	Dragan_Covic	1
Qazi_Afzal	1	Des_Brown	1
Phil_Johnson	1	Larry_Flynt	1
Robert_Tyrrell	1	Tomas_Malik	1
Patty_Sheehan	1	Joschka_Fischer	15
Mark_Cuban	2	Marsha_Sharp	1
Martin_Brodeur	2	Ismail_Merchant	2
Barbara_Boxer	1	Marsha_Sharp	1
Dan_Snyder	1	Jeff_Van_Gundy	2
Masatoshi_Koshiba	1	Chris_Dodd	1
Paula_Prentiss	1	Tom_OBrien	1
Robert_Blackwill	2	Joseph_Ganim	1
Norman_Jewison	1	Placido_Domingo	3
Tom_Christerson	1	Svend_Aage_Jensby	1
James_Hoffa	1	Eric_Rosser	2
Zeljko_Rebraca	1	Lee_Hyung-taik	1
Zafarullah_Khan_Jamali	2	Lyle_Lovett	1
Rudolf_Schuster	1	Colleen_Ryan	1
Dennis_Hastert	5	Mary_Sue_Coleman	1
Janis_Ruth_Coulter	1	Elliott_Mincberg	1
Steven_Spielberg	5	TA_McLendon	1
Nate_Blackwell	1	Rodney_Rempt	1
Marion_Barry	1	Sam_Rockwell	1
Jim_Nochols	1	Tyron_Garner	2
Mike_Matheny	1	Sue_Slavec	1
Angelo_Reyes	4	Raul_Cubas	1
Thierry_Mariani	1	Julia_Glass	1
Mitchell_McLaughlin	1	Camryn_Manheim	1
Natalie_Juniardi	1	Bronson_Arroyo	1
Kimora_Lee	1	Frank_Stallone	1
Guy_Verhofstadt	1	Tim_Lopes	1
Michael_Friedman	1	Clark_Randt	1
Vaclav_Havel	2	Chris_Dodd	1
Atom_Egoyan	1	Yang_Jianli	1
Nasser_al-Kidwa	1	Bruce_Arena	1
Robert_Tyrrell	1	Walid_Al-Awadi	1
Jerry_Tarkanian	1	Angela_Merkel	1
Mikhail_Kasyanov	3	Akbar_Hashemi_Rafsanjani	3
Mary_Sue_Coleman	1	Richard_Jewell	1
Frank_Abagnale_Jr	1	Tatsuya_Fuji	1
Clare_Short	4	Anzori_Kikalishvili	1
Kirk_Ferentz	2	John_Burnett	1
Uri_Lopolianski	1	Ray_Bradbury	1
Raja_Ramani	1	Willie_Wilson	1
Michael_Ballack	1	Peter_Chan	1
Eduardo_Romero	1	John_Spencer	1
Ann_Morgan	1	Dionigi_Tettamanzi	1
Nina_Jacobson	1	Gil_de_Ferran	1
Peter_Harrison	2	Richard_Sambrook	2
Joe_Leonard	1	Rubens_Barrichello	2
Christian_Malcolm	1	Guy_Hemmings	2
James_Roberts	1	Ali_Abdullah_Saleh	1
Ian_McKellen	1	Nadia_Petrova	3
Franz_Fischler	4	Dave_Williams	1
Rafael_Bielsa	1	Greg_Ostertag	1
Shannon_OBrien	1	Rose_Marie	1
George_Tenet	2	Dave_Lewis	1
Arthur_Martinez	1	Raja_Ramani	1
Abraham_Foxman	1	Jamie_Carey	1
Mike_Holmgren	1	Adolfo_Rodriguez_Saa	2
Lisa_Stone	1	Wu_Yi	1
Valorie_Brabazon	1	Randy_Johnson	1
Robin_McLaurin_Williams	1	Joe_Finley	1
Saburo_Kawabuchi	2	Rachel_Wheatley	1
Gerard_Kleisterlee	1	Mark_Gangloff	1
Walid_Al-Awadi	1	Joe_Vandever	1
Katharine_Hepburn	1	Jay_Leno	3
Tony_Fernandes	1	Bill_Clinton	24
Luciano_Bovicelli	1	Mark_Andrew	1
Richard_Carl	1	Herta_Daeubler-Gmelin	1
Sharon_Frey	2	Eugene_Teslovic	1
Thomas_Wilkens	1	Richie_Adubato	2
Guillermo_Monroy	1	Bill_Elliott	1
Phil_Jackson	1	Gavyn_Davies	1
Gavyn_Davies	1	Bill_Mauldin	1
Paul_Martin	1	Edgar_Savisaar	1
Michael_Hagee	1	Kent_McCord	1
Juan_Jose_Lucas	1	David_Gest	1
Kaye_Young	1	Bruce_Arena	1
Mehdi_Baala	1	Steven_Craig	1
Vincent_Cianci_Jr	1	Bill_Hughes	1
Hans_Eichel	2	Brendan_Gaughan	1
Krishna_Bhadur_Mahara	1	Brian_Cowen	2
Bob_Curtis	1	Michael_Stark	1
Taku_Yamasaki	1	Bill_Clinton	6
James_Ivory	2	Kevin_Borseth	1
Aleksander_Kwasniewski	3	Alex_Ferguson	1
Paul_Johnson	1	Vince_Gill	1
Eric_Staal	1	Patrick_Coleman	1
Jose_Canseco_Sr	1	Jim_Calhoun	1
Manuel_Pellegrini	1	Roger_Winter	1
Kurt_Schottenheimer	1	Larry_Templeton	1
Jerry_Springer	2	Janet_Horvath	1
Rob_Schneider	2	Colleen_Atwood	1
Barry_Alvarez	2	Carlos_Alberto_Parreira	1
Ali_Abdullah_Saleh	1	John_Thune	1
Aaron_Guiel	1	Maha_Habib	1
Hank_McKinnell	1	Rubens_Barrichello	10
Jean_Brumley	1	Pedro_Almodovar	3
Barbara_Boxer	1	Margaret_Thatcher	2
Rupert_Murdoch	2	Lois_Smart	1
Ricky_Ray	1	Benicio_Del_Toro	1
Michael_Friedman	1	Paul_Coppin	1
Toutai_Kefu	1	Tom_Moss	1
Garry_Kasparov	2	Jan_Bjoerklund	1
Perry_Compton	1	Erskine_Bowles	1
Jane_Kaczmarek	2	Bill_Nelson	2
Paul_McCartney	2	Tommy_Lasorda	1
Kalid_Kaid	1	Willis_Roberts	1
Harland_Braun	1	Mayumi_Moriyama	1
Bonnie_Hunt	1	Alan_Jackson	1
Clare_Short	1	Mikhail_Kasyanov	3
Will_Self	1	Gen_Meredith	1
Keizo_Yamada	1	Richard_Barry	1
Steven_Spielberg	7	Masaru_Hayami	1
Willis_Roberts	1	Martin_Luther_King_III	1
Saddam_Hussein	20	Pete_Carroll	3
Matthew_Ouimet	1	Des_Brown	1
Pete_Gillen	1	David_Ho	1
Keith_Foulke	1	Jim_Haslett	1
Michael_Moore	3	Michael_Hagee	1
Cathy_Chisholm	1	Steve_Kerr	1
Carlos_Alberto	1	Michael_Moore	3
Nick_Nolte	5	Zach_Safrin	1
Bobby_Robson	1	Martin_Luther_King_III	1
Adisai_Bodharamik	1	Lee_Byung-woong	1
Yusuf_Misbac	1	Duane_Barber	1
Drew_Barrymore	1	Tatsuya_Fuji	1
Atom_Egoyan	1	Yoon_Jeong_Cho	1
Michael_Winterbottom	2	Jean-Patrick_Nazon	1
Sebastian_Porto	1	Felix_Trinidad	1
Glen_Sather	1	Donald_Rumsfeld	34
Tom_Jones	1	Alexander_Losyukov	3
Elizabeth_Hill	1	Lindy_Ruff	1
Gene_Sauers	1	David_Stern	3
Rose_Linkins	1	Dan_Snyder	1
Jean_Chretien	7	Kim_Dae-jung	6
Tia_Mowry	1	Christopher_Reeve	4
Rina_Lazo	1	Clare_Short	3
Thomas_Day	1	Peter_Mullan	1
Martin_Gecht	1	John_Madden	1
Oleksandr_Moroz	1	Dot_Helms	1
Michael_Arif	1	Paek_Nam_Sun	1
Chris_Penn	1	David_Rivkin_Jr	1
Eduard_Shevardnadze	4	Augusto_Pinochet	1
Saied_Hadi_al_Mudarissi	1	Phil_Cline	1
Wang_Yingfan	1	Herbert_Haupt	1
Claire_Tomalin	1	Vagit_Alekperov	1
Jonathan_Fine	1	Paul_Tracy	1
Festus_Mogae	1	Todd_Wike	1
Andrew_Niccol	1	Don_Nickles	1
Phil_McGraw	1	Peter_Harrison	1
Jon_Kitna	1	Pyar_Jung_Thapa	1
Jan_Bjoerklund	1	Jen_Bice	1
James_Ivory	1	Mario_Vasquez_Rana	1
Anthony_Principi	1	Philip_Cummings	1
Rick_Stansbury	1	Vince_Dooley	1
Anthony_Ervin	1	Camryn_Manheim	1
Warren_Granados	1	David_Westerfield	1
Michael_Doleac	1	Bill_Clinton	22
George_McCloud	1	Ben_Stein	1
Robert_Altman	1	Jimmy_Carter	3
Joe_Finley	1	Prakash_Hinduja	1
Atal_Bihari_Vajpayee	3	Prince_Edward	2
Warren_Buffett	1	Scott_Hoch	1
Christian_Malcolm	1	Mike_Maroth	1
Spike_Helmick	1	Zico	3
Zelma_Novelo	1	Greg_Kinsey	1
Zurab_Tsereteli	1	Marty_Mornhinweg	1
Kim_Gandy	1	Sharon_Frey	2
Brian_Meadors	1	Charlie_Sheen	1
Brian_Cowen	1	Zurab_Tsereteli	1
Madge_Overhouse	1	Tom_Amstutz	1
Elaine_Stritch	1	Enrique_Iglesias	1
Anne_McLellan	3	Joe_Glover	1
Mike_Martz	5	Carlos_Mesa	2
Michael_Chertoff	1	Rick_Barnes	3
David_Braley	1	Robert_Beck	1
Raja_Ramani	1	Ali_Khamenei	3
Alejandro_Lerner	1	James_Cameron	3
Ai_Sugiyama	1	Lutz_Freitag	1
Edward_Arsenault	1	Ibrahim_Jaafari	2
Wilbert_Elki_Meza_Majino	1	Ashley_Postell	1
