10	500
Gary_Carter	3	1
Nicholas_Byron	2	1
LK_Advani	3	1
Robby_Ginepri	1	2
Steven_Spielberg	4	2
David_Leahy	1	2
Omar_Sharif	3	4
Sebastien_Grosjean	2	4
Pervez_Musharraf	3	11
Michael_Moore	1	3
Abdel_Nasser_Assidi	2	1
Carlos_Moya	11	8
Frank_Dunham_Jr	1	2
Billy_Crystal	5	1
Edward_Said	2	1
Vicente_Fox	30	22
Mark_Geragos	2	1
Sean_OKeefe	3	5
Muhammad_Ali	4	3
Russell_Crowe	1	2
Mohammed_Al-Douri	3	4
Bulent_Ecevit	6	4
Anibal_Ibarra	3	1
Jan-Michael_Gambill	1	2
Abid_Hamid_Mahmud_Al-Tikriti	1	3
Noah_Wyle	3	2
Alastair_Campbell	5	3
Jose_Maria_Aznar	2	14
Antonio_Banderas	3	4
Anders_Fogh_Rasmussen	2	4
Dan_Morales	2	3
Guillermo_Canas	3	1
David_Anderson	1	4
Bill_Graham	1	2
David_Anderson	5	3
Lars_Von_Trier	1	2
Jack_Nicholson	1	2
Mike_Holmgren	1	2
Alexander_Rumyantsev	2	1
Gregory_Hines	2	1
Vicente_Fox	22	28
Frank_Cassell	3	2
Bill_Sizemore	2	1
LK_Advani	3	2
Ibrahim_Jaafari	2	1
Ron_Dittemore	8	4
Alvaro_Noboa	1	2
Jean-Sebastien_Giguere	1	2
Harry_Schmidt	2	3
Pervez_Musharraf	12	8
Alastair_Campbell	1	2
Donald_Evans	1	2
Marat_Safin	3	1
Eric_Robert_Rudolph	3	2
Keanu_Reeves	3	9
George_Galloway	4	1
Jan_Ullrich	6	3
Guy_Hemmings	1	2
Jayson_Williams	2	3
Noah_Wyle	1	3
Carlos_Ghosn	2	1
Kobe_Bryant	1	2
Lech_Walesa	2	1
Gerard_Depardieu	1	2
Omar_Sharif	1	4
King_Abdullah_II	4	2
Nanni_Moretti	2	1
Vicente_Fox	19	14
James_Cunningham	1	3
Gustavo_Kuerten	2	3
Harbhajan_Singh	1	2
Mike_Helton	1	2
Mikhail_Kasyanov	1	2
Michael_Moore	3	2
Phil_Vassar	1	2
Larry_Ellison	1	3
Junichiro_Koizumi	40	53
Vicente_Fox	9	32
Paul_Bremer	6	14
Felix_Mantilla	1	2
Alberto_Fujimori	2	1
Bruce_Springsteen	4	1
Bill_Callahan	1	3
David_Bell	1	2
Luiz_Inacio_Lula_da_Silva	12	7
Alec_Baldwin	1	4
Tracy_McGrady	2	1
Kemal_Dervis	3	2
Martin_McGuinness	4	5
Isaiah_Washington	1	2
Joseph_Estrada	2	3
Jonathan_Edwards	4	8
Anibal_Ibarra	2	3
Abid_Hamid_Mahmud_Al-Tikriti	2	3
Paul_Byrd	1	2
Brad_Garrett	2	1
John_Bolton	13	1
Zafarullah_Khan_Jamali	2	1
Joe_Mantello	1	2
Jefferson_Perez	2	1
Mahmoud_Abbas	24	19
Marty_Mornhinweg	3	1
Mark_Gottfried	1	3
Carson_Daly	1	2
Keith_Bogans	3	1
Kifah_Ajouri	2	1
Amer_al-Saadi	2	1
Tariq_Aziz	1	6
Evander_Holyfield	2	1
Juergen_Peters	1	2
Tommy_Franks	12	6
Abdullah	2	4
Jorge_Castaneda	2	1
Vladimir_Putin	47	2
Jose_Mourinho	2	1
Jack_Nicholson	1	3
Joseph_Estrada	3	4
Robert_Zoellick	5	2
Martin_McGuinness	2	4
Kamal_Kharrazi	2	5
Mike_Tyson	4	1
Anders_Fogh_Rasmussen	3	4
Lindsey_Graham	2	1
Igor_Ivanov	2	18
James_Blake	11	6
Alvaro_Uribe	9	11
Placido_Domingo	1	2
David_Wells	1	5
Michel_Duclos	1	2
Brad_Garrett	3	1
Gunter_Pleuger	4	3
Osama_bin_Laden	4	2
Sam_Torrance	2	3
Doug_Melvin	2	1
Bulent_Ecevit	1	3
Jonathan_Edwards	8	5
Joan_Laporta	6	2
Jose_Maria_Aznar	13	22
Ariel_Sharon	18	39
Bob_Beauprez	1	2
Neri_Marcore	1	2
Pascal_Quignard	3	1
John_Bolton	17	10
Colin_Farrell	9	2
Jacques_Rogge	5	10
Andrew_Weissmann	3	1
Greg_Rusedski	2	3
Mohamed_ElBaradei	5	6
Greg_Owen	1	2
Saddam_Hussein	9	16
Greg_Rusedski	4	1
Ariel_Sharon	9	59
James_Cunningham	3	2
Tim_Allen	1	3
Jose_Maria_Aznar	15	10
Geoff_Hoon	5	3
Recep_Tayyip_Erdogan	26	2
Sebastien_Grosjean	2	1
Eddie_Sutton	2	1
Muhammad_Ali	5	8
Brian_Griese	1	2
Pascal_Lamy	2	1
Jeffrey_Jones	1	2
Vaclav_Havel	4	3
Ahmed_Chalabi	3	2
Vince_Carter	4	2
Jesse_Jackson	8	5
David_Heyman	1	2
Andre_Agassi	29	6
David_Anderson	3	2
Oleksandr_Moroz	2	1
Naji_Sabri	8	4
Hassan_Nasrallah	1	2
Sebastien_Grosjean	3	1
Omar_Sharif	2	4
Jason_Kidd	3	7
Robert_Kocharian	1	4
Jose_Maria_Aznar	4	9
Steven_Spielberg	1	2
Valdas_Adamkus	1	2
Akhmed_Zakayev	3	1
Steve_Spurrier	2	1
Javier_Solana	5	6
Taha_Yassin_Ramadan	4	9
Art_Hoffmann	2	1
Mikhail_Kasyanov	1	4
Greg_Ostertag	2	1
Greg_Rusedski	4	2
Abdullah	3	2
Abdullah_Gul	13	12
Arminio_Fraga	2	3
Raoul_Ruiz	3	4
Norman_Jewison	1	2
Kenneth_Bowersox	2	1
Patrick_Ewing	1	2
Tommy_Franks	2	4
Tom_Cruise	6	2
Roy_Jones_Jr	1	2
George_Galloway	3	1
Ethan_Hawke	3	2
Bulent_Ecevit	2	5
Imad_Moustapha	2	1
Steven_Seagal	1	2
Robert_Kocharian	3	4
Miroljub	1	2
Art_Howe	3	4
Mario_Cipollini	2	1
Vicente_Fox	25	15
Andre_Agassi	8	23
Raoul_Ruiz	2	3
Scott_Rudin	2	1
Bill_Graham	8	1
Bill_Graham	9	3
Jose_Canseco	3	2
Mike_Scioscia	1	2
David_Anderson	5	2
Benjamin_Netanyahu	4	1
Ahmed_Chalabi	1	5
Mark_Gottfried	3	2
Leland_Chapman	1	2
Rick_Barnes	3	1
Pervez_Musharraf	17	2
Sean_Astin	2	1
Bridgette_Wilson-Sampras	3	1
Inocencio_Arias	1	2
James_Gandolfini	3	2
Tassos_Papadopoulos	2	1
Terrell_Suggs	2	1
William_Martin	2	1
Gunter_Pleuger	3	7
Jacques_Rogge	6	9
Amer_al-Saadi	4	2
Fidel_Castro	6	16
Fidel_Castro	7	3
Junichiro_Koizumi	20	17
Antonio_Banderas	2	4
Len_Jenoff	1	2
Art_Howe	1	2
Juan_Carlos_Ferrero	19	9
Mohamed_ElBaradei	3	8
Jean-Francois_Pontal	2	3
Joan_Laporta	1	9
Ron_Dittemore	7	1
Marty_Mornhinweg	1	2
Paul_Bremer	10	3
Abdullah_Gul	1	10
Laurent_Gbagbo	1	2
Patrick_Stewart	1	2
Marcelo_Rios	3	4
Thomas_OBrien	9	6
John_Bolton	8	5
Jose_Canseco	3	1
Ray_Allen	3	2
Luis_Figo	2	4
Carlos_Moya	13	1
Bill_Callahan	2	1
Alvaro_Noboa	3	1
Gabriel_Batistuta	2	1
Jean-Francois_Pontal	2	1
Mike_Krzyzewski	5	2
George_Galloway	2	3
James_Jones	1	2
Xanana_Gusmao	5	3
Fernando_Gonzalez	9	2
LeBron_James	5	3
Shaul_Mofaz	1	2
Johnson_Panjaitan	2	1
John_Brady	2	1
Derek_Lowe	1	2
Arlen_Specter	3	1
Ali_Khamenei	3	1
Robin_Cook	1	2
Naji_Sabri	5	7
Juan_Carlos_Ferrero	3	2
Ariel_Sharon	2	65
Carlos_Manuel_Pruneda	3	2
Tariq_Aziz	2	6
Gustavo_Kuerten	1	3
Pedro_Solbes	2	1
Frank_Cassell	1	2
George_Papandreou	2	Jose_Acasuso	1
Greg_Owen	2	Kevin_Borseth	1
John_Fox	1	Robert_Gallo	1
Antonio_Palocci	7	Paul_Lockhart	1
Krishna_Bhadur_Mahara	1	Severino_Antinori	1
Mohammad_Khatami	6	Robert_Witt	2
Phil_Jackson	1	Svend_Aage_Jensby	1
Marquier_Montano_Contreras	1	Eric_Robert_Rudolph	1
Kemal_Dervis	1	James_Jones	2
Jerry_Bruckheimer	1	Charlie_Garner	1
David_Arquette	1	Dimitri_Perricos	1
Tina_Andrews	1	Marian_Dolan	1
Wilfredo_Moreno	1	Spike_Lee	1
Slobodan_Milosevic	2	Habib_Hisham	1
Spike_Jonze	1	Brad_Gushue	1
Sheikh_Ahmed_Yassin	1	Micah_Knorr	1
Lennox_Lewis	1	Robert_Marshall	1
Igor_Ivanov	17	John_Hartson	1
Brandon_Robinson	1	Jim_Beattie	1
Larry_Greene	1	Lon_Kruger	2
Russell_Crowe	1	Art_Howe	2
John_Fox	1	Gary_Carter	1
Stacey_Jones	1	Sammy_Knight	1
Yevgeny_Kafelnikov	4	Roy_Jones_Jr	2
John_Nash	1	Rick_Stansbury	2
Ibrahim_Al-Marashi	1	Boris_Jordan	1
Alberto_Fujimori	2	Diana_Ross	1
Don_Flanagan	1	Melvin_Talbert	1
Marcos_Cafu	1	Michael_Doleac	1
Hassan_Nasrallah	2	Christopher_Conyers	1
Ethan_Hawke	2	Fabiola_Zuluaga	1
Gene_Hackman	1	Hank_Azaria	1
John_Fenn	1	Willie_Nelson	1
Robert_Zoellick	3	Ernie_Stewart	1
John_Nash	1	Sergei_Yastrzhembsky	1
James_Jones	1	Prakash_Hinduja	1
Almeida_Baptista	1	Zahir_Shah	1
Tavis_Smiley	1	Shi_Guangsheng	1
Jim_Anderson	1	Vyacheslav_Fetisov	1
Charlie_Sheen	1	Joey_Buttafuoco	1
Lionel_Hampton	1	Bo_Pelini	1
Stephen_Crampton	1	Leonard_Schrank	1
Isidro_Pastor	1	Lennox_Lewis	3
Michael_Clarke_Duncan	1	Qais_al-Kazali	1
Brad_Gushue	1	Richard_Dreyfuss	1
Ben_Affleck	5	Joe_Mantello	1
Zulfiqar_Ahmed	1	Elias_Attallah	1
Severino_Antinori	1	Jack_Osbourne	1
Alec_Baldwin	3	David_Westerfield	1
Jacques_Rogge	8	Antonio_Palocci	1
Dennis_Miller	1	Tom_Schnackenberg	1
Will_Ferrell	1	Trevor_Watson	1
Keith_Lowen	1	Abdullatif_Sener	1
Paul_Henderson	1	Brian_McIntyre	1
Ray_Lucas	1	Hussein_Malik	1
Qais_al-Kazali	1	Sean_Penn	2
Arnaud_Clement	1	John_Franco	1
Alan_Stonecipher	1	Stephen_Thompson	1
Denis_Fassou-Nguesso	1	Helio_Castroneves	1
Richard_Sterner	1	Jean-Francois_Pontal	3
Richard_Reid	1	Mark_Sisk	1
Imad_Moustapha	1	Sananda_Maitreya	1
Christian_Wulff	2	Jim_Fassel	1
John_Jumper	1	Mark_Komara	1
Julian_Fantino	1	Richard_Regenhard	1
Cristian_Barros	1	Elmar_Brok	1
Joseph_Lopez	1	Dario_Camuffo	1
Mamdouh_Habib	1	Simon_Chalk	1
Erwin_Mapasseng	1	Mahmoud_Abbas	4
Bela_Karolyi	1	Mike_Samp	1
John_Cusack	1	Vince_Dooley	1
Owen_Nolan	1	Gerry_Parsky	1
Luiz_Inacio_Lula_da_Silva	15	Alfred_Ford	1
Hutomo_Mandala_Putra	1	Imran_Khan	1
Leonard_Hamilton	2	Benjamin_Bratt	1
Jaymon_Crabb	1	Odai_Hussein	1
Javier_Weber	2	Svetlana_Belousova	1
John_Jumper	1	Winston_Churchill	1
Eddy_Hartenstein	1	Juan_Carlos_Morales	1
Robin_Cook	1	Scott_Fawell	1
Roger_Cook	1	Igor_Trunov	1
Paul_Vathis	1	Jafar_Umar_Thalib	1
Abdullah_Gul	17	Alan_Trammell	1
Georgi_Parvanov	2	Leonard_Hamilton	1
Astou_Ndiaye-Diatta	1	Johnny_Hallyday	1
Thomas_Scavone	1	Luiz_Inacio_Lula_da_Silva	35
Mike_Matthews	1	Paul_Bremer	11
Alberto_Ruiz_Gallardon	2	Robert_De_Niro	1
Ernie_Grunfeld	1	Keith_Lowen	1
Djabir_Said-Guerni	1	Wallace_Capel	1
Jack_Smith	1	Sachin_Tendulkar	1
Joe_Mantello	2	Paulo_Cesar_Pinheiro	2
Julio_De_Brun	1	James_Meredeth	1
Brian_Weaver	1	Gerry_Parsky	1
Gabriel_Valdes	1	Craig_David	1
Mickey_Gilley	1	Julien_Boutter	1
Imad_Moustapha	1	Franko_Simatovic	1
Natalie_Williams	1	Jim_Fassel	1
Wolfgang_Schwarz	1	Alfonso_Soriano	1
Michael_Linscott	1	Neil_Moritz	1
Ramiro_Goben_Reducindo	1	Mike_Holmgren	2
Alastair_Campbell	3	Lindsey_Graham	2
Roger_Cook	1	Barzan_al-Tikriti	1
Roberto_Guaterroma	1	Hisham_Halawi	1
Javier_Solana	3	Tatiana_Gratcheva	1
Joaquin_Sanchez	1	Naji_Sabri	8
Donald_Hays	1	John_Ruiz	2
Mohammed_Al_Hindi	1	Ben_Cohen	1
Ray_Allen	3	Jean-Luc_Bideau	1
James_Watt	1	Jeffrey_Jones	2
Michael_Haneke	1	Anwar_Ibrahim	1
Ken_Balk	1	Martin_Gecht	1
Aaron_Patterson	1	Ion_Tiriac	1
Roberto_Guaterroma	1	Rudolph_Holton	1
Ernie_Stewart	1	Kevin_Satterfield	1
Fruit_Chan	1	Colin_Phillips	1
Jim_Beattie	1	Saddam_Hussein	4
Tom_Koenigs	1	Rick_Carlisle	1
Porter_Goss	1	Helio_Rubens_Garcia	1
Johnny_Tapia	1	Nick_Turner	1
Joey_Mantia	1	Woodrow_Stanley	1
Mike_Samp	1	Hilmi_Akin_Zorlu	1
Larry_Johnson	1	Tom_Foy	1
Larenz_Tate	1	Brian_De_Palma	1
Stephen_Ambrose	1	Andy_Griggs	1
Benito_Santiago	1	Alberta_Lee	1
JC_Chasez	1	Denys_Arcand	1
William_Nessen	1	Miguel_Angel_Rodriguez	1
Scott_OGrady	1	Oscar_Bolanos	1
Chan_Ho_Park	1	Stephen_Oake	1
Ataollah_Mohajerani	1	Peter_Holmberg	1
Christopher_Patten	2	Abdel_Aziz_Al-Hakim	1
Budd_Schulberg	1	Earl_Counter	1
Christopher_Patten	1	Jesse_Jackson	8
Abdullah_Gul	3	Mike_Price	1
Lionel_Richie	1	Mark_Butcher	1
Luis_Guzman	1	Adoor_Gopalakarishnan	1
Jose_Mourinho	1	Sergio_Castellitto	1
Mohammed_Al-Douri	4	Mstislav_Rostropovich	1
Joey_Buttafuoco	1	Earl_Campbell	1
Mohamed_Hammam	1	Kieran_Prendergast	1
Jean-Sebastien_Giguere	1	Lord_Hutton	1
John_Duprey	1	William_Martin	1
Mohamed_Hammam	1	Igor_Ivanov	12
Amer_al-Saadi	4	Octavio_Lara	1
Vincent_Gallo	1	Bill_Doba	1
Peter_Mullan	1	Billy_Joel	1
Christian_Fittipaldi	2	Benito_Santiago	1
Andrew_Jarecki	1	Tim_Jones	1
Gary_Dellaverson	1	Jeff_Roehm	1
Gideon_Black	1	Brendan_Stai	1
Massoud_Barzani	1	Gholamreza_Aghazadeh	1
Jim_Calhoun	1	Kenneth_Carlsen	1
Talal_Keenaan	1	Abdul_Rahman	1
Shaul_Mofaz	3	Lionel_Chalmers	1
Wilfredo_Moreno	1	Charles_Cope	1
Martin_Burnham	1	Augustin_Calleri	2
Shaul_Mofaz	2	Willie_Nelson	1
Rodrigo_de_la_Cerna	1	Roger_Toussaint	1
Frank_Schmoekel	1	Tom_Miller	1
Sargis_Sargsian	1	Yingfan_Wang	1
Isidro_Pastor	1	Gary_Dellaverson	1
Eric_Idle	1	Mahdi_Al_Bassam	1
Russell_Simmons	3	Gabriel_Jorge_Ferreia	1
Bill_Parsons	1	Brian_Grazier	1
John_Goold	1	Akhmed_Zakayev	3
Tracy_McGrady	1	Paulie_Ayala	1
Severino_Antinori	1	Lawrence_Di_Rita	1
Bruce_Willis	1	Neil_Moritz	1
Serge_Melac	1	Colin_Prescot	1
Koichiro_Matsuura	1	Jim_Fassel	1
James_Hallock	1	David_Wolf	1
Heinrich_Wolfgang	1	Frank_Beamer	1
Khum_Bahadur_Khadka	1	Bridgette_Wilson-Sampras	3
David_Suazo	1	Saddam_Hussein	2
Gerard_Kleisterlee	1	Jim_Haslett	1
Ismail_Abu_Shanab	1	Paul_Newman	1
Gerard_Kleisterlee	1	Arminio_Fraga	4
Jose_Maria_Aznar	10	Jesse_Ventura	2
Tavis_Smiley	1	John_Starks	1
Annie-Jeanne_Reynaud	1	Kenneth_Carlsen	1
Frank_Beamer	1	Pedro_Malan	4
Gabriel_Batistuta	1	Princess_Maxima	1
MC_Hammer	1	Tabare_Vazquez	1
Kevin_Tarrant	1	Robert_Zoellick	3
Alex_Gonzalez	1	Junichi_Inamoto	1
Kosuke_Kitajima	1	Qusai_Hussein	1
Melvin_Talbert	1	Damon_Dash	1
Dave_Barr	1	Harry_Schmidt	3
Alberto_Ruiz_Gallardon	1	Philip_Zalewski	1
Edouard_Michelin	1	Gloria_Gaynor	1
Sven_Ottke	1	Stephan_Eberharter	1
John_Darby	1	Wendell_Bryant	1
Santiago_Botero	1	Peter_Albertsen	1
Supachai_Panitchpakdi	1	William_Ragland	1
Dimitri_Perricos	1	Stan_Kroenke	1
Fred_Durst	1	Igor_Trunov	1
Bijan_Namdar_Zangeneh	2	Philip_Zalewski	1
Simon_Larose	1	Manuel_Llorente	1
Michel_Duclos	1	Robert_Hyatt	1
Brandon_Boyd	1	Lionel_Hampton	1
Julio_Cesar_Franco	1	Gil_Cates	1
Tina_Fey	1	Charles_Ingram	1
James_Gandolfini	2	Nathan_Lane	2
Steve_Spurrier	1	Paddy_Long	1
Frank_Hilldrup	1	Bernard_Kerik	1
Jim_Spinoza	1	Manuel_Rosendo	1
Alessandra_Cerna	1	Steven_Feldman	1
James_Meredeth	1	Manuel_Pellegrini	1
Franco_Frattini	1	Steve_Austin	1
Jose_Maria_Aznar	15	Dale_Earnhardt_Jr	1
Jeff_Feldman	1	Lope_Mendoza	1
Mark_Sisk	1	David_Suazo	1
Alessandra_Cerna	1	Tim_Welsh	1
George_Galloway	3	Hank_Azaria	1
Carlos_Savedra	1	Mitchell_Garabedian	1
George_Allen	1	Micah_Knorr	1
Robert_Lee_Yates_Jr	1	Prem_Kumar_Nair	1
Sergei_Alexandrovitch_Ordzhonikidze	1	Emyr_Jones_Parry	1
Claude_Jorda	1	Jon_Corzine	1
Makhdoom_Amin_Fahim	2	Miguel_Jimenez	1
Supachai_Panitchpakdi	1	Maurice_Papon	1
Vernon_Forrest	1	Marwan_Barghouthi	1
Kalid_Kaid	1	Scott_OGrady	1
Edward_James_Olmos	1	Gary_Carter	3
Akhmed_Zakayev	1	Rick_Barnes	1
Randy_Dryer	1	Monte_Kiffin	1
William_Genego	1	David_Bell	1
William_Genego	1	Mary_Katherine_Smart	1
Stefano_Gabbana	1	Robert_Kipkoech_Cheruiyot	1
Benito_Santiago	1	Silvio_Fernandez	1
Julius_Erving	1	Abdul_Rahman	1
Saddam_Hussein	16	Carlos_Ghosn	1
Nova_Esther_Guthrie	1	Martin_Landau	1
David_Bell	2	Ray_Sherman	1
Marquis_Estill	1	Stacey_Jones	1
Ismael_Miranda	1	LeRoy_Millette_Jr	1
John_Salazar	1	Phil_Vassar	1
Michael_Olowokandi	1	Julio_De_Brun	1
Anwar_Ibrahim	2	Scott_Rudin	2
Franco_Cangele	1	Will_Ferrell	1
Fruit_Chan	1	Jerome_Jenkins	1
Dieter_Zetsche	1	Michael_Linscott	1
Daniel_Chin	1	Elvis_Costello	1
Felix_Trinidad	1	Dino_de_Laurentis	2
Zeljko_Rebraca	1	Simon_Larose	1
Stephen_Webster	1	Bill_Belichick	1
Abdel_Madi_Shabneh	1	Abid_Hamid_Mahmud_Al-Tikriti	2
Qusai_Hussein	1	Qazi_Afzal	1
Greg_Rusedski	1	Ascencion_Barajas	1
Marlon_Devonish	1	Ernie_Grunfeld	1
Tom_Rouen	1	Luiz_Felipe_Scolari	2
Patrick_Ewing	2	Mark_Rosenbaum	1
Eric_Clapton	2	Justin_Marshall	1
Donald_Keyser	1	Ahmed_Ahmed	1
Muwafak_al-Ani	1	Pascal_Quignard	3
Ascencion_Barajas	1	Jim_Zorn	1
Susilo_Bambang_Yudhoyono	1	Gabriel_Valdes	2
Celso_Lafer	1	Gala_Leon_Garcia	1
Vijay_Nambiar	1	Art_Lopez	1
Tom_Osborne	1	Earl_Counter	1
Eric_Robert_Rudolph	1	Greg_Owen	1
Javier_Weber	2	Jesse_Jackson	1
Greg_Rusedski	1	Richard_Regenhard	1
TJ_Ford	1	Peter_Mullan	1
Karl-Heinz_Rummenigge	1	Thomas_Enqvist	1
Nova_Esther_Guthrie	1	Teruaki_Masumoto	1
Jimmy_Gurule	1	Leo_Ramirez	1
Jean-Sebastien_Giguere	2	James_Kirtley	1
Sami_Al-Arian	1	Ethan_Hawke	2
William_Swor	1	Raul_Castaneda	1
Ian_Smith	1	Martin_Lawrence	1
Patrick_Rafter	1	Edward_Greenspan	1
Alexander_Payne	1	Colin_Prescot	1
Saadi_Gadhafi	1	Nebojsa_Pavkovic	1
Miguel_Estrada	1	Carlos_Ghosn	1
Brian_Heidik	1	Edward_Said	1
Fernando_Leon_de_Aranoa	1	LK_Advani	1
Philippe_Noiret	2	John_Nash	1
Ibrahim_Haddad	1	Frederick_Madden	1
Jamir_Miller	1	Adrianna_Zuzic	1
Bob_Beauprez	2	Elijan_Ingram	1
Kevin_Stallings	1	Alfonso_Soriano	1
